city,name,png,map,prestige1,item11,num11,item12,num12,item13,num13,prestige2,item21,num21,item22,num22,item23,num23,prestige3,item31,num31,item32,num32,item33,num33,prestige4,item41,num41,item42,num42,item43,num43,prestige5,item51,num51,item52,num52,item53,num53,build1,x1,y1,rev1,build2,x2,y2,rev2,build3,x3,y3,rev3,build4,x4,y4,rev4,build5,x5,y5,rev5,build6,x6,y6,rev6,build7,x7,y7,rev7
1086,蒲城,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1005,398,362,0,2001,540,455,0,1009,548,266,0,2001,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,汉中,5243,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2002,398,362,0,3007,540,455,0,1001,548,266,0,3007,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,天水东,5250,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1003,398,362,0,2003,540,455,0,1010,548,266,0,2008,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,天水,5248,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1004,398,362,0,3001,540,455,0,3004,548,266,0,3001,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,咸阳,5254,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3009,398,362,0,2010,540,455,0,1009,548,266,0,2003,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,五丈原,5262,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2003,281,415,0,2009,323,298,0,3009,494,207,1,2010,684,510,0,1002,790,303,0,3010,853,403,1,0,0,0,0
1092,武威,5251,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1006,398,362,0,2003,540,455,0,3007,548,266,0,3006,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,柞水,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2001,398,362,0,2002,540,455,0,2004,548,266,0,1004,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,潼关,5243,1002,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1006,252,400,0,3001,339,321,0,2008,501,224,0,1006,689,468,1,3006,795,406,1,0,0,0,0,0,0,0,0
1095,梓潼,5263,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1010,281,415,0,1005,323,298,0,2003,494,207,1,1010,684,510,0,2004,790,303,0,3007,853,403,1,0,0,0,0
1096,绵竹,5264,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1001,281,415,0,2003,323,298,0,2008,494,207,1,1003,684,510,0,3009,790,303,0,3005,853,403,1,0,0,0,0
1097,石城北,5258,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3003,398,362,0,3002,540,455,0,1006,548,266,0,2007,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,石城,5264,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1002,281,415,0,1003,323,298,0,1006,494,207,1,2005,684,510,0,2009,790,303,0,2005,853,403,1,0,0,0,0
1099,涪陵,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1010,398,362,0,3008,540,455,0,3004,548,266,0,2001,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,落凤坡,5255,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1001,398,362,0,1004,540,455,0,3009,548,266,0,3002,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,陇东,5250,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3004,398,362,0,1004,540,455,0,2002,548,266,0,1007,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,陇西,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2004,398,362,0,2004,540,455,0,1004,548,266,0,1003,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,成都北,5243,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2008,398,362,0,2005,540,455,0,1001,548,266,0,3007,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,成都,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,成都西,5258,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1001,398,362,0,3001,540,455,0,3001,548,266,0,3007,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,青城,5248,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3009,398,362,0,2010,540,455,0,3008,548,266,0,2010,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,武阳北,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3006,398,362,0,2002,540,455,0,3001,548,266,0,3010,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,成都南,5247,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1003,398,362,0,3006,540,455,0,1006,548,266,0,3001,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,石城南,5248,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1010,398,362,0,1001,540,455,0,2001,548,266,0,1002,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,上庸北,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3003,398,362,0,2007,540,455,0,2008,548,266,0,1005,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,德阳北,5254,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3001,398,362,0,2009,540,455,0,2007,548,266,0,2005,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,德阳,5263,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1010,281,415,0,1001,323,298,0,3004,494,207,1,3006,684,510,0,2006,790,303,0,1010,853,403,1,0,0,0,0
1113,上庸,5262,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2006,398,362,0,2003,540,455,0,2009,548,266,0,2010,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,襄阳,5103,1002,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2004,252,400,0,3003,339,321,0,2001,501,224,0,3007,689,468,1,1004,795,406,1,0,0,0,0,0,0,0,0
1115,上庸南,5253,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1005,281,415,0,1009,323,298,0,1004,494,207,1,1003,684,510,0,3005,790,303,0,2005,853,403,1,0,0,0,0
1116,江州北,5243,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2003,398,362,0,3002,540,455,0,1010,548,266,0,2003,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,武阳,5249,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1006,398,362,0,2009,540,455,0,3002,548,266,0,2009,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,嘉陵,5250,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1008,398,362,0,1005,540,455,0,1006,548,266,0,3007,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,江州,5264,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3009,281,415,0,3007,323,298,0,1003,494,207,1,1002,684,510,0,1009,790,303,0,1006,853,403,1,0,0,0,0
1120,巴郡西,5254,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3008,398,362,0,1007,540,455,0,3007,548,266,0,3009,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,建宁北,5251,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2010,398,362,0,2006,540,455,0,3006,548,266,0,2007,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,巴郡,5242,1002,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2003,252,400,0,1001,339,321,0,2004,501,224,0,2008,689,468,1,2003,795,406,1,0,0,0,0,0,0,0,0
1123,建宁,5262,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3009,281,415,0,2004,323,298,0,3002,494,207,1,3010,684,510,0,2008,790,303,0,2005,853,403,1,0,0,0,0
1124,建宁西,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1004,398,362,0,2009,540,455,0,3008,548,266,0,2003,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,俞元,5264,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1006,281,415,0,2002,323,298,0,2001,494,207,1,3010,684,510,0,2006,790,303,0,3005,853,403,1,0,0,0,0
1126,云南东,5254,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2010,398,362,0,3003,540,455,0,2007,548,266,0,3002,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,云南,5251,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1006,398,362,0,3002,540,455,0,3005,548,266,0,2009,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,兴古,5254,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1005,398,362,0,2007,540,455,0,3007,548,266,0,1005,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,滇西,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1005,398,362,0,2003,540,455,0,1003,548,266,0,3010,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,交趾,5254,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2003,398,362,0,2003,540,455,0,3005,548,266,0,3010,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,巴郡东,5263,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3007,281,415,0,1001,323,298,0,1005,494,207,1,2010,684,510,0,1001,790,303,0,3007,853,403,1,0,0,0,0
1132,夷陵,5255,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3002,398,362,0,3006,540,455,0,1001,548,266,0,3001,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,夷陵南,5248,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2009,398,362,0,3006,540,455,0,1007,548,266,0,1003,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,夷道,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1005,398,362,0,3006,540,455,0,2007,548,266,0,1009,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,长坂坡,5262,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2009,398,362,0,1004,540,455,0,2010,548,266,0,3008,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,樊城,5248,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1004,398,362,0,1009,540,455,0,3008,548,266,0,2008,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,宛城,5254,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3007,398,362,0,1001,540,455,0,2006,548,266,0,2002,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,汝南,5243,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1005,398,362,0,2008,540,455,0,2001,548,266,0,1008,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,新野,5249,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3008,398,362,0,2003,540,455,0,3005,548,266,0,3009,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,隆中,5251,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1002,398,362,0,1002,540,455,0,2003,548,266,0,2005,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,葛坡,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1008,398,362,0,1003,540,455,0,2002,548,266,0,1005,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,葛坡南,5262,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1001,281,415,0,2007,323,298,0,3003,494,207,1,3008,684,510,0,1009,790,303,0,3003,853,403,1,0,0,0,0
1143,平春,5248,1002,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2010,252,400,0,1001,339,321,0,1008,501,224,0,2006,689,468,1,3003,795,406,1,0,0,0,0,0,0,0,0
1144,江夏,5250,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3001,398,362,0,3007,540,455,0,2005,548,266,0,3008,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,赤壁,5248,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3007,398,362,0,1001,540,455,0,2007,548,266,0,1008,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,枣阳,5255,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,3001,398,362,0,1008,540,455,0,3001,548,266,0,1007,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,汉阳,5243,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2010,398,362,0,1002,540,455,0,1006,548,266,0,2003,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,华容,5263,1005,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1008,281,415,0,2006,323,298,0,3002,494,207,1,1007,684,510,0,3006,790,303,0,1004,853,403,1,0,0,0,0
1149,义阳,5247,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1003,398,362,0,1004,540,455,0,2006,548,266,0,1009,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,乌林,5258,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2007,398,362,0,2001,540,455,0,1010,548,266,0,3004,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,荆州,5248,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1002,398,362,0,2005,540,455,0,2009,548,266,0,2009,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,麦城,5249,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,1007,398,362,0,3007,540,455,0,1010,548,266,0,1001,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,江陵,5253,1008,100,91000001,10000,0,0,0,0,200,91000001,50000,0,0,0,0,300,91000001,100000,0,0,0,0,400,91000001,200000,0,0,0,0,500,91000001,350000,0,0,0,0,2001,398,362,0,1005,540,455,0,2002,548,266,0,3010,709,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,南蛮,5251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,匈奴,5247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,山越,5251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
