id,event_id,office,storyid,spyid,type,prop,itemname,propexp,currency,currencynum,rebate,chance,png,name,txt,desc
100717,3,7,0,75,1,76000005,竹叶青,3,91000002,300,3,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
100718,3,7,0,76,1,76000005,竹叶青,3,91000002,300,1,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100719,3,7,0,75,1,76000006,兰生酒,1,91000002,300,3,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100720,3,7,0,76,1,76000006,兰生酒,1,91000002,300,1,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100801,3,8,0,75,1,72000001,煎鸡蛋,10,91000002,150,5,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100802,3,8,0,76,1,72000001,煎鸡蛋,10,91000002,150,2,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
100803,3,8,0,75,1,72000002,肉包子,5,91000002,150,5,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
100804,3,8,0,76,1,72000002,肉包子,5,91000002,150,2,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100805,3,8,0,75,1,72000003,烤牛排,5,91000002,225,5,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100806,3,8,0,76,1,72000003,烤牛排,5,91000002,225,2,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100807,3,8,0,75,1,72000004,大闸蟹,5,91000002,300,5,200,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
100808,3,8,0,76,1,72000004,大闸蟹,5,91000002,300,2,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
100809,3,8,0,75,1,81900021,神器进阶石,5,91000002,150,5,1600,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100810,3,8,0,76,1,81900021,神器进阶石,5,91000002,150,2,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100811,3,8,0,75,1,76000002,女儿红,20,91000002,60,3,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100812,3,8,0,76,1,76000002,女儿红,20,91000002,60,1,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100813,3,8,0,75,1,76000003,杜康,20,91000002,200,3,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100814,3,8,0,76,1,76000003,杜康,20,91000002,200,1,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
100815,3,8,0,75,1,76000004,青梅,10,91000002,300,3,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
100816,3,8,0,76,1,76000004,青梅,10,91000002,300,1,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100817,3,8,0,75,1,76000005,竹叶青,3,91000002,300,3,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100818,3,8,0,76,1,76000005,竹叶青,3,91000002,300,1,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100819,3,8,0,75,1,76000006,兰生酒,1,91000002,300,3,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
100820,3,8,0,76,1,76000006,兰生酒,1,91000002,300,1,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
100901,3,9,0,75,1,72000001,煎鸡蛋,10,91000002,150,5,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100902,3,9,0,76,1,72000001,煎鸡蛋,10,91000002,150,2,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100903,3,9,0,75,1,72000002,肉包子,5,91000002,150,5,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
100904,3,9,0,76,1,72000002,肉包子,5,91000002,150,2,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
100905,3,9,0,75,1,72000003,烤牛排,5,91000002,225,5,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100906,3,9,0,76,1,72000003,烤牛排,5,91000002,225,2,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100907,3,9,0,75,1,72000004,大闸蟹,5,91000002,300,5,200,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100908,3,9,0,76,1,72000004,大闸蟹,5,91000002,300,2,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100909,3,9,0,75,1,81900021,神器进阶石,5,91000002,150,5,1600,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100910,3,9,0,76,1,81900021,神器进阶石,5,91000002,150,2,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
100911,3,9,0,75,1,76000002,女儿红,20,91000002,60,3,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
100912,3,9,0,76,1,76000002,女儿红,20,91000002,60,1,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100913,3,9,0,75,1,76000003,杜康,20,91000002,200,3,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100914,3,9,0,76,1,76000003,杜康,20,91000002,200,1,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100915,3,9,0,75,1,76000004,青梅,10,91000002,300,3,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
100916,3,9,0,76,1,76000004,青梅,10,91000002,300,1,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
100917,3,9,0,75,1,76000005,竹叶青,3,91000002,300,3,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
100918,3,9,0,76,1,76000005,竹叶青,3,91000002,300,1,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
100919,3,9,0,75,1,76000006,兰生酒,1,91000002,300,3,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
100920,3,9,0,76,1,76000006,兰生酒,1,91000002,300,1,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101001,3,10,0,75,1,72000001,煎鸡蛋,10,91000002,150,5,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101002,3,10,0,76,1,72000001,煎鸡蛋,10,91000002,150,2,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101003,3,10,0,75,1,72000002,肉包子,5,91000002,150,5,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101004,3,10,0,76,1,72000002,肉包子,5,91000002,150,2,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101005,3,10,0,75,1,72000003,烤牛排,5,91000002,225,5,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101006,3,10,0,76,1,72000003,烤牛排,5,91000002,225,2,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101007,3,10,0,75,1,72000004,大闸蟹,5,91000002,300,5,200,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101008,3,10,0,76,1,72000004,大闸蟹,5,91000002,300,2,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101009,3,10,0,75,1,81900021,神器进阶石,5,91000002,150,5,1600,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101010,3,10,0,76,1,81900021,神器进阶石,5,91000002,150,2,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101011,3,10,0,75,1,76000002,女儿红,20,91000002,60,3,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101012,3,10,0,76,1,76000002,女儿红,20,91000002,60,1,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101013,3,10,0,75,1,76000003,杜康,20,91000002,200,3,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101014,3,10,0,76,1,76000003,杜康,20,91000002,200,1,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101015,3,10,0,75,1,76000004,青梅,10,91000002,300,3,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101016,3,10,0,76,1,76000004,青梅,10,91000002,300,1,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101017,3,10,0,75,1,76000005,竹叶青,3,91000002,300,3,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101018,3,10,0,76,1,76000005,竹叶青,3,91000002,300,1,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101019,3,10,0,75,1,76000006,兰生酒,1,91000002,300,3,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101020,3,10,0,76,1,76000006,兰生酒,1,91000002,300,1,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101101,3,11,0,75,1,72000001,煎鸡蛋,10,91000002,150,5,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101102,3,11,0,76,1,72000001,煎鸡蛋,10,91000002,150,2,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101103,3,11,0,75,1,72000002,肉包子,5,91000002,150,5,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101104,3,11,0,76,1,72000002,肉包子,5,91000002,150,2,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101105,3,11,0,75,1,72000003,烤牛排,5,91000002,225,5,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101106,3,11,0,76,1,72000003,烤牛排,5,91000002,225,2,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101107,3,11,0,75,1,72000004,大闸蟹,5,91000002,300,5,200,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101108,3,11,0,76,1,72000004,大闸蟹,5,91000002,300,2,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101109,3,11,0,75,1,81900021,神器进阶石,5,91000002,150,5,1600,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101110,3,11,0,76,1,81900021,神器进阶石,5,91000002,150,2,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101111,3,11,0,75,1,76000002,女儿红,20,91000002,60,3,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101112,3,11,0,76,1,76000002,女儿红,20,91000002,60,1,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101113,3,11,0,75,1,76000003,杜康,20,91000002,200,3,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101114,3,11,0,76,1,76000003,杜康,20,91000002,200,1,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101115,3,11,0,75,1,76000004,青梅,10,91000002,300,3,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101116,3,11,0,76,1,76000004,青梅,10,91000002,300,1,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101117,3,11,0,75,1,76000005,竹叶青,3,91000002,300,3,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101118,3,11,0,76,1,76000005,竹叶青,3,91000002,300,1,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101119,3,11,0,75,1,76000006,兰生酒,1,91000002,300,3,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101120,3,11,0,76,1,76000006,兰生酒,1,91000002,300,1,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101201,3,12,0,75,1,72000001,煎鸡蛋,10,91000002,150,5,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101202,3,12,0,76,1,72000001,煎鸡蛋,10,91000002,150,2,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101203,3,12,0,75,1,72000002,肉包子,5,91000002,150,5,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101204,3,12,0,76,1,72000002,肉包子,5,91000002,150,2,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101205,3,12,0,75,1,72000003,烤牛排,5,91000002,225,5,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101206,3,12,0,76,1,72000003,烤牛排,5,91000002,225,2,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101207,3,12,0,75,1,72000004,大闸蟹,5,91000002,300,5,200,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101208,3,12,0,76,1,72000004,大闸蟹,5,91000002,300,2,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101209,3,12,0,75,1,81900021,神器进阶石,5,91000002,150,5,1600,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101210,3,12,0,76,1,81900021,神器进阶石,5,91000002,150,2,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101211,3,12,0,75,1,76000002,女儿红,20,91000002,60,3,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101212,3,12,0,76,1,76000002,女儿红,20,91000002,60,1,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101213,3,12,0,75,1,76000003,杜康,20,91000002,200,3,400,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101214,3,12,0,76,1,76000003,杜康,20,91000002,200,1,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101215,3,12,0,75,1,76000004,青梅,10,91000002,300,3,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101216,3,12,0,76,1,76000004,青梅,10,91000002,300,1,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101217,3,12,0,75,1,76000005,竹叶青,3,91000002,300,3,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101218,3,12,0,76,1,76000005,竹叶青,3,91000002,300,1,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101219,3,12,0,75,1,76000006,兰生酒,1,91000002,300,3,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101220,3,12,0,76,1,76000006,兰生酒,1,91000002,300,1,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101301,3,13,0,75,1,72000001,煎鸡蛋,10,91000002,150,5,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101302,3,13,0,76,1,72000001,煎鸡蛋,10,91000002,150,2,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101303,3,13,0,75,1,72000002,肉包子,5,91000002,150,5,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101304,3,13,0,76,1,72000002,肉包子,5,91000002,150,2,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101305,3,13,0,75,1,72000003,烤牛排,5,91000002,225,5,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101306,3,13,0,76,1,72000003,烤牛排,5,91000002,225,2,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101307,3,13,0,75,1,72000004,大闸蟹,5,91000002,300,5,200,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101308,3,13,0,76,1,72000004,大闸蟹,5,91000002,300,2,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101309,3,13,0,75,1,81900021,神器进阶石,5,91000002,150,5,1600,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101310,3,13,0,76,1,81900021,神器进阶石,5,91000002,150,2,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101311,3,13,0,75,1,76000002,女儿红,20,91000002,60,3,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101312,3,13,0,76,1,76000002,女儿红,20,91000002,60,1,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101313,3,13,0,75,1,76000003,杜康,20,91000002,200,3,400,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101314,3,13,0,76,1,76000003,杜康,20,91000002,200,1,100,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101315,3,13,0,75,1,76000004,青梅,10,91000002,300,3,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101316,3,13,0,76,1,76000004,青梅,10,91000002,300,1,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101317,3,13,0,75,1,76000005,竹叶青,3,91000002,300,3,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101318,3,13,0,76,1,76000005,竹叶青,3,91000002,300,1,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101319,3,13,0,75,1,76000006,兰生酒,1,91000002,300,3,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101320,3,13,0,76,1,76000006,兰生酒,1,91000002,300,1,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101401,3,14,0,75,1,72000001,煎鸡蛋,10,91000002,150,5,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101402,3,14,0,76,1,72000001,煎鸡蛋,10,91000002,150,2,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101403,3,14,0,75,1,72000002,肉包子,5,91000002,150,5,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101404,3,14,0,76,1,72000002,肉包子,5,91000002,150,2,100,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101405,3,14,0,75,1,72000003,烤牛排,5,91000002,225,5,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101406,3,14,0,76,1,72000003,烤牛排,5,91000002,225,2,100,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101407,3,14,0,75,1,72000004,大闸蟹,5,91000002,300,5,200,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101408,3,14,0,76,1,72000004,大闸蟹,5,91000002,300,2,100,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
101409,3,14,0,75,1,81900021,神器进阶石,5,91000002,150,5,1600,1301,小玉,瞧一瞧，看一看，上好的货物，寻觅有缘人啦。,你还以为是你选择了这些货物吗？其实，是它们选择了你。
101410,3,14,0,76,1,81900021,神器进阶石,5,91000002,150,2,400,1301,小玉,我可不是什么奇怪的家伙，我是“他们”派来帮助你的。,你问我“他们”是谁？暂时还不能告诉你，总之这是最高机密。
101411,3,14,0,75,1,76000002,女儿红,20,91000002,60,3,400,1301,小玉,来得不早也不晚，不上也不下，不多也不少，恰好正在时空的奇点。,实不相瞒，我可是来自异世界的商人……当然，信不信由你。
101412,3,14,0,76,1,76000002,女儿红,20,91000002,60,1,100,1301,小玉,抱歉...总是说一些不合时宜的奇怪话，这次我们就老老实实做买卖吧。,简单点，买卖的方式简单点。看看这货色，再看看这价格，你还有理由拒绝吗？
101413,3,14,0,75,1,76000003,杜康,20,91000002,200,3,400,1301,小玉,来来来，我给你瞧个大宝贝！,怎么样，是不是有种眼前一亮的感觉？
