levelid,firstitem1,num1,firstitem2,num2,firstitem3,num3,firstitem4,num4,firstitem5,num5,firstitem6,num6,teamexp,heroexp,icon1,icon2,icon3,icon4,icon5,icon6,item1,item2,item3,item4,item5,item6,bossicon1,icon7
111220,91000041,31080,91000001,12800,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111221,91000041,16320,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111222,91000041,16680,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111223,91000041,16740,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111224,91000041,33480,91000001,12800,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111225,91000041,17580,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111226,91000041,17940,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111227,91000041,18000,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111228,91000041,36000,91000001,12800,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111229,91000041,18480,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111230,91000041,19200,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111231,91000041,19260,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111232,91000041,38520,91000001,12800,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111233,91000041,19740,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111234,91000041,20100,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111235,91000041,20520,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111236,91000041,41040,91000001,12800,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111237,91000041,21000,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111238,91000041,21360,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111239,91000041,21420,91000001,6400,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111240,91000041,42840,91000001,12800,91000005,2600,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111301,91000041,11760,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111302,91000041,12240,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111303,91000041,12240,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111304,91000041,24480,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111305,91000041,13200,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111306,91000041,13680,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111307,91000041,13680,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111308,91000041,27360,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111309,91000041,14160,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111310,91000041,15120,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111311,91000041,15120,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111312,91000041,30240,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111313,91000041,15600,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111314,91000041,16020,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111315,91000041,16440,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111316,91000041,32880,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111317,91000041,16920,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111318,91000041,17340,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111319,91000041,17460,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111320,91000041,34920,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111321,91000041,18360,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111322,91000041,18780,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111323,91000041,18840,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111324,91000041,37680,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111325,91000041,19800,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111326,91000041,20220,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111327,91000041,20280,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111328,91000041,40560,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111329,91000041,20820,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111330,91000041,21660,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111331,91000041,21720,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111332,91000041,43440,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111333,91000041,22260,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111334,91000041,22680,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111335,91000041,23160,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111336,91000041,46320,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111337,91000041,23700,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111338,91000041,24120,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111339,91000041,24180,91000001,6400,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111340,91000041,48360,91000001,12800,91000005,2800,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111401,91000041,12960,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111402,91000041,13500,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111403,91000041,13500,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111404,91000041,27000,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111405,91000041,14580,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111406,91000041,15120,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111407,91000041,15120,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111408,91000041,30240,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111409,91000041,15660,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111410,91000041,16740,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111411,91000041,16740,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111412,91000041,33480,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111413,91000041,17280,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111414,91000041,17760,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111415,91000041,18240,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111416,91000041,36480,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111417,91000041,18780,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111418,91000041,19260,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111419,91000041,19380,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111420,91000041,38760,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111421,91000041,20400,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111422,91000041,20880,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111423,91000041,20940,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111424,91000041,41880,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111425,91000041,22020,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111426,91000041,22500,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111427,91000041,22560,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111428,91000041,45120,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111429,91000041,23160,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111430,91000041,24120,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111431,91000041,24180,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111432,91000041,48360,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111433,91000041,24780,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111434,91000041,25260,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111435,91000041,25800,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111436,91000041,51600,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111437,91000041,26400,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111438,91000041,26880,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111439,91000041,26940,91000001,6400,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111440,91000041,53880,91000001,12800,91000005,3000,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111501,91000041,14160,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111502,91000041,14760,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111503,91000041,14760,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111504,91000041,29520,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111505,91000041,15960,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111506,91000041,16560,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111507,91000041,16560,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111508,91000041,33120,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111509,91000041,17160,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111510,91000041,18360,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111511,91000041,18360,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111512,91000041,36720,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111513,91000041,18960,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111514,91000041,19500,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111515,91000041,20040,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111516,91000041,40080,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111517,91000041,20640,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111518,91000041,21180,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111519,91000041,21300,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111520,91000041,42600,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111521,91000041,22440,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111522,91000041,22980,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111523,91000041,23040,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111524,91000041,46080,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111525,91000041,24240,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111526,91000041,24780,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111527,91000041,24840,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111528,91000041,49680,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111529,91000041,25500,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111530,91000041,26580,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111531,91000041,26640,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111532,91000041,53280,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111533,91000041,27300,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111534,91000041,27840,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111535,91000041,28440,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111536,91000041,56880,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111537,91000041,29100,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111538,91000041,29640,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111539,91000041,29700,91000001,6400,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111540,91000041,59400,91000001,12800,91000005,3200,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111601,91000041,15360,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111602,91000041,16020,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111603,91000041,16020,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111604,91000041,32040,91000001,12800,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111605,91000041,17340,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111606,91000041,18000,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111607,91000041,18000,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111608,91000041,36000,91000001,12800,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111609,91000041,18660,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111610,91000041,19980,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111611,91000041,19980,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111612,91000041,39960,91000001,12800,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111613,91000041,20640,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111614,91000041,21240,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111615,91000041,21840,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111616,91000041,43680,91000001,12800,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111617,91000041,22500,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111618,91000041,23100,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111619,91000041,23220,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111620,91000041,46440,91000001,12800,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111621,91000041,24480,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111622,91000041,25080,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111623,91000041,25140,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111624,91000041,50280,91000001,12800,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111625,91000041,26460,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111626,91000041,27060,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111627,91000041,27120,91000001,6400,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
111628,91000041,54240,91000001,12800,91000005,3400,0,0,0,0,0,0,0,0,100001,100001,100001,100001,100001,100001,91000005,81400601,23000012,23000011,0,0,0,0
