ID,hero_id,talent_icon,talent_name,talent_id,talent_lv,cost_item1,cost_num1,cost_item2,cost_num2,return_type1,return_value1,return_type2,return_value2,attribute_type1,attribute_addvalue1,attribute_type2,attribute_addvalue2,attribute_type3,attribute_addvalue3,skill_id,skill_lv
224,2002,1001,双巧手,200202,1,42200204,3,42000001,3,42200204,1,42000001,1,8,2300,10,4500,99,1045139,600001,1
225,2002,1001,双巧手,200202,2,42200204,6,42000001,6,42200204,4,42000001,4,8,5700,10,11100,99,2551709,600002,2
226,2002,1001,双巧手,200202,3,42200204,6,42000001,6,42200204,10,42000001,10,8,10000,10,19700,99,4519709,600003,3
227,2002,1001,双巧手,200202,4,42200204,6,42000001,6,42200204,16,42000001,16,8,15400,10,30200,99,6949139,600004,4
228,2002,1001,双巧手,200202,5,0,0,0,0,42200204,22,42000001,22,8,21900,10,42800,99,9840000,600005,5
229,2002,1001,双巧手,200203,0,42200204,1,42000001,1,42200204,0,42000001,0,0,0,0,0,99,0,0,0
230,2002,1001,双巧手,200203,1,42200204,3,42000001,3,42200204,1,42000001,1,30,3800,6,102700,99,1045139,700001,1
231,2002,1001,双巧手,200203,2,42200204,6,42000001,6,42200204,4,42000001,4,30,9200,6,250800,99,2551709,700002,2
232,2002,1001,双巧手,200203,3,42200204,6,42000001,6,42200204,10,42000001,10,30,16300,6,444200,99,4519709,700003,3
233,2002,1001,双巧手,200203,4,42200204,6,42000001,6,42200204,16,42000001,16,30,25000,6,683000,99,6949139,700004,4
234,2002,1001,双巧手,200203,5,0,0,0,0,42200204,22,42000001,22,30,35400,6,967100,99,9840000,700005,5
235,2003,1001,双巧手,200301,0,42200304,1,42000001,1,42200304,0,42000001,0,0,0,0,0,99,0,0,0
236,2003,1001,双巧手,200301,1,42200304,3,42000001,3,42200304,1,42000001,1,7,6800,29,7800,99,696759,500001,1
237,2003,1001,双巧手,200301,2,42200304,6,42000001,6,42200304,4,42000001,4,7,16600,29,18900,99,1701139,500002,2
238,2003,1001,双巧手,200301,3,42200304,6,42000001,6,42200304,10,42000001,10,7,29400,29,33600,99,3013139,500003,3
239,2003,1001,双巧手,200301,4,42200304,6,42000001,6,42200304,16,42000001,16,7,45200,29,51600,99,4632759,500004,4
240,2003,1001,双巧手,200301,5,0,0,0,0,42200304,22,42000001,22,7,64000,29,73100,99,6560000,500005,5
241,2003,1001,双巧手,200302,0,42200304,1,42000001,1,42200304,0,42000001,0,0,0,0,0,99,0,0,0
242,2003,1001,双巧手,200302,1,42200304,3,42000001,3,42200304,1,42000001,1,8,900,10,1900,99,696759,600001,1
243,2003,1001,双巧手,200302,2,42200304,6,42000001,6,42200304,4,42000001,4,8,2300,10,4500,99,1701139,600002,2
244,2003,1001,双巧手,200302,3,42200304,6,42000001,6,42200304,10,42000001,10,8,4000,10,8000,99,3013139,600003,3
245,2003,1001,双巧手,200302,4,42200304,6,42000001,6,42200304,16,42000001,16,8,6200,10,12400,99,4632759,600004,4
246,2003,1001,双巧手,200302,5,0,0,0,0,42200304,22,42000001,22,8,8700,10,17500,99,6560000,600005,5
247,2003,1001,双巧手,200303,0,42200304,1,42000001,1,42200304,0,42000001,0,0,0,0,0,99,0,0,0
248,2003,1001,双巧手,200303,1,42200304,3,42000001,3,42200304,1,42000001,1,30,1100,6,48200,99,696759,700001,1
249,2003,1001,双巧手,200303,2,42200304,6,42000001,6,42200304,4,42000001,4,30,2800,6,117700,99,1701139,700002,2
250,2003,1001,双巧手,200303,3,42200304,6,42000001,6,42200304,10,42000001,10,30,5000,6,208500,99,3013139,700003,3
251,2003,1001,双巧手,200303,4,42200304,6,42000001,6,42200304,16,42000001,16,30,7600,6,320600,99,4632759,700004,4
252,2003,1001,双巧手,200303,5,0,0,0,0,42200304,22,42000001,22,30,10800,6,454000,99,6560000,700005,5
253,2004,1001,双巧手,200401,0,42200404,1,42000001,1,42200404,0,42000001,0,0,0,0,0,99,0,0,0
254,2004,1001,双巧手,200401,1,42200404,3,42000001,3,42200404,1,42000001,1,7,3800,29,4500,99,403217,500001,1
255,2004,1001,双巧手,200401,2,42200404,6,42000001,6,42200404,4,42000001,4,7,9300,29,11000,99,984455,500002,2
256,2004,1001,双巧手,200401,3,42200404,6,42000001,6,42200404,10,42000001,10,7,16500,29,19500,99,1743714,500003,3
257,2004,1001,双巧手,200401,4,42200404,6,42000001,6,42200404,16,42000001,16,7,25300,29,30000,99,2680995,500004,4
258,2004,1001,双巧手,200401,5,0,0,0,0,42200404,22,42000001,22,7,35800,29,42500,99,3796296,500005,5
259,2004,1001,双巧手,200402,0,42200404,1,42000001,1,42200404,0,42000001,0,0,0,0,0,99,0,0,0
260,2004,1001,双巧手,200402,1,42200404,3,42000001,3,42200404,1,42000001,1,8,600,10,1100,99,403217,600001,1
261,2004,1001,双巧手,200402,2,42200404,6,42000001,6,42200404,4,42000001,4,8,1400,10,2800,99,984455,600002,2
262,2004,1001,双巧手,200402,3,42200404,6,42000001,6,42200404,10,42000001,10,8,2400,10,4900,99,1743714,600003,3
263,2004,1001,双巧手,200402,4,42200404,6,42000001,6,42200404,16,42000001,16,8,3700,10,7500,99,2680995,600004,4
264,2004,1001,双巧手,200402,5,0,0,0,0,42200404,22,42000001,22,8,5300,10,10700,99,3796296,600005,5
265,2004,1001,双巧手,200403,0,42200404,1,42000001,1,42200404,0,42000001,0,0,0,0,0,99,0,0,0
266,2004,1001,双巧手,200403,1,42200404,3,42000001,3,42200404,1,42000001,1,30,700,6,28700,99,403217,700001,1
267,2004,1001,双巧手,200403,2,42200404,6,42000001,6,42200404,4,42000001,4,30,1700,6,70100,99,984455,700002,2
268,2004,1001,双巧手,200403,3,42200404,6,42000001,6,42200404,10,42000001,10,30,3000,6,124200,99,1743714,700003,3
269,2004,1001,双巧手,200403,4,42200404,6,42000001,6,42200404,16,42000001,16,30,4600,6,191000,99,2680995,700004,4
270,2004,1001,双巧手,200403,5,0,0,0,0,42200404,22,42000001,22,30,6600,6,270500,99,3796296,700005,5
271,2005,1001,双巧手,200501,0,42200504,1,42000001,1,42200504,0,42000001,0,0,0,0,0,99,0,0,0
272,2005,1001,双巧手,200501,1,42200504,3,42000001,3,42200504,1,42000001,1,7,3600,6,39300,99,696759,500001,1
273,2005,1001,双巧手,200501,2,42200504,6,42000001,6,42200504,4,42000001,4,7,8900,6,95900,99,1701139,500002,2
274,2005,1001,双巧手,200501,3,42200504,6,42000001,6,42200504,10,42000001,10,7,15700,6,169900,99,3013139,500003,3
275,2005,1001,双巧手,200501,4,42200504,6,42000001,6,42200504,16,42000001,16,7,24100,6,261200,99,4632759,500004,4
276,2005,1001,双巧手,200501,5,0,0,0,0,42200504,22,42000001,22,7,34200,6,369900,99,6560000,500005,5
277,2005,1001,双巧手,200502,0,42200504,1,42000001,1,42200504,0,42000001,0,0,0,0,0,99,0,0,0
278,2005,1001,双巧手,200502,1,42200504,3,42000001,3,42200504,1,42000001,1,8,2600,10,3400,99,696759,600001,1
279,2005,1001,双巧手,200502,2,42200504,6,42000001,6,42200504,4,42000001,4,8,6300,10,8400,99,1701139,600002,2
280,2005,1001,双巧手,200502,3,42200504,6,42000001,6,42200504,10,42000001,10,8,11200,10,14900,99,3013139,600003,3
281,2005,1001,双巧手,200502,4,42200504,6,42000001,6,42200504,16,42000001,16,8,17200,10,22900,99,4632759,600004,4
282,2005,1001,双巧手,200502,5,0,0,0,0,42200504,22,42000001,22,8,24300,10,32400,99,6560000,600005,5
283,2005,1001,双巧手,200503,0,42200504,1,42000001,1,42200504,0,42000001,0,0,0,0,0,99,0,0,0
284,2005,1001,双巧手,200503,1,42200504,3,42000001,3,42200504,1,42000001,1,30,1500,6,39300,99,696759,700001,1
285,2005,1001,双巧手,200503,2,42200504,6,42000001,6,42200504,4,42000001,4,30,3800,6,95900,99,1701139,700002,2
286,2005,1001,双巧手,200503,3,42200504,6,42000001,6,42200504,10,42000001,10,30,6700,6,169900,99,3013139,700003,3
287,2005,1001,双巧手,200503,4,42200504,6,42000001,6,42200504,16,42000001,16,30,10300,6,261200,99,4632759,700004,4
288,2005,1001,双巧手,200503,5,0,0,0,0,42200504,22,42000001,22,30,14600,6,369900,99,6560000,700005,5
289,2006,1001,双巧手,200601,0,42200604,1,42000001,1,42200604,0,42000001,0,0,0,0,0,99,0,0,0
290,2006,1001,双巧手,200601,1,42200604,3,42000001,3,42200604,1,42000001,1,7,2200,6,22800,99,403217,500001,1
291,2006,1001,双巧手,200601,2,42200604,6,42000001,6,42200604,4,42000001,4,7,5300,6,55500,99,984455,500002,2
292,2006,1001,双巧手,200601,3,42200604,6,42000001,6,42200604,10,42000001,10,7,9400,6,98400,99,1743714,500003,3
293,2006,1001,双巧手,200601,4,42200604,6,42000001,6,42200604,16,42000001,16,7,14400,6,151300,99,2680995,500004,4
294,2006,1001,双巧手,200601,5,0,0,0,0,42200604,22,42000001,22,7,20400,6,214200,99,3796296,500005,5
295,2006,1001,双巧手,200602,0,42200604,1,42000001,1,42200604,0,42000001,0,0,0,0,0,99,0,0,0
296,2006,1001,双巧手,200602,1,42200604,3,42000001,3,42200604,1,42000001,1,8,1500,10,1900,99,403217,600001,1
297,2006,1001,双巧手,200602,2,42200604,6,42000001,6,42200604,4,42000001,4,8,3600,10,4500,99,984455,600002,2
298,2006,1001,双巧手,200602,3,42200604,6,42000001,6,42200604,10,42000001,10,8,6500,10,8000,99,1743714,600003,3
299,2006,1001,双巧手,200602,4,42200604,6,42000001,6,42200604,16,42000001,16,8,9900,10,12300,99,2680995,600004,4
300,2006,1001,双巧手,200602,5,0,0,0,0,42200604,22,42000001,22,8,14000,10,17400,99,3796296,600005,5
301,2006,1001,双巧手,200603,0,42200604,1,42000001,1,42200604,0,42000001,0,0,0,0,0,99,0,0,0
302,2006,1001,双巧手,200603,1,42200604,3,42000001,3,42200604,1,42000001,1,30,900,6,22800,99,403217,700001,1
303,2006,1001,双巧手,200603,2,42200604,6,42000001,6,42200604,4,42000001,4,30,2100,6,55500,99,984455,700002,2
304,2006,1001,双巧手,200603,3,42200604,6,42000001,6,42200604,10,42000001,10,30,3800,6,98400,99,1743714,700003,3
305,2006,1001,双巧手,200603,4,42200604,6,42000001,6,42200604,16,42000001,16,30,5800,6,151300,99,2680995,700004,4
306,2006,1001,双巧手,200603,5,0,0,0,0,42200604,22,42000001,22,30,8200,6,214200,99,3796296,700005,5
307,2007,1001,双巧手,200701,0,42200704,1,42000001,1,42200704,0,42000001,0,0,0,0,0,99,0,0,0
308,2007,1001,双巧手,200701,1,42200704,3,42000001,3,42200704,1,42000001,1,7,3800,9,7500,99,696759,500001,1
309,2007,1001,双巧手,200701,2,42200704,6,42000001,6,42200704,4,42000001,4,7,9200,9,18300,99,1701139,500002,2
310,2007,1001,双巧手,200701,3,42200704,6,42000001,6,42200704,10,42000001,10,7,16200,9,32500,99,3013139,500003,3
311,2007,1001,双巧手,200701,4,42200704,6,42000001,6,42200704,16,42000001,16,7,25000,9,49900,99,4632759,500004,4
312,2007,1001,双巧手,200701,5,0,0,0,0,42200704,22,42000001,22,7,35300,9,70700,99,6560000,500005,5
313,2007,1001,双巧手,200702,0,42200704,1,42000001,1,42200704,0,42000001,0,0,0,0,0,99,0,0,0
314,2007,1001,双巧手,200702,1,42200704,3,42000001,3,42200704,1,42000001,1,8,1500,10,5400,99,696759,600001,1
315,2007,1001,双巧手,200702,2,42200704,6,42000001,6,42200704,4,42000001,4,8,3700,10,13200,99,1701139,600002,2
316,2007,1001,双巧手,200702,3,42200704,6,42000001,6,42200704,10,42000001,10,8,6600,10,23300,99,3013139,600003,3
317,2007,1001,双巧手,200702,4,42200704,6,42000001,6,42200704,16,42000001,16,8,10200,10,35900,99,4632759,600004,4
318,2007,1001,双巧手,200702,5,0,0,0,0,42200704,22,42000001,22,8,14400,10,50800,99,6560000,600005,5
319,2007,1001,双巧手,200703,0,42200704,1,42000001,1,42200704,0,42000001,0,0,0,0,0,99,0,0,0
320,2007,1001,双巧手,200703,1,42200704,3,42000001,3,42200704,1,42000001,1,30,1500,6,64400,99,696759,700001,1
321,2007,1001,双巧手,200703,2,42200704,6,42000001,6,42200704,4,42000001,4,30,3700,6,157300,99,1701139,700002,2
322,2007,1001,双巧手,200703,3,42200704,6,42000001,6,42200704,10,42000001,10,30,6600,6,278600,99,3013139,700003,3
323,2007,1001,双巧手,200703,4,42200704,6,42000001,6,42200704,16,42000001,16,30,10200,6,428400,99,4632759,700004,4
324,2007,1001,双巧手,200703,5,0,0,0,0,42200704,22,42000001,22,30,14400,6,606600,99,6560000,700005,5
325,2008,1001,双巧手,200801,0,42200804,1,42000001,1,42200804,0,42000001,0,0,0,0,0,99,0,0,0
326,2008,1001,双巧手,200801,1,42200804,3,42000001,3,42200804,1,42000001,1,7,6000,9,16000,99,696759,500001,1
327,2008,1001,双巧手,200801,2,42200804,6,42000001,6,42200804,4,42000001,4,7,14700,9,39000,99,1701139,500002,2
328,2008,1001,双巧手,200801,3,42200804,6,42000001,6,42200804,10,42000001,10,7,26000,9,69000,99,3013139,500003,3
329,2008,1001,双巧手,200801,4,42200804,6,42000001,6,42200804,16,42000001,16,7,39900,9,106100,99,4632759,500004,4
330,2008,1001,双巧手,200801,5,0,0,0,0,42200804,22,42000001,22,7,56500,9,150300,99,6560000,500005,5
331,2008,1001,双巧手,200802,0,42200804,1,42000001,1,42200804,0,42000001,0,0,0,0,0,99,0,0,0
332,2008,1001,双巧手,200802,1,42200804,3,42000001,3,42200804,1,42000001,1,8,900,10,2200,99,696759,600001,1
333,2008,1001,双巧手,200802,2,42200804,6,42000001,6,42200804,4,42000001,4,8,2100,10,5400,99,1701139,600002,2
334,2008,1001,双巧手,200802,3,42200804,6,42000001,6,42200804,10,42000001,10,8,3700,10,9500,99,3013139,600003,3
335,2008,1001,双巧手,200802,4,42200804,6,42000001,6,42200804,16,42000001,16,8,5700,10,14600,99,4632759,600004,4
336,2008,1001,双巧手,200802,5,0,0,0,0,42200804,22,42000001,22,8,8100,10,20700,99,6560000,600005,5
337,2008,1001,双巧手,200803,0,42200804,1,42000001,1,42200804,0,42000001,0,0,0,0,0,99,0,0,0
338,2008,1001,双巧手,200803,1,42200804,3,42000001,3,42200804,1,42000001,1,30,900,6,44400,99,696759,700001,1
339,2008,1001,双巧手,200803,2,42200804,6,42000001,6,42200804,4,42000001,4,30,2100,6,108500,99,1701139,700002,2
340,2008,1001,双巧手,200803,3,42200804,6,42000001,6,42200804,10,42000001,10,30,3800,6,192100,99,3013139,700003,3
341,2008,1001,双巧手,200803,4,42200804,6,42000001,6,42200804,16,42000001,16,30,5800,6,295400,99,4632759,700004,4
342,2008,1001,双巧手,200803,5,0,0,0,0,42200804,22,42000001,22,30,8200,6,418300,99,6560000,700005,5
343,2009,1001,双巧手,200901,0,42200904,1,42000001,1,42200904,0,42000001,0,0,0,0,0,99,0,0,0
344,2009,1001,双巧手,200901,1,42200904,3,42000001,3,42200904,1,42000001,1,7,5700,9,15600,99,696759,500001,1
345,2009,1001,双巧手,200901,2,42200904,6,42000001,6,42200904,4,42000001,4,7,14000,9,38000,99,1701139,500002,2
346,2009,1001,双巧手,200901,3,42200904,6,42000001,6,42200904,10,42000001,10,7,24800,9,67300,99,3013139,500003,3
347,2009,1001,双巧手,200901,4,42200904,6,42000001,6,42200904,16,42000001,16,7,38100,9,103500,99,4632759,500004,4
348,2009,1001,双巧手,200901,5,0,0,0,0,42200904,22,42000001,22,7,54000,9,146500,99,6560000,500005,5
349,2009,1001,双巧手,200902,0,42200904,1,42000001,1,42200904,0,42000001,0,0,0,0,0,99,0,0,0
350,2009,1001,双巧手,200902,1,42200904,3,42000001,3,42200904,1,42000001,1,8,1000,10,2400,99,696759,600001,1
351,2009,1001,双巧手,200902,2,42200904,6,42000001,6,42200904,4,42000001,4,8,2400,10,5900,99,1701139,600002,2
352,2009,1001,双巧手,200902,3,42200904,6,42000001,6,42200904,10,42000001,10,8,4200,10,10400,99,3013139,600003,3
353,2009,1001,双巧手,200902,4,42200904,6,42000001,6,42200904,16,42000001,16,8,6400,10,15900,99,4632759,600004,4
354,2009,1001,双巧手,200902,5,0,0,0,0,42200904,22,42000001,22,8,9100,10,22600,99,6560000,600005,5
355,2009,1001,双巧手,200903,0,42200904,1,42000001,1,42200904,0,42000001,0,0,0,0,0,99,0,0,0
356,2009,1001,双巧手,200903,1,42200904,3,42000001,3,42200904,1,42000001,1,30,1000,6,44700,99,696759,700001,1
357,2009,1001,双巧手,200903,2,42200904,6,42000001,6,42200904,4,42000001,4,30,2400,6,109100,99,1701139,700002,2
358,2009,1001,双巧手,200903,3,42200904,6,42000001,6,42200904,10,42000001,10,30,4200,6,193200,99,3013139,700003,3
359,2009,1001,双巧手,200903,4,42200904,6,42000001,6,42200904,16,42000001,16,30,6500,6,297100,99,4632759,700004,4
360,2009,1001,双巧手,200903,5,0,0,0,0,42200904,22,42000001,22,30,9200,6,420700,99,6560000,700005,5
361,2010,1001,双巧手,201001,0,42201004,1,42000001,1,42201004,0,42000001,0,0,0,0,0,99,0,0,0
362,2010,1001,双巧手,201001,1,42201004,3,42000001,3,42201004,1,42000001,1,7,2500,6,27400,99,483860,500001,1
363,2010,1001,双巧手,201001,2,42201004,6,42000001,6,42201004,4,42000001,4,7,6100,6,66800,99,1181346,500002,2
364,2010,1001,双巧手,201001,3,42201004,6,42000001,6,42201004,10,42000001,10,7,10800,6,118300,99,2092457,500003,3
365,2010,1001,双巧手,201001,4,42201004,6,42000001,6,42201004,16,42000001,16,7,16600,6,181900,99,3217194,500004,4
366,2010,1001,双巧手,201001,5,0,0,0,0,42201004,22,42000001,22,7,23500,6,257600,99,4555555,500005,5
367,2010,1001,双巧手,201002,0,42201004,1,42000001,1,42201004,0,42000001,0,0,0,0,0,99,0,0,0
368,2010,1001,双巧手,201002,1,42201004,3,42000001,3,42201004,1,42000001,1,8,2100,10,2200,99,483860,600001,1
369,2010,1001,双巧手,201002,2,42201004,6,42000001,6,42201004,4,42000001,4,8,5200,10,5300,99,1181346,600002,2
370,2010,1001,双巧手,201002,3,42201004,6,42000001,6,42201004,10,42000001,10,8,9200,10,9300,99,2092457,600003,3
371,2010,1001,双巧手,201002,4,42201004,6,42000001,6,42201004,16,42000001,16,8,14200,10,14300,99,3217194,600004,4
372,2010,1001,双巧手,201002,5,0,0,0,0,42201004,22,42000001,22,8,20100,10,20300,99,4555555,600005,5
373,2010,1001,双巧手,201003,0,42201004,1,42000001,1,42201004,0,42000001,0,0,0,0,0,99,0,0,0
374,2010,1001,双巧手,201003,1,42201004,3,42000001,3,42201004,1,42000001,1,30,1100,6,27400,99,483860,700001,1
375,2010,1001,双巧手,201003,2,42201004,6,42000001,6,42201004,4,42000001,4,30,2600,6,66800,99,1181346,700002,2
376,2010,1001,双巧手,201003,3,42201004,6,42000001,6,42201004,10,42000001,10,30,4600,6,118300,99,2092457,700003,3
377,2010,1001,双巧手,201003,4,42201004,6,42000001,6,42201004,16,42000001,16,30,7100,6,181900,99,3217194,700004,4
378,2010,1001,双巧手,201003,5,0,0,0,0,42201004,22,42000001,22,30,10100,6,257600,99,4555555,700005,5
379,2011,1001,双巧手,201101,0,42201104,1,42000001,1,42201104,0,42000001,0,0,0,0,0,99,0,0,0
380,2011,1001,双巧手,201101,1,42201104,3,42000001,3,42201104,1,42000001,1,7,5900,29,5900,99,1045139,500001,1
381,2011,1001,双巧手,201101,2,42201104,6,42000001,6,42201104,4,42000001,4,7,14300,29,14300,99,2551709,500002,2
382,2011,1001,双巧手,201101,3,42201104,6,42000001,6,42201104,10,42000001,10,7,25400,29,25400,99,4519709,500003,3
383,2011,1001,双巧手,201101,4,42201104,6,42000001,6,42201104,16,42000001,16,7,39100,29,39000,99,6949139,500004,4
384,2011,1001,双巧手,201101,5,0,0,0,0,42201104,22,42000001,22,7,55300,29,55200,99,9840000,500005,5
385,2011,1001,双巧手,201102,0,42201104,1,42000001,1,42201104,0,42000001,0,0,0,0,0,99,0,0,0
386,2011,1001,双巧手,201102,1,42201104,3,42000001,3,42201104,1,42000001,1,8,2000,10,4200,99,1045139,600001,1
387,2011,1001,双巧手,201102,2,42201104,6,42000001,6,42201104,4,42000001,4,8,5000,10,10300,99,2551709,600002,2
388,2011,1001,双巧手,201102,3,42201104,6,42000001,6,42201104,10,42000001,10,8,8900,10,18200,99,4519709,600003,3
389,2011,1001,双巧手,201102,4,42201104,6,42000001,6,42201104,16,42000001,16,8,13600,10,28000,99,6949139,600004,4
390,2011,1001,双巧手,201102,5,0,0,0,0,42201104,22,42000001,22,8,19300,10,39600,99,9840000,600005,5
391,2011,1001,双巧手,201103,0,42201104,1,42000001,1,42201104,0,42000001,0,0,0,0,0,99,0,0,0
392,2011,1001,双巧手,201103,1,42201104,3,42000001,3,42201104,1,42000001,1,30,3500,6,102400,99,1045139,700001,1
393,2011,1001,双巧手,201103,2,42201104,6,42000001,6,42201104,4,42000001,4,30,8600,6,249900,99,2551709,700002,2
394,2011,1001,双巧手,201103,3,42201104,6,42000001,6,42201104,10,42000001,10,30,15200,6,442700,99,4519709,700003,3
395,2011,1001,双巧手,201103,4,42201104,6,42000001,6,42201104,16,42000001,16,30,23300,6,680600,99,6949139,700004,4
396,2011,1001,双巧手,201103,5,0,0,0,0,42201104,22,42000001,22,30,33000,6,963800,99,9840000,700005,5
397,3001,1001,双巧手,300101,0,42300104,1,42000001,1,42300104,0,42000001,0,0,0,0,0,99,0,0,0
398,3001,1001,双巧手,300101,1,42300104,3,42000001,3,42300104,1,42000001,1,7,3100,6,32200,99,580633,500001,1
399,3001,1001,双巧手,300101,2,42300104,6,42000001,6,42300104,4,42000001,4,7,7500,6,78600,99,1417616,500002,2
400,3001,1001,双巧手,300101,3,42300104,6,42000001,6,42300104,10,42000001,10,7,13300,6,139200,99,2510949,500003,3
401,3001,1001,双巧手,300101,4,42300104,6,42000001,6,42300104,16,42000001,16,7,20400,6,214100,99,3860633,500004,4
402,3001,1001,双巧手,300101,5,0,0,0,0,42300104,22,42000001,22,7,28900,6,303100,99,5466666,500005,5
403,3001,1001,双巧手,300102,0,42300104,1,42000001,1,42300104,0,42000001,0,0,0,0,0,99,0,0,0
404,3001,1001,双巧手,300102,1,42300104,3,42000001,3,42300104,1,42000001,1,8,2100,10,2900,99,580633,600001,1
405,3001,1001,双巧手,300102,2,42300104,6,42000001,6,42300104,4,42000001,4,8,5200,10,7100,99,1417616,600002,2
406,3001,1001,双巧手,300102,3,42300104,6,42000001,6,42300104,10,42000001,10,8,9100,10,12600,99,2510949,600003,3
407,3001,1001,双巧手,300102,4,42300104,6,42000001,6,42300104,16,42000001,16,8,14100,10,19300,99,3860633,600004,4
408,3001,1001,双巧手,300102,5,0,0,0,0,42300104,22,42000001,22,8,19900,10,27400,99,5466666,600005,5
409,3001,1001,双巧手,300103,0,42300104,1,42000001,1,42300104,0,42000001,0,0,0,0,0,99,0,0,0
410,3001,1001,双巧手,300103,1,42300104,3,42000001,3,42300104,1,42000001,1,30,1300,6,32200,99,580633,700001,1
411,3001,1001,双巧手,300103,2,42300104,6,42000001,6,42300104,4,42000001,4,30,3200,6,78600,99,1417616,700002,2
412,3001,1001,双巧手,300103,3,42300104,6,42000001,6,42300104,10,42000001,10,30,5600,6,139200,99,2510949,700003,3
413,3001,1001,双巧手,300103,4,42300104,6,42000001,6,42300104,16,42000001,16,30,8600,6,214100,99,3860633,700004,4
414,3001,1001,双巧手,300103,5,0,0,0,0,42300104,22,42000001,22,30,12200,6,303100,99,5466666,700005,5
415,3002,1001,双巧手,300201,0,42300204,1,42000001,1,42300204,0,42000001,0,0,0,0,0,99,0,0,0
416,3002,1001,双巧手,300201,1,42300204,3,42000001,3,42300204,1,42000001,1,7,6700,6,20400,99,580633,500001,1
417,3002,1001,双巧手,300201,2,42300204,6,42000001,6,42300204,4,42000001,4,7,16500,6,49900,99,1417616,500002,2
418,3002,1001,双巧手,300201,3,42300204,6,42000001,6,42300204,10,42000001,10,7,29200,6,88400,99,2510949,500003,3
419,3002,1001,双巧手,300201,4,42300204,6,42000001,6,42300204,16,42000001,16,7,44800,6,135900,99,3860633,500004,4
420,3002,1001,双巧手,300201,5,0,0,0,0,42300204,22,42000001,22,7,63500,6,192400,99,5466666,500005,5
421,3002,1001,双巧手,300202,0,42300204,1,42000001,1,42300204,0,42000001,0,0,0,0,0,99,0,0,0
422,3002,1001,双巧手,300202,1,42300204,3,42000001,3,42300204,1,42000001,1,8,900,10,1400,99,580633,600001,1
423,3002,1001,双巧手,300202,2,42300204,6,42000001,6,42300204,4,42000001,4,8,2200,10,3500,99,1417616,600002,2
424,3002,1001,双巧手,300202,3,42300204,6,42000001,6,42300204,10,42000001,10,8,3900,10,6200,99,2510949,600003,3
425,3002,1001,双巧手,300202,4,42300204,6,42000001,6,42300204,16,42000001,16,8,6100,10,9500,99,3860633,600004,4
426,3002,1001,双巧手,300202,5,0,0,0,0,42300204,22,42000001,22,8,8600,10,13500,99,5466666,600005,5
427,3002,1001,双巧手,300203,0,42300204,1,42000001,1,42300204,0,42000001,0,0,0,0,0,99,0,0,0
428,3002,1001,双巧手,300203,1,42300204,3,42000001,3,42300204,1,42000001,1,30,700,6,20400,99,580633,700001,1
429,3002,1001,双巧手,300203,2,42300204,6,42000001,6,42300204,4,42000001,4,30,1800,6,49900,99,1417616,700002,2
430,3002,1001,双巧手,300203,3,42300204,6,42000001,6,42300204,10,42000001,10,30,3100,6,88400,99,2510949,700003,3
431,3002,1001,双巧手,300203,4,42300204,6,42000001,6,42300204,16,42000001,16,30,4800,6,135900,99,3860633,700004,4
432,3002,1001,双巧手,300203,5,0,0,0,0,42300204,22,42000001,22,30,6800,6,192400,99,5466666,700005,5
433,3003,1001,双巧手,300301,0,42300304,1,42000001,1,42300304,0,42000001,0,0,0,0,0,99,0,0,0
434,3003,1001,双巧手,300301,1,42300304,3,42000001,3,42300304,1,42000001,1,7,4900,9,12900,99,580633,500001,1
435,3003,1001,双巧手,300301,2,42300304,6,42000001,6,42300304,4,42000001,4,7,11900,9,31600,99,1417616,500002,2
436,3003,1001,双巧手,300301,3,42300304,6,42000001,6,42300304,10,42000001,10,7,21100,9,55900,99,2510949,500003,3
437,3003,1001,双巧手,300301,4,42300304,6,42000001,6,42300304,16,42000001,16,7,32400,9,86000,99,3860633,500004,4
438,3003,1001,双巧手,300301,5,0,0,0,0,42300304,22,42000001,22,7,45800,9,121800,99,5466666,500005,5
439,3003,1001,双巧手,300302,0,42300304,1,42000001,1,42300304,0,42000001,0,0,0,0,0,99,0,0,0
440,3003,1001,双巧手,300302,1,42300304,3,42000001,3,42300304,1,42000001,1,8,800,10,2000,99,580633,600001,1
441,3003,1001,双巧手,300302,2,42300304,6,42000001,6,42300304,4,42000001,4,8,2000,10,5000,99,1417616,600002,2
442,3003,1001,双巧手,300302,3,42300304,6,42000001,6,42300304,10,42000001,10,8,3500,10,8800,99,2510949,600003,3
443,3003,1001,双巧手,300302,4,42300304,6,42000001,6,42300304,16,42000001,16,8,5400,10,13500,99,3860633,600004,4
444,3003,1001,双巧手,300302,5,0,0,0,0,42300304,22,42000001,22,8,7700,10,19100,99,5466666,600005,5
445,3003,1001,双巧手,300303,0,42300304,1,42000001,1,42300304,0,42000001,0,0,0,0,0,99,0,0,0
446,3003,1001,双巧手,300303,1,42300304,3,42000001,3,42300304,1,42000001,1,30,800,6,38100,99,580633,700001,1
447,3003,1001,双巧手,300303,2,42300304,6,42000001,6,42300304,4,42000001,4,30,2000,6,93000,99,1417616,700002,2
448,3003,1001,双巧手,300303,3,42300304,6,42000001,6,42300304,10,42000001,10,30,3500,6,164700,99,2510949,700003,3
449,3003,1001,双巧手,300303,4,42300304,6,42000001,6,42300304,16,42000001,16,30,5400,6,253200,99,3860633,700004,4
