id,item1,num1,item2,num2,item3,num3,item4,num4
602310,91000002,2000,81400601,1,23000016,10,44400304,5
602401,91000002,2000,81400601,1,23310009,10,44500101,5
602402,91000002,2000,81400601,1,23320009,10,44500104,5
602403,91000002,2000,81400601,1,23330009,10,23000015,10
602404,91000002,2000,81400601,1,23210009,10,44500102,5
602405,91000002,2000,81400601,1,23220009,10,44500105,5
602406,91000002,2000,81400601,1,23230009,10,23000015,10
602407,91000002,2000,81400601,1,23110009,10,44500103,5
602408,91000002,2000,81400601,1,23120009,10,44500106,5
602409,91000002,2000,81400601,1,23130009,10,23000015,10
602410,91000002,2000,81400601,1,23000016,10,44200504,5
602501,91000002,2000,81400601,1,23310009,10,44500101,5
602502,91000002,2000,81400601,1,23320009,10,44500104,5
602503,91000002,2000,81400601,1,23330009,10,23000015,10
602504,91000002,2000,81400601,1,23210009,10,44500102,5
602505,91000002,2000,81400601,1,23220009,10,44500105,5
602506,91000002,2000,81400601,1,23230009,10,23000015,10
602507,91000002,2000,81400601,1,23110009,10,44500103,5
602508,91000002,2000,81400601,1,23120009,10,44500106,5
602509,91000002,2000,81400601,1,23130009,10,23000015,10
602510,91000002,2000,81400601,1,23000016,10,44100804,5
602601,91000002,2000,81400601,1,23310009,10,44500101,5
602602,91000002,2000,81400601,1,23320009,10,44500104,5
602603,91000002,2000,81400601,1,23330009,10,23000016,10
602604,91000002,2000,81400601,1,23210009,10,44500102,5
602605,91000002,2000,81400601,1,23220009,10,44500105,5
602606,91000002,2000,81400601,1,23230009,10,23000016,10
602607,91000002,2000,81400601,1,23110009,10,44500103,5
602608,91000002,2000,81400601,1,23120009,10,44500106,5
602609,91000002,2000,81400601,1,23130009,10,23000016,10
602610,91000002,2000,81400601,1,23000017,10,44400804,5
602701,91000002,2000,81400601,1,23310009,10,44500101,5
602702,91000002,2000,81400601,1,23320009,10,44500104,5
602703,91000002,2000,81400601,1,23330009,10,23000016,10
602704,91000002,2000,81400601,1,23210009,10,44500102,5
602705,91000002,2000,81400601,1,23220009,10,44500105,5
602706,91000002,2000,81400601,1,23230009,10,23000016,10
602707,91000002,2000,81400601,1,23110009,10,44500103,5
602708,91000002,2000,81400601,1,23120009,10,44500106,5
602709,91000002,2000,81400601,1,23130009,10,23000016,10
602710,91000002,2000,81400601,1,23000017,10,44400604,5
602801,91000002,2000,81400601,1,23310009,10,44500101,5
602802,91000002,2000,81400601,1,23320009,10,44500104,5
602803,91000002,2000,81400601,1,23330009,10,23000016,10
602804,91000002,2000,81400601,1,23210009,10,44500102,5
602805,91000002,2000,81400601,1,23220009,10,44500105,5
602806,91000002,2000,81400601,1,23230009,10,23000016,10
602807,91000002,2000,81400601,1,23110009,10,44500103,5
602808,91000002,2000,81400601,1,23120009,10,44500106,5
602809,91000002,2000,81400601,1,23130009,10,23000016,10
602810,91000002,2000,81400601,1,23000017,10,44100504,5
602901,91000002,2000,81400601,1,23310009,10,44500101,5
602902,91000002,2000,81400601,1,23320009,10,44500104,5
602903,91000002,2000,81400601,1,23330009,10,23000016,10
602904,91000002,2000,81400601,1,23210009,10,44500102,5
602905,91000002,2000,81400601,1,23220009,10,44500105,5
602906,91000002,2000,81400601,1,23230009,10,23000016,10
602907,91000002,2000,81400601,1,23110009,10,44500103,5
602908,91000002,2000,81400601,1,23120009,10,44500106,5
602909,91000002,2000,81400601,1,23130009,10,23000016,10
602910,91000002,2000,81400601,1,23000017,10,44300104,5
603001,91000002,2000,81400601,1,23310009,10,44500101,5
603002,91000002,2000,81400601,1,23320009,10,44500104,5
603003,91000002,2000,81400601,1,23330009,10,23000016,10
603004,91000002,2000,81400601,1,23210009,10,44500102,5
603005,91000002,2000,81400601,1,23220009,10,44500105,5
603006,91000002,2000,81400601,1,23230009,10,23000016,10
603007,91000002,2000,81400601,1,23110009,10,44500103,5
603008,91000002,2000,81400601,1,23120009,10,44500106,5
603009,91000002,2000,81400601,1,23130009,10,23000016,10
603010,91000002,2000,81400601,1,23000017,10,44100704,5
603101,91000002,2000,81400601,1,23310010,10,44500101,5
603102,91000002,2000,81400601,1,23320010,10,44500104,5
603103,91000002,2000,81400601,1,23330010,10,23000017,10
603104,91000002,2000,81400601,1,23210010,10,44500102,5
603105,91000002,2000,81400601,1,23220010,10,44500105,5
603106,91000002,2000,81400601,1,23230010,10,23000017,10
603107,91000002,2000,81400601,1,23110010,10,44500103,5
603108,91000002,2000,81400601,1,23120010,10,44500106,5
603109,91000002,2000,81400601,1,23130010,10,23000017,10
603110,91000002,2000,81400601,1,23000018,10,44400704,5
603201,91000002,2000,81400601,1,23310010,10,44500101,5
603202,91000002,2000,81400601,1,23320010,10,44500104,5
603203,91000002,2000,81400601,1,23330010,10,23000017,10
603204,91000002,2000,81400601,1,23210010,10,44500102,5
603205,91000002,2000,81400601,1,23220010,10,44500105,5
603206,91000002,2000,81400601,1,23230010,10,23000017,10
603207,91000002,2000,81400601,1,23110010,10,44500103,5
603208,91000002,2000,81400601,1,23120010,10,44500106,5
603209,91000002,2000,81400601,1,23130010,10,23000017,10
603210,91000002,2000,81400601,1,23000018,10,44100104,5
603301,91000002,2000,81400601,1,23310010,10,44500101,5
603302,91000002,2000,81400601,1,23320010,10,44500104,5
603303,91000002,2000,81400601,1,23330010,10,23000017,10
603304,91000002,2000,81400601,1,23210010,10,44500102,5
603305,91000002,2000,81400601,1,23220010,10,44500105,5
603306,91000002,2000,81400601,1,23230010,10,23000017,10
603307,91000002,2000,81400601,1,23110010,10,44500103,5
603308,91000002,2000,81400601,1,23120010,10,44500106,5
603309,91000002,2000,81400601,1,23130010,10,23000017,10
603310,91000002,2000,81400601,1,23000018,10,44200404,5
603401,91000002,2000,81400601,1,23310010,10,44500101,5
603402,91000002,2000,81400601,1,23320010,10,44500104,5
603403,91000002,2000,81400601,1,23330010,10,23000017,10
603404,91000002,2000,81400601,1,23210010,10,44500102,5
603405,91000002,2000,81400601,1,23220010,10,44500105,5
603406,91000002,2000,81400601,1,23230010,10,23000017,10
603407,91000002,2000,81400601,1,23110010,10,44500103,5
603408,91000002,2000,81400601,1,23120010,10,44500106,5
603409,91000002,2000,81400601,1,23130010,10,23000017,10
603410,91000002,2000,81400601,1,23000018,10,44200104,5
603501,91000002,2000,81400601,1,23310010,10,44500101,5
603502,91000002,2000,81400601,1,23320010,10,44500104,5
603503,91000002,2000,81400601,1,23330010,10,23000017,10
603504,91000002,2000,81400601,1,23210010,10,44500102,5
603505,91000002,2000,81400601,1,23220010,10,44500105,5
603506,91000002,2000,81400601,1,23230010,10,23000017,10
603507,91000002,2000,81400601,1,23110010,10,44500103,5
603508,91000002,2000,81400601,1,23120010,10,44500106,5
603509,91000002,2000,81400601,1,23130010,10,23000017,10
603510,91000002,2000,81400601,1,23000018,10,44300804,5
603601,91000002,2000,81400601,1,23310010,10,44500101,5
603602,91000002,2000,81400601,1,23320010,10,44500104,5
603603,91000002,2000,81400601,1,23330010,10,23000018,10
603604,91000002,2000,81400601,1,23210010,10,44500102,5
603605,91000002,2000,81400601,1,23220010,10,44500105,5
603606,91000002,2000,81400601,1,23230010,10,23000018,10
603607,91000002,2000,81400601,1,23110010,10,44500103,5
603608,91000002,2000,81400601,1,23120010,10,44500106,5
603609,91000002,2000,81400601,1,23130010,10,23000018,10
603610,91000002,2000,81400601,1,23000019,10,44300404,5
603701,91000002,2000,81400601,1,23310010,10,44500101,5
603702,91000002,2000,81400601,1,23320010,10,44500104,5
603703,91000002,2000,81400601,1,23330010,10,23000018,10
603704,91000002,2000,81400601,1,23210010,10,44500102,5
603705,91000002,2000,81400601,1,23220010,10,44500105,5
603706,91000002,2000,81400601,1,23230010,10,23000018,10
603707,91000002,2000,81400601,1,23110010,10,44500103,5
603708,91000002,2000,81400601,1,23120010,10,44500106,5
603709,91000002,2000,81400601,1,23130010,10,23000018,10
603710,91000002,2000,81400601,1,23000019,10,44400204,5
603801,91000002,2000,81400601,1,23310010,10,44500101,5
603802,91000002,2000,81400601,1,23320010,10,44500104,5
603803,91000002,2000,81400601,1,23330010,10,23000018,10
603804,91000002,2000,81400601,1,23210010,10,44500102,5
603805,91000002,2000,81400601,1,23220010,10,44500105,5
603806,91000002,2000,81400601,1,23230010,10,23000018,10
603807,91000002,2000,81400601,1,23110010,10,44500103,5
603808,91000002,2000,81400601,1,23120010,10,44500106,5
603809,91000002,2000,81400601,1,23130010,10,23000018,10
603810,91000002,2000,81400601,1,23000019,10,44200304,5
603901,91000002,2000,81400601,1,23310010,10,44500101,5
603902,91000002,2000,81400601,1,23320010,10,44500104,5
603903,91000002,2000,81400601,1,23330010,10,23000018,10
603904,91000002,2000,81400601,1,23210010,10,44500102,5
603905,91000002,2000,81400601,1,23220010,10,44500105,5
603906,91000002,2000,81400601,1,23230010,10,23000018,10
603907,91000002,2000,81400601,1,23110010,10,44500103,5
603908,91000002,2000,81400601,1,23120010,10,44500106,5
603909,91000002,2000,81400601,1,23130010,10,23000018,10
603910,91000002,2000,81400601,1,23000019,10,44400504,5
604001,91000002,2000,81400601,1,23310010,10,44500101,5
604002,91000002,2000,81400601,1,23320010,10,44500104,5
604003,91000002,2000,81400601,1,23330010,10,23000018,10
604004,91000002,2000,81400601,1,23210010,10,44500102,5
604005,91000002,2000,81400601,1,23220010,10,44500105,5
604006,91000002,2000,81400601,1,23230010,10,23000018,10
604007,91000002,2000,81400601,1,23110010,10,44500103,5
604008,91000002,2000,81400601,1,23120010,10,44500106,5
604009,91000002,2000,81400601,1,23130010,10,23000018,10
604010,91000002,2000,81400601,1,23000019,10,44300304,5
604101,91000002,2000,81400601,1,23310011,10,44500101,5
604102,91000002,2000,81400601,1,23320011,10,44500104,5
604103,91000002,2000,81400601,1,23330011,10,23000019,10
604104,91000002,2000,81400601,1,23210011,10,44500102,5
604105,91000002,2000,81400601,1,23220011,10,44500105,5
604106,91000002,2000,81400601,1,23230011,10,23000019,10
604107,91000002,2000,81400601,1,23110011,10,44500103,5
604108,91000002,2000,81400601,1,23120011,10,44500106,5
604109,91000002,2000,81400601,1,23130011,10,23000019,10
604110,91000002,2000,81400601,1,23000020,10,44400904,5
604201,91000002,2000,81400601,1,23310011,10,44500101,5
604202,91000002,2000,81400601,1,23320011,10,44500104,5
604203,91000002,2000,81400601,1,23330011,10,23000019,10
604204,91000002,2000,81400601,1,23210011,10,44500102,5
604205,91000002,2000,81400601,1,23220011,10,44500105,5
604206,91000002,2000,81400601,1,23230011,10,23000019,10
604207,91000002,2000,81400601,1,23110011,10,44500103,5
604208,91000002,2000,81400601,1,23120011,10,44500106,5
604209,91000002,2000,81400601,1,23130011,10,23000019,10
604210,91000002,2000,81400601,1,23000020,10,44100904,5
604301,91000002,2000,81400601,1,23310011,10,44500101,5
604302,91000002,2000,81400601,1,23320011,10,44500104,5
604303,91000002,2000,81400601,1,23330011,10,23000019,10
604304,91000002,2000,81400601,1,23210011,10,44500102,5
604305,91000002,2000,81400601,1,23220011,10,44500105,5
604306,91000002,2000,81400601,1,23230011,10,23000019,10
604307,91000002,2000,81400601,1,23110011,10,44500103,5
604308,91000002,2000,81400601,1,23120011,10,44500106,5
604309,91000002,2000,81400601,1,23130011,10,23000019,10
604310,91000002,2000,81400601,1,23000020,10,44100204,5
604401,91000002,2000,81400601,1,23310011,10,44500101,5
604402,91000002,2000,81400601,1,23320011,10,44500104,5
604403,91000002,2000,81400601,1,23330011,10,23000019,10
604404,91000002,2000,81400601,1,23210011,10,44500102,5
604405,91000002,2000,81400601,1,23220011,10,44500105,5
604406,91000002,2000,81400601,1,23230011,10,23000019,10
604407,91000002,2000,81400601,1,23110011,10,44500103,5
604408,91000002,2000,81400601,1,23120011,10,44500106,5
604409,91000002,2000,81400601,1,23130011,10,23000019,10
604410,91000002,2000,81400601,1,23000020,10,44201004,5
604501,91000002,2000,81400601,1,23310011,10,44500101,5
604502,91000002,2000,81400601,1,23320011,10,44500104,5
604503,91000002,2000,81400601,1,23330011,10,23000019,10
604504,91000002,2000,81400601,1,23210011,10,44500102,5
604505,91000002,2000,81400601,1,23220011,10,44500105,5
604506,91000002,2000,81400601,1,23230011,10,23000019,10
604507,91000002,2000,81400601,1,23110011,10,44500103,5
604508,91000002,2000,81400601,1,23120011,10,44500106,5
604509,91000002,2000,81400601,1,23130011,10,23000019,10
604510,91000002,2000,81400601,1,23000020,10,44300904,5
604601,91000002,2000,81400601,1,23310011,10,44500101,5
604602,91000002,2000,81400601,1,23320011,10,44500104,5
604603,91000002,2000,81400601,1,23330011,10,23000020,10
604604,91000002,2000,81400601,1,23210011,10,44500102,5
604605,91000002,2000,81400601,1,23220011,10,44500105,5
604606,91000002,2000,81400601,1,23230011,10,23000020,10
604607,91000002,2000,81400601,1,23110011,10,44500103,5
604608,91000002,2000,81400601,1,23120011,10,44500106,5
604609,91000002,2000,81400601,1,23130011,10,23000020,10
604610,91000002,2000,81400601,1,23000021,10,44300604,5
604701,91000002,2000,81400601,1,23310011,10,44500101,5
604702,91000002,2000,81400601,1,23320011,10,44500104,5
604703,91000002,2000,81400601,1,23330011,10,23000020,10
604704,91000002,2000,81400601,1,23210011,10,44500102,5
604705,91000002,2000,81400601,1,23220011,10,44500105,5
604706,91000002,2000,81400601,1,23230011,10,23000020,10
604707,91000002,2000,81400601,1,23110011,10,44500103,5
604708,91000002,2000,81400601,1,23120011,10,44500106,5
604709,91000002,2000,81400601,1,23130011,10,23000020,10
604710,91000002,2000,81400601,1,23000021,10,44300204,5
604801,91000002,2000,81400601,1,23310011,10,44500101,5
604802,91000002,2000,81400601,1,23320011,10,44500104,5
604803,91000002,2000,81400601,1,23330011,10,23000020,10
604804,91000002,2000,81400601,1,23210011,10,44500102,5
604805,91000002,2000,81400601,1,23220011,10,44500105,5
604806,91000002,2000,81400601,1,23230011,10,23000020,10
604807,91000002,2000,81400601,1,23110011,10,44500103,5
604808,91000002,2000,81400601,1,23120011,10,44500106,5
604809,91000002,2000,81400601,1,23130011,10,23000020,10
604810,91000002,2000,81400601,1,23000021,10,44300704,5
604901,91000002,2000,81400601,1,23310011,10,44500101,5
604902,91000002,2000,81400601,1,23320011,10,44500104,5
604903,91000002,2000,81400601,1,23330011,10,23000020,10
604904,91000002,2000,81400601,1,23210011,10,44500102,5
604905,91000002,2000,81400601,1,23220011,10,44500105,5
604906,91000002,2000,81400601,1,23230011,10,23000020,10
604907,91000002,2000,81400601,1,23110011,10,44500103,5
604908,91000002,2000,81400601,1,23120011,10,44500106,5
604909,91000002,2000,81400601,1,23130011,10,23000020,10
604910,91000002,2000,81400601,1,23000021,10,44200804,5
605001,91000002,2000,81400601,1,23310011,10,44500101,5
605002,91000002,2000,81400601,1,23320011,10,44500104,5
605003,91000002,2000,81400601,1,23330011,10,23000020,10
605004,91000002,2000,81400601,1,23210011,10,44500102,5
605005,91000002,2000,81400601,1,23220011,10,44500105,5
605006,91000002,2000,81400601,1,23230011,10,23000020,10
605007,91000002,2000,81400601,1,23110011,10,44500103,5
605008,91000002,2000,81400601,1,23120011,10,44500106,5
605009,91000002,2000,81400601,1,23130011,10,23000020,10
605010,91000002,2000,81400601,1,23000021,10,44200904,5
605101,91000002,2000,81400601,1,23310012,10,44500101,5
605102,91000002,2000,81400601,1,23320012,10,44500104,5
605103,91000002,2000,81400601,1,23330012,10,23000021,10
605104,91000002,2000,81400601,1,23210012,10,44500102,5
605105,91000002,2000,81400601,1,23220012,10,44500105,5
605106,91000002,2000,81400601,1,23230012,10,23000021,10
605107,91000002,2000,81400601,1,23110012,10,44500103,5
605108,91000002,2000,81400601,1,23120012,10,44500106,5
605109,91000002,2000,81400601,1,23130012,10,23000021,10
605110,91000002,2000,81400601,1,23000022,10,44200204,5
605201,91000002,2000,81400601,1,23310012,10,44500101,5
605202,91000002,2000,81400601,1,23320012,10,44500104,5
605203,91000002,2000,81400601,1,23330012,10,23000021,10
605204,91000002,2000,81400601,1,23210012,10,44500102,5
605205,91000002,2000,81400601,1,23220012,10,44500105,5
605206,91000002,2000,81400601,1,23230012,10,23000021,10
605207,91000002,2000,81400601,1,23110012,10,44500103,5
605208,91000002,2000,81400601,1,23120012,10,44500106,5
605209,91000002,2000,81400601,1,23130012,10,23000021,10
605210,91000002,2000,81400601,1,23000022,10,44401004,5
605301,91000002,2000,81400601,1,23310012,10,44500101,5
605302,91000002,2000,81400601,1,23320012,10,44500104,5
605303,91000002,2000,81400601,1,23330012,10,23000021,10
605304,91000002,2000,81400601,1,23210012,10,44500102,5
605305,91000002,2000,81400601,1,23220012,10,44500105,5
605306,91000002,2000,81400601,1,23230012,10,23000021,10
605307,91000002,2000,81400601,1,23110012,10,44500103,5
605308,91000002,2000,81400601,1,23120012,10,44500106,5
605309,91000002,2000,81400601,1,23130012,10,23000021,10
605310,91000002,2000,81400601,1,23000022,10,44101004,5
605401,91000002,2000,81400601,1,23310012,10,44500101,5
605402,91000002,2000,81400601,1,23320012,10,44500104,5
605403,91000002,2000,81400601,1,23330012,10,23000021,10
605404,91000002,2000,81400601,1,23210012,10,44500102,5
605405,91000002,2000,81400601,1,23220012,10,44500105,5
605406,91000002,2000,81400601,1,23230012,10,23000021,10
605407,91000002,2000,81400601,1,23110012,10,44500103,5
605408,91000002,2000,81400601,1,23120012,10,44500106,5
605409,91000002,2000,81400601,1,23130012,10,23000021,10
605410,91000002,2000,81400601,1,23000022,10,44301204,5
605501,91000002,2000,81400601,1,23310012,10,44500101,5
605502,91000002,2000,81400601,1,23320012,10,44500104,5
605503,91000002,2000,81400601,1,23330012,10,23000021,10
605504,91000002,2000,81400601,1,23210012,10,44500102,5
605505,91000002,2000,81400601,1,23220012,10,44500105,5
605506,91000002,2000,81400601,1,23230012,10,23000021,10
605507,91000002,2000,81400601,1,23110012,10,44500103,5
605508,91000002,2000,81400601,1,23120012,10,44500106,5
605509,91000002,2000,81400601,1,23130012,10,23000021,10
605510,91000002,2000,81400601,1,23000022,10,44300504,5
605601,91000002,2000,81400601,1,23310012,10,44500101,5
605602,91000002,2000,81400601,1,23320012,10,44500104,5
605603,91000002,2000,81400601,1,23330012,10,23000022,10
605604,91000002,2000,81400601,1,23210012,10,44500102,5
605605,91000002,2000,81400601,1,23220012,10,44500105,5
605606,91000002,2000,81400601,1,23230012,10,23000022,10
605607,91000002,2000,81400601,1,23110012,10,44500103,5
605608,91000002,2000,81400601,1,23120012,10,44500106,5
605609,91000002,2000,81400601,1,23130012,10,23000022,10
605610,91000002,2000,81400601,1,23000023,10,44200604,5
605701,91000002,2000,81400601,1,23310012,10,44500101,5
605702,91000002,2000,81400601,1,23320012,10,44500104,5
605703,91000002,2000,81400601,1,23330012,10,23000022,10
605704,91000002,2000,81400601,1,23210012,10,44500102,5
605705,91000002,2000,81400601,1,23220012,10,44500105,5
605706,91000002,2000,81400601,1,23230012,10,23000022,10
605707,91000002,2000,81400601,1,23110012,10,44500103,5
605708,91000002,2000,81400601,1,23120012,10,44500106,5
605709,91000002,2000,81400601,1,23130012,10,23000022,10
605710,91000002,2000,81400601,1,23000023,10,44400304,5
605801,91000002,2000,81400601,1,23310012,10,44500101,5
605802,91000002,2000,81400601,1,23320012,10,44500104,5
605803,91000002,2000,81400601,1,23330012,10,23000022,10
605804,91000002,2000,81400601,1,23210012,10,44500102,5
605805,91000002,2000,81400601,1,23220012,10,44500105,5
605806,91000002,2000,81400601,1,23230012,10,23000022,10
605807,91000002,2000,81400601,1,23110012,10,44500103,5
605808,91000002,2000,81400601,1,23120012,10,44500106,5
605809,91000002,2000,81400601,1,23130012,10,23000022,10
605810,91000002,2000,81400601,1,23000023,10,44200504,5
605901,91000002,2000,81400601,1,23310012,10,44500101,5
605902,91000002,2000,81400601,1,23320012,10,44500104,5
605903,91000002,2000,81400601,1,23330012,10,23000022,10
605904,91000002,2000,81400601,1,23210012,10,44500102,5
605905,91000002,2000,81400601,1,23220012,10,44500105,5
605906,91000002,2000,81400601,1,23230012,10,23000022,10
605907,91000002,2000,81400601,1,23110012,10,44500103,5
605908,91000002,2000,81400601,1,23120012,10,44500106,5
605909,91000002,2000,81400601,1,23130012,10,23000022,10
605910,91000002,2000,81400601,1,23000023,10,44400804,5
606001,91000002,2000,81400601,1,23310012,10,44500101,5
606002,91000002,2000,81400601,1,23320012,10,44500104,5
606003,91000002,2000,81400601,1,23330012,10,23000022,10
606004,91000002,2000,81400601,1,23210012,10,44500102,5
606005,91000002,2000,81400601,1,23220012,10,44500105,5
606006,91000002,2000,81400601,1,23230012,10,23000022,10
606007,91000002,2000,81400601,1,23110012,10,44500103,5
606008,91000002,2000,81400601,1,23120012,10,44500106,5
606009,91000002,2000,81400601,1,23130012,10,23000022,10
606010,91000002,2000,81400601,1,23000023,10,44100504,5
606101,91000002,2000,81400601,1,23310013,10,44500101,5
606102,91000002,2000,81400601,1,23320013,10,44500104,5
606103,91000002,2000,81400601,1,23330013,10,23000023,10
606104,91000002,2000,81400601,1,23210013,10,44500102,5
606105,91000002,2000,81400601,1,23220013,10,44500105,5
606106,91000002,2000,81400601,1,23230013,10,23000023,10
606107,91000002,2000,81400601,1,23110013,10,44500103,5
606108,91000002,2000,81400601,1,23120013,10,44500106,5
606109,91000002,2000,81400601,1,23130013,10,23000023,10
606110,91000002,2000,81400601,1,23000024,10,44100704,5
606201,91000002,2000,81400601,1,23310013,10,44500101,5
606202,91000002,2000,81400601,1,23320013,10,44500104,5
606203,91000002,2000,81400601,1,23330013,10,23000023,10
606204,91000002,2000,81400601,1,23210013,10,44500102,5
606205,91000002,2000,81400601,1,23220013,10,44500105,5
606206,91000002,2000,81400601,1,23230013,10,23000023,10
606207,91000002,2000,81400601,1,23110013,10,44500103,5
606208,91000002,2000,81400601,1,23120013,10,44500106,5
606209,91000002,2000,81400601,1,23130013,10,23000023,10
606210,91000002,2000,81400601,1,23000024,10,44100104,5
606301,91000002,2000,81400601,1,23310013,10,44500101,5
606302,91000002,2000,81400601,1,23320013,10,44500104,5
606303,91000002,2000,81400601,1,23330013,10,23000023,10
606304,91000002,2000,81400601,1,23210013,10,44500102,5
606305,91000002,2000,81400601,1,23220013,10,44500105,5
606306,91000002,2000,81400601,1,23230013,10,23000023,10
606307,91000002,2000,81400601,1,23110013,10,44500103,5
606308,91000002,2000,81400601,1,23120013,10,44500106,5
606309,91000002,2000,81400601,1,23130013,10,23000023,10
606310,91000002,2000,81400601,1,23000024,10,44200104,5
606401,91000002,2000,81400601,1,23310013,10,44500101,5
606402,91000002,2000,81400601,1,23320013,10,44500104,5
606403,91000002,2000,81400601,1,23330013,10,23000023,10
606404,91000002,2000,81400601,1,23210013,10,44500102,5
606405,91000002,2000,81400601,1,23220013,10,44500105,5
606406,91000002,2000,81400601,1,23230013,10,23000023,10
606407,91000002,2000,81400601,1,23110013,10,44500103,5
606408,91000002,2000,81400601,1,23120013,10,44500106,5
606409,91000002,2000,81400601,1,23130013,10,23000023,10
606410,91000002,2000,81400601,1,23000024,10,44300404,5
606501,91000002,2000,81400601,1,23310013,10,44500101,5
606502,91000002,2000,81400601,1,23320013,10,44500104,5
606503,91000002,2000,81400601,1,23330013,10,23000023,10
606504,91000002,2000,81400601,1,23210013,10,44500102,5
606505,91000002,2000,81400601,1,23220013,10,44500105,5
606506,91000002,2000,81400601,1,23230013,10,23000023,10
606507,91000002,2000,81400601,1,23110013,10,44500103,5
606508,91000002,2000,81400601,1,23120013,10,44500106,5
606509,91000002,2000,81400601,1,23130013,10,23000023,10
606510,91000002,2000,81400601,1,23000024,10,44200304,5
606601,91000002,2000,81400601,1,23310013,10,44500101,5
606602,91000002,2000,81400601,1,23320013,10,44500104,5
606603,91000002,2000,81400601,1,23330013,10,23000024,10
606604,91000002,2000,81400601,1,23210013,10,44500102,5
606605,91000002,2000,81400601,1,23220013,10,44500105,5
606606,91000002,2000,81400601,1,23230013,10,23000024,10
606607,91000002,2000,81400601,1,23110013,10,44500103,5
606608,91000002,2000,81400601,1,23120013,10,44500106,5
606609,91000002,2000,81400601,1,23130013,10,23000024,10
606610,91000002,2000,81400601,1,23000025,10,44300304,5
606701,91000002,2000,81400601,1,23310013,10,44500101,5
606702,91000002,2000,81400601,1,23320013,10,44500104,5
606703,91000002,2000,81400601,1,23330013,10,23000024,10
606704,91000002,2000,81400601,1,23210013,10,44500102,5
606705,91000002,2000,81400601,1,23220013,10,44500105,5
606706,91000002,2000,81400601,1,23230013,10,23000024,10
606707,91000002,2000,81400601,1,23110013,10,44500103,5
606708,91000002,2000,81400601,1,23120013,10,44500106,5
606709,91000002,2000,81400601,1,23130013,10,23000024,10
606710,91000002,2000,81400601,1,23000025,10,44400904,5
606801,91000002,2000,81400601,1,23310013,10,44500101,5
606802,91000002,2000,81400601,1,23320013,10,44500104,5
606803,91000002,2000,81400601,1,23330013,10,23000024,10
606804,91000002,2000,81400601,1,23210013,10,44500102,5
606805,91000002,2000,81400601,1,23220013,10,44500105,5
606806,91000002,2000,81400601,1,23230013,10,23000024,10
606807,91000002,2000,81400601,1,23110013,10,44500103,5
606808,91000002,2000,81400601,1,23120013,10,44500106,5
606809,91000002,2000,81400601,1,23130013,10,23000024,10
606810,91000002,2000,81400601,1,23000025,10,44100904,5
606901,91000002,2000,81400601,1,23310013,10,44500101,5
606902,91000002,2000,81400601,1,23320013,10,44500104,5
606903,91000002,2000,81400601,1,23330013,10,23000024,10
606904,91000002,2000,81400601,1,23210013,10,44500102,5
606905,91000002,2000,81400601,1,23220013,10,44500105,5
606906,91000002,2000,81400601,1,23230013,10,23000024,10
606907,91000002,2000,81400601,1,23110013,10,44500103,5
606908,91000002,2000,81400601,1,23120013,10,44500106,5
606909,91000002,2000,81400601,1,23130013,10,23000024,10
606910,91000002,2000,81400601,1,23000025,10,44100204,5
607001,91000002,2000,81400601,1,23310013,10,44500101,5
607002,91000002,2000,81400601,1,23320013,10,44500104,5
607003,91000002,2000,81400601,1,23330013,10,23000024,10
607004,91000002,2000,81400601,1,23210013,10,44500102,5
607005,91000002,2000,81400601,1,23220013,10,44500105,5
607006,91000002,2000,81400601,1,23230013,10,23000024,10
607007,91000002,2000,81400601,1,23110013,10,44500103,5
607008,91000002,2000,81400601,1,23120013,10,44500106,5
607009,91000002,2000,81400601,1,23130013,10,23000024,10
607010,91000002,2000,81400601,1,23000025,10,44201004,5
607101,91000002,2000,81400601,1,23310014,10,44500101,5
607102,91000002,2000,81400601,1,23320014,10,44500104,5
607103,91000002,2000,81400601,1,23330014,10,23000025,10
607104,91000002,2000,81400601,1,23210014,10,44500102,5
607105,91000002,2000,81400601,1,23220014,10,44500105,5
607106,91000002,2000,81400601,1,23230014,10,23000025,10
607107,91000002,2000,81400601,1,23110014,10,44500103,5
607108,91000002,2000,81400601,1,23120014,10,44500106,5
607109,91000002,2000,81400601,1,23130014,10,23000025,10
607110,91000002,2000,81400601,1,23000026,10,44300904,5
607201,91000002,2000,81400601,1,23310014,10,44500101,5
607202,91000002,2000,81400601,1,23320014,10,44500104,5
607203,91000002,2000,81400601,1,23330014,10,23000025,10
607204,91000002,2000,81400601,1,23210014,10,44500102,5
607205,91000002,2000,81400601,1,23220014,10,44500105,5
607206,91000002,2000,81400601,1,23230014,10,23000025,10
607207,91000002,2000,81400601,1,23110014,10,44500103,5
607208,91000002,2000,81400601,1,23120014,10,44500106,5
607209,91000002,2000,81400601,1,23130014,10,23000025,10
607210,91000002,2000,81400601,1,23000026,10,44300604,5
607301,91000002,2000,81400601,1,23310014,10,44500101,5
607302,91000002,2000,81400601,1,23320014,10,44500104,5
607303,91000002,2000,81400601,1,23330014,10,23000025,10
607304,91000002,2000,81400601,1,23210014,10,44500102,5
607305,91000002,2000,81400601,1,23220014,10,44500105,5
607306,91000002,2000,81400601,1,23230014,10,23000025,10
607307,91000002,2000,81400601,1,23110014,10,44500103,5
607308,91000002,2000,81400601,1,23120014,10,44500106,5
