boxid,groupid,type,item1,name1,num1,item2,name2,num2,item3,name3,num3
1005110,2001005,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
1005201,2001005,2,42010003,占卜劵,5,0,0,0,0,0,0
1005202,2001005,2,42010003,占卜劵,5,0,0,0,0,0,0
2001101,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001102,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001103,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001104,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001105,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001106,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001107,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001108,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001109,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001110,2002001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2001201,2002001,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2001202,2002001,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2002101,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002102,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002103,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002104,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002105,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002106,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002107,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002108,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002109,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002110,2002002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2002201,2002002,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2002202,2002002,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2003101,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003102,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003103,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003104,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003105,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003106,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003107,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003108,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003109,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003110,2002003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2003201,2002003,2,42010003,占卜劵,5,0,0,0,0,0,0
2003202,2002003,2,42010003,占卜劵,5,0,0,0,0,0,0
2004101,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004102,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004103,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004104,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004105,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004106,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004107,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004108,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004109,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004110,2002004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2004201,2002004,2,42010003,占卜劵,5,0,0,0,0,0,0
2004202,2002004,2,42010003,占卜劵,5,0,0,0,0,0,0
2101101,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101102,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101103,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101104,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101105,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101106,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101107,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101108,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101109,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101110,2002101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2101201,2002101,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2101202,2002101,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2102101,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102102,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102103,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102104,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102105,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102106,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102107,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102108,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102109,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102110,2002102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2102201,2002102,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2102202,2002102,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2103101,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103102,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103103,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103104,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103105,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103106,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103107,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103108,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103109,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103110,2002103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2103201,2002103,2,42010003,占卜劵,5,0,0,0,0,0,0
2103202,2002103,2,42010003,占卜劵,5,0,0,0,0,0,0
2104101,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104102,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104103,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104104,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104105,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104106,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104107,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104108,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104109,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104110,2002104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2104201,2002104,2,42010003,占卜劵,5,0,0,0,0,0,0
2104202,2002104,2,42010003,占卜劵,5,0,0,0,0,0,0
2201101,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201102,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201103,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201104,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201105,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201106,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201107,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201108,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201109,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201110,2002201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2201201,2002201,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2201202,2002201,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2202101,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202102,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202103,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202104,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202105,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202106,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202107,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202108,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202109,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202110,2002202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2202201,2002202,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2202202,2002202,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
2203101,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203102,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203103,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203104,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203105,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203106,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203107,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203108,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203109,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203110,2002203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2203201,2002203,2,42010003,占卜劵,5,0,0,0,0,0,0
2203202,2002203,2,42010003,占卜劵,5,0,0,0,0,0,0
2204101,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204102,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204103,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204104,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204105,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204106,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204107,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204108,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204109,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204110,2002204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
2204201,2002204,2,42010003,占卜劵,5,0,0,0,0,0,0
2204202,2002204,2,42010003,占卜劵,5,0,0,0,0,0,0
3001101,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001102,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001103,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001104,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001105,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001106,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001107,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001108,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001109,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001110,2003001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3001201,2003001,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
3001202,2003001,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
3002101,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002102,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002103,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002104,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002105,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002106,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002107,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002108,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002109,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002110,2003002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3002201,2003002,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
3002202,2003002,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
3003101,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003102,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003103,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003104,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003105,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003106,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003107,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003108,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003109,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003110,2003003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3003201,2003003,2,42010003,占卜劵,5,0,0,0,0,0,0
3003202,2003003,2,42010003,占卜劵,5,0,0,0,0,0,0
3101101,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101102,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101103,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101104,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101105,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101106,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101107,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101108,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101109,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101110,2003101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3101201,2003101,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
3101202,2003101,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
3102101,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102102,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102103,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102104,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102105,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102106,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102107,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102108,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102109,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102110,2003102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3102201,2003102,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
3102202,2003102,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
3103101,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103102,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103103,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103104,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103105,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103106,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103107,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103108,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103109,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103110,2003103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
3103201,2003103,2,42010003,占卜劵,5,0,0,0,0,0,0
3103202,2003103,2,42010003,占卜劵,5,0,0,0,0,0,0
4001101,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001102,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001103,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001104,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001105,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001106,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001107,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001108,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001109,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001110,2004001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4001201,2004001,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4001202,2004001,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4002101,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002102,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002103,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002104,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002105,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002106,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002107,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002108,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002109,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002110,2004002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4002201,2004002,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4002202,2004002,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4003101,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003102,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003103,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003104,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003105,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003106,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003107,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003108,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003109,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003110,2004003,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4003201,2004003,2,42010003,占卜劵,5,0,0,0,0,0,0
4003202,2004003,2,42010003,占卜劵,5,0,0,0,0,0,0
4004101,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004102,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004103,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004104,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004105,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004106,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004107,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004108,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004109,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004110,2004004,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4004201,2004004,2,42010003,占卜劵,5,0,0,0,0,0,0
4004202,2004004,2,42010003,占卜劵,5,0,0,0,0,0,0
4101101,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101102,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101103,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101104,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101105,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101106,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101107,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101108,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101109,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101110,2004101,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4101201,2004101,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4101202,2004101,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4102101,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102102,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102103,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102104,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102105,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102106,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102107,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102108,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102109,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102110,2004102,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4102201,2004102,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4102202,2004102,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4103101,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103102,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103103,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103104,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103105,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103106,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103107,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103108,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103109,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103110,2004103,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4103201,2004103,2,42010003,占卜劵,5,0,0,0,0,0,0
4103202,2004103,2,42010003,占卜劵,5,0,0,0,0,0,0
4104101,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104102,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104103,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104104,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104105,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104106,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104107,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104108,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104109,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104110,2004104,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4104201,2004104,2,42010003,占卜劵,5,0,0,0,0,0,0
4104202,2004104,2,42010003,占卜劵,5,0,0,0,0,0,0
4201101,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201102,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201103,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201104,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201105,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201106,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201107,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201108,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201109,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201110,2004201,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4201201,2004201,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4201202,2004201,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4202101,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202102,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202103,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202104,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202105,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202106,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202107,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202108,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202109,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202110,2004202,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4202201,2004202,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4202202,2004202,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
4203101,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203102,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203103,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203104,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203105,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203106,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203107,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203108,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203109,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203110,2004203,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4203201,2004203,2,42010003,占卜劵,5,0,0,0,0,0,0
4203202,2004203,2,42010003,占卜劵,5,0,0,0,0,0,0
4204101,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204102,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204103,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204104,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204105,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204106,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204107,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204108,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204109,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204110,2004204,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
4204201,2004204,2,42010003,占卜劵,5,0,0,0,0,0,0
4204202,2004204,2,42010003,占卜劵,5,0,0,0,0,0,0
5001101,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001102,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001103,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001104,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001105,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001106,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001107,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001108,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001109,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001110,2005001,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5001201,2005001,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5001202,2005001,2,42010002,阵营召唤卷,5,0,0,0,0,0,0
5002101,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002102,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002103,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
5002104,2005002,1,13000002,精英勇士魂石,10,0,0,0,0,0,0
