skill_id,originalskill,skill_name,type_show,skill_level,consume_type1,consume_num1,consume_type2,consume_num2,rare,release_bout,count_down,upgrade,skill_china,skill_type,show,skill_description,buff_value_type,trigger_pro1,skill_effect1,finishjump1,unfinishjump1,trigger_pro2,skill_effect2,finishjump2,unfinishjump2,trigger_pro3,skill_effect3,finishjump3,unfinishjump3,trigger_pro4,skill_effect4,finishjump4,unfinishjump4,trigger_pro5,skill_effect5,finishjump5,unfinishjump5,trigger_pro6,skill_effect6,finishjump6,unfinishjump6,trigger_pro7,skill_effect7,finishjump7,unfinishjump7,trigger_pro8,skill_effect8,finishjump8,unfinishjump8,trigger_pro9,skill_effect9,finishjump9,unfinishjump9,trigger_pro10,skill_effect10,finishjump10,unfinishjump10,trigger_pro11,skill_effect11,finishjump11,unfinishjump11,trigger_pro12,skill_effect12,finishjump12,unfinishjump12,skill_add_type,skill_add_value,attack_before,attack_after,skill_range,skill_scope,skill_scope2,skill_object,skill_energy,lua_name,skill_icon,skill_sound,showpanel,blacktime,lighteffect,storageturn,showtop_effect,skill_Action_round
25002042,25002041,执掌战争,被动技能,2,0,0,0,0,0,0,0,25002043,3,0,0,对辅助职业伤害提升25%,13,10000,315,2,0,10000,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100801,slogo25002042,0,0,0,0,0,4444,0
25002043,25002041,执掌战争,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,对辅助职业伤害提升30%,13,10000,315,2,0,10000,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100802,slogo25002043,0,0,0,0,0,4444,0
25003001,25003001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p100803,slogo25003001,0,0,0,0,0,0,0
25003011,25003011,爆裂旋风斩,主动技能,1,0,0,0,0,0,1,4,25003012,2,0,0,烈焰为风剑如雨，对敌方前中排造成111%物理伤害，50%概率附加【流血】状态，持续2回合,2,10000,1042,2,2,5000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100804,slogo25003011,Hero/VO_1008_final,3,0,0,0,0,0
25003012,25003011,爆裂旋风斩,主动技能,2,0,0,0,0,0,1,4,25003013,2,0,0,烈焰为风剑如雨，对敌方前中排造成133%物理伤害，60%概率附加【流血】状态，持续2回合,2,10000,1043,2,2,6000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a100900,slogo25003012,0,0,0,0,0,0,0
25003013,25003011,爆裂旋风斩,主动技能,3,0,0,0,0,0,1,4,0,2,0,0,烈焰为风剑如雨，对敌方前中排造成159%物理伤害，72%概率附加【流血】状态，持续2回合,2,10000,1044,2,2,7200,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100901,slogo25003013,0,0,0,0,0,0,0
25003021,25003021,深渊意志,被动技能,1,0,0,0,0,0,0,0,25003022,3,0,0,攻击提升10%，生命提升5%,9,10000,10012,2,2,10000,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100902,slogo25003021,0,0,0,0,0,0,0
25003022,25003021,深渊意志,被动技能,2,0,0,0,0,0,0,0,25003023,3,0,0,攻击提升20%，生命提升10%,9,10000,10014,2,2,10000,10002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p100903,slogo25003022,0,0,0,0,0,0,0
25003023,25003021,深渊意志,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,攻击提升30%，生命提升15%,9,10000,10016,2,2,10000,10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a100904,slogo25003023,Hero/VO_1009_final,5,0,0,0,0,0
25003031,25003031,深渊灭魂斩,主动技能,1,0,0,0,0,0,2,4,25003032,2,0,0,大力挥舞剑刃灭魂绝生，连续攻击前方单体多次共造成360%物理伤害；若目标处于【流血】状态，则本次伤害提升15%；使用后进入【虚弱】状态,2,10000,1046,2,2,10000,1048,3,3,10000,1048,4,4,10000,1048,5,5,10000,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p301001,slogo25003031,0,0,0,0,0,0,0
25003032,25003031,深渊灭魂斩,主动技能,2,0,0,0,0,0,2,4,25003033,2,0,0,大力挥舞剑刃灭魂绝生，连续攻击前方单体多次共造成431%物理伤害；若目标处于【流血】状态，则本次伤害提升25%；使用后进入【虚弱】状态,2,10000,1047,2,2,10000,1049,3,3,10000,1050,4,4,10000,1050,5,5,10000,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a101000,slogo25003032,0,0,0,0,0,0,0
25003033,25003031,深渊灭魂斩,主动技能,3,0,0,0,0,0,2,4,0,2,0,0,大力挥舞剑刃灭魂绝生，连续攻击前方单体多次共造成513%物理伤害；若目标处于【流血】状态，则本次伤害提升25%；使用后60%进入【虚弱】状态,2,10000,1047,2,2,10000,1051,3,3,10000,1051,4,4,10000,1051,5,5,6000,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,0,0,1,0,a101001,slogo25003033,0,0,0,0,0,4444,0
25004001,25004001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,1066,2,3,10000,1030,0,3,10000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo25004001,0,0,0,0,0,0,0
25004011,25004011,红莲业火·落,主动技能,1,0,0,0,0,0,1,2,25004012,2,0,0,红莲业火化为无数业火枪从天而降，对敌方前中排造成88%物理伤害，50%概率附加【灼烧】状态，持续3回合,2,10000,1053,2,2,5000,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p101002,slogo25004011,0,0,0,0,0,0,0
25004012,25004011,红莲业火·落,主动技能,2,0,0,0,0,0,1,2,25004013,2,0,0,红莲业火化为无数业火枪从天而降，对敌方前中排造成105%物理伤害，75%概率附加【灼烧】状态，持续3回合；若目标为坦克职业，则额外附加目标生命上限10%的伤害（不超过自身攻击的10倍）,2,10000,1055,2,3,10000,1056,4,4,10000,1057,4,4,7500,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a101004,slogo25004012,Hero/VO_1010_final,5,0,0,0,0,0
25004013,25004011,红莲业火·落,主动技能,3,0,0,0,0,0,1,2,0,2,0,0,红莲业火化为无数业火枪从天而降，对敌方前中排造成128%物理伤害，90%概率附加【灼烧】状态，持续3回合；若目标为坦克职业，则额外附加目标生命上限10%的伤害（不超过自身攻击的10倍）,2,10000,1055,2,3,10000,1058,4,4,10000,1059,4,4,9000,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a101100,slogo25004013,0,0,0,0,0,0,0
25004021,25004021,红莲业火·意,被动技能,1,0,0,0,0,0,0,0,25004022,3,0,0,攻击提升20%，生命提升10%，速度提升5,9,10000,10014,2,2,10000,10002,3,3,10000,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a101101,slogo25004021,0,0,0,0,0,4444,0
25004022,25004021,红莲业火·意,被动技能,2,0,0,0,0,0,0,0,25004023,3,0,0,攻击提升30%，生命提升15%，速度提升10；且自身在受到攻击时，60%概率对攻击者附加【灼烧】状态，持续2回合,9,10000,10016,2,2,10000,10003,3,3,10000,10062,4,4,10000,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p101102,slogo25004022,0,0,0,0,0,0,0
25004023,25004021,红莲业火·意,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,攻击提升30%，生命提升15%，速度提升10；且自身在受到攻击时，80%概率对攻击者附加【灼烧】状态，持续2回合,9,10000,10016,2,2,10000,10003,3,3,10000,10062,4,4,10000,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,500,0,0,0,p101103,slogo25004023,0,0,0,0,0,0,0
25004031,25004031,红莲业火·斩,主动技能,1,0,0,0,0,0,2,4,25004032,2,0,0,投掷出业火枪，对生命最低的敌方单位造成247%物理伤害；若目标处于【灼烧】或【烈焰灼烧】状态，则本次伤害必定暴击,2,10000,1013,2,2,10000,123,3,3,10000,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,500,0,1,0,a101104,slogo25004031,Hero/VO_1011_final,5,0,0,0,0,0
25004032,25004031,红莲业火·斩,主动技能,2,0,0,0,0,0,2,4,25004033,2,0,0,投掷出业火枪，对生命最低的敌方单位造成296%物理伤害；若目标处于【灼烧】或【烈焰灼烧】状态，则本次伤害必定暴击，同时本次伤害暴击伤害提高20%,2,10000,1013,2,2,10000,1064,3,3,10000,123,4,4,10000,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a200100,slogo25004032,0,0,0,0,0,0,0
25004033,25004031,红莲业火·斩,主动技能,3,0,0,0,0,0,2,4,0,2,0,0,投掷出业火枪，对生命最低的敌方单位造成296%物理伤害；若目标处于【灼烧】或【烈焰灼烧】状态，则本次伤害必定暴击，同时本次伤害暴击伤害提高20%，并回复自身等同本次伤害50%的生命值,2,10000,1013,2,6,10000,1064,3,3,10000,123,4,4,10000,1063,5,5,10000,1065,0,0,10000,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,0,0,1,0,a200101,slogo25004033,0,0,0,0,0,4444,0
25004041,25004041,红莲业火·魂,被动技能,1,0,0,0,0,0,0,0,25004042,3,0,0,对处于【灼烧】或【烈焰灼烧】状态的单位伤害提升10%,13,10000,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,0,0,1,0,a200102,slogo25004041,0,0,0,0,0,4444,0
25004042,25004041,红莲业火·魂,被动技能,2,0,0,0,0,0,0,0,25004043,3,0,0,对处于【灼烧】或【烈焰灼烧】状态的单位伤害提升15%,13,10000,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200103,slogo25004042,0,0,0,0,0,0,0
25004043,25004041,红莲业火·魂,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,对处于【灼烧】或【烈焰灼烧】状态的单位伤害提升20%；【普通攻击】优先攻击处于【灼烧】或【烈焰灼烧】状态的单位,13,10000,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,300,0,1,0,a200104,slogo25004043,Hero/VO_2001_final,5,0,0,0,0,0
25005001,25005001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo25005001,0,0,0,0,0,0,0
25005011,25005011,火山喷发,主动技能,1,0,0,0,0,0,1,2,25005012,2,0,0,召唤火山使之爆发，对前中排单位造成86%魔法伤害，50%概率附加【伤害增加】状态，持续2回合,2,10000,1067,2,2,5000,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a200200,slogo25005011,0,0,0,0,0,0,0
25005012,25005011,火山喷发,主动技能,2,0,0,0,0,0,1,2,25005013,2,0,0,召唤火山使之爆发，对前中排单位造成103%魔法伤害，65%概率附加【伤害增加】状态，持续2回合,2,10000,1068,2,2,6500,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a200201,slogo25005012,0,0,0,0,0,4444,0
25005013,25005011,火山喷发,主动技能,3,0,0,0,0,0,1,2,0,2,0,0,召唤火山使之爆发，对前中排单位造成123%魔法伤害，80%概率附加【伤害增加】状态，持续2回合；50%概率驱散目标1个增益状态,2,10000,1069,2,2,8000,1070,3,3,5000,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200202,slogo25005013,0,0,0,0,0,0,0
25005021,25005021,地火之力,被动技能,1,0,0,0,0,0,0,0,25005022,3,0,0,攻击提升20%，生命提升10%，速度提升5,9,10000,10014,2,2,10000,10002,3,3,10000,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200203,slogo25005021,0,0,0,0,0,0,0
25005022,25005021,地火之力,被动技能,2,0,0,0,0,0,0,0,25005023,3,0,0,攻击提升30%，生命提升15%，速度提升10,9,10000,10016,2,2,10000,10003,3,3,10000,10062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,200,0,1,0,a200204,slogo25005022,Hero/VO_2002_final,5,0,0,0,0,0
25005023,25005021,地火之力,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,攻击提升40%，生命提升20%，速度提升15,9,10000,10018,2,2,10000,10004,3,3,10000,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p301001,slogo25005023,0,0,0,0,0,0,0
25005031,25005031,熔岩护体,主动技能,1,0,0,0,0,0,2,4,25005032,2,0,0,召唤烈焰围绕周身，为随机3个己方单位附近1个【烈焰护盾】，持续2回合,2,10000,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a200300,slogo25005031,0,0,0,0,0,0,0
25005032,25005031,熔岩护体,主动技能,2,0,0,0,0,0,2,4,25005033,2,0,0,召唤烈焰围绕周身，为随机3个己方单位附近1个【烈焰护盾】，持续2回合,2,10000,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a200301,slogo25005032,0,0,0,0,0,4444,0
25005033,25005031,熔岩护体,主动技能,3,0,0,0,0,0,2,4,0,2,0,0,召唤烈焰围绕周身，为随机3个己方单位附近1个【烈焰护盾】，持续3回合,2,10000,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a200302,slogo25005033,0,0,0,0,0,4444,0
25005041,25005041,生命之火,被动技能,1,0,0,0,0,0,0,0,25005042,11,1,0,队伍己方造成暴击时，根据暴击产生伤害量的7%为己方全体单位回血,21,10000,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200303,slogo25005041,0,0,0,0,0,0,0
25005042,25005041,生命之火,被动技能,2,0,0,0,0,0,0,0,25005043,11,1,0,队伍己方造成暴击时，根据暴击产生伤害量的10%为己方全体单位回血,21,10000,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a200304,slogo25005042,Hero/VO_2003_final,2,0,0,0,0,0
25005043,25005041,生命之火,被动技能,3,0,0,0,0,0,0,0,0,11,1,0,队伍己方造成暴击时，根据暴击产生伤害量的15%为己方全体单位回血,21,10000,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,300,0,0,1,0,a200400,slogo25005043,0,0,0,0,0,0,0
25006001,25006001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo25006001,0,0,0,0,0,0,0
25006011,25006011,退火之击,主动技能,1,0,0,0,0,0,1,0,25006012,2,0,0,以退火覆盖武器，攻击前方一列全体，若武器呈明火状则造成108%魔法伤害，40%概率对攻击者附加【灼烧】状态，持续2回合；若武器呈暗火状则造成72%魔法伤害，并回复等同自身攻击60%的生命,2,5000,1078,2,3,4000,1005,0,0,10000,1081,4,4,10000,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,p200401,slogo25006011,0,0,0,0,0,0,0
25006012,25006011,退火之击,主动技能,2,0,0,0,0,0,1,0,25006013,2,0,0,以退火覆盖武器，攻击前方一列全体，若武器呈明火状则造成129%魔法伤害，60%概率对攻击者附加【灼烧】状态，持续2回合；若武器呈暗火状则造成86%魔法伤害，并回复等同自身攻击80%的生命,2,5000,1079,2,3,6000,1005,0,0,10000,1082,4,4,10000,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,500,0,0,1,0,a200404,slogo25006012,Hero/VO_2004_final,6,0,0,0,0,0
25006013,25006011,退火之击,主动技能,3,0,0,0,0,0,1,0,0,2,0,0,以退火覆盖武器，攻击前方一列全体，若武器呈明火状则造成155%魔法伤害，90%概率对攻击者附加【灼烧】状态，持续2回合；若武器呈暗火状则造成103%魔法伤害，并回复等同自身攻击100%的生命,2,5000,1080,2,3,9000,1005,0,0,10000,1083,4,4,10000,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a200500,slogo25006013,0,0,0,0,0,0,0
25006021,25006021,淬火炼体,被动技能,1,0,0,0,0,0,0,0,25006022,3,0,0,攻击提升15%，生命提升5%,9,10000,10013,2,2,10000,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200501,slogo25006021,0,0,0,0,0,0,0
25006022,25006021,淬火炼体,被动技能,2,0,0,0,0,0,0,0,25006023,3,0,0,攻击提升25%，生命提升10%，抗控提升5%,9,10000,10015,2,2,10000,10002,3,3,10000,11021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,0,0,0,0,a200502,slogo25006022,0,0,0,0,0,4444,0
25006023,25006021,淬火炼体,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,攻击提升35%，生命提升15%，抗控提升10%,9,10000,10017,2,2,10000,10003,3,3,10000,11022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,p200503,slogo25006023,0,0,0,0,0,0,0
25006031,25006031,回火重生,主动技能,1,0,0,0,0,0,0,15,25006032,2,2,0,死亡后立即复活，并恢复等同生命上限25%的生命值，并提升20%免伤，持续2回合,8,10000,83,2,2,10000,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,200,0,1,0,a200504,slogo25006031,Hero/VO_2005_final,5,0,0,0,0,0
25006032,25006031,回火重生,主动技能,2,0,0,0,0,0,0,15,25006033,2,2,0,死亡后立即复活，并恢复等同生命上限35%的生命值，并提升25%免伤，持续2回合,8,10000,84,2,2,10000,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,20,0,0,1,0,a200600,slogo25006032,0,0,0,0,0,0,0
25006033,25006031,回火重生,主动技能,3,0,0,0,0,0,0,15,0,2,2,0,死亡后立即复活，并恢复等同生命上限55%的生命值，并提升30%免伤，持续2回合,8,10000,85,2,2,10000,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,250,0,0,1,0,a200601,slogo25006033,0,0,0,0,0,4444,0
25006041,25006041,正火护体,被动技能,1,0,0,0,0,0,0,0,25006042,3,0,0,受到攻击时，50%概率对攻击者附加【烈焰灼烧】状态，持续1回合,5,5000,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,60,0,0,0,0,a200604,slogo25006041,Hero/VO_2006_final,3,0,0,0,0,0
25006042,25006041,正火护体,被动技能,2,0,0,0,0,0,0,0,25006043,3,0,0,受到攻击时，70%概率对攻击者附加【烈焰灼烧】状态，持续1回合,5,7000,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a200700,slogo25006042,0,0,0,0,0,0,0
25006043,25006041,正火护体,被动技能,3,0,0,0,0,0,0,0,0,3,0,0,受到攻击时，100%概率对攻击者附加【烈焰灼烧】状态，持续1回合,5,10000,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,1000,0,0,1,0,p200701,slogo25006043,0,0,0,0,0,4444,0
31001001,31001001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo31001001,0,0,0,0,0,0,0
31001011,31001011,狂风,主动技能,1,0,0,0,0,0,1,4,0,2,0,0,对随机3个敌方单位造成139%魔法伤害,2,10000,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,40,0,0,1,0,a100100,slogo31001011,0,0,0,0,0,0,0
32001001,32001001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo32001001,0,0,0,0,0,0,0
32001011,32001011,野性之跃,主动技能,1,0,0,0,0,0,1,4,0,2,0,0,释放野性向着目标跃去，对前方单体造成220%物理伤害，并提升自身15%免伤，持续2回合,2,10000,2002,2,2,10000,9759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,a100101,slogo32001011,0,0,0,0,0,4444,0
32001021,32001021,狼人之体,被动技能,1,0,0,0,0,0,0,0,0,3,0,0,攻击提升10%，防御提升5%,9,10000,10012,2,2,10000,10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,500,0,0,0,0,0,a100102,slogo32001021,0,0,0,0,0,4444,0
33001001,33001001,普攻,0,1,0,0,0,0,0,0,0,0,1,0,0,对目标进行一次物理上的打击,2,10000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slogo33001001,0,0,0,0,0,0,0
