id,sort,step,tag_type,task_sort,activity,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,value,item_name,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,times,cost,sale,start,continued,cd,show,coctime,vip_limit,point,rebate_type,param1,describe,button,jump,backicon,nameicon
1030203,3,2,1,3,成长历练,通关冒险关卡第7章,43,7,0,0,0,91000002,6000,42010001,2,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030204,3,2,1,4,成长历练,通关冒险关卡第8章,43,8,0,0,0,91000002,6000,42010001,2,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030211,3,2,1,11,成长历练,在地牢击败敌人:5次,63,5,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030212,3,2,1,12,成长历练,在地牢击败敌人:10次,63,10,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030213,3,2,1,13,成长历练,在地牢击败敌人:15次,63,15,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030214,3,2,1,14,成长历练,在地牢击败敌人:20次,63,20,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030215,3,2,1,15,成长历练,在地牢击败敌人:25次,63,25,0,0,0,91000051,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030221,3,2,1,21,成长历练,完成紫色悬赏任务:1次,218,1,0,4,0,13000001,60,13000002,30,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,15,0,0,0,0,0,0,0
1030222,3,2,1,22,成长历练,完成紫色悬赏任务:5次,218,5,0,4,0,13000001,60,13000002,30,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,15,0,0,0,0,0,0,0
1030223,3,2,1,23,成长历练,完成紫色悬赏任务:10次,218,10,0,4,0,13000001,120,13000002,30,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,15,0,0,0,0,0,0,0
1030224,3,2,1,24,成长历练,完成紫色悬赏任务:15次,218,15,0,4,0,13000001,120,13000002,60,0,0,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,15,0,0,0,0,0,0,0
1030301,3,3,1,1,成长搜集,获得神器·贤王之面,222,1,60000001,0,0,40000012,20,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,20,0,0,0,0,0,0,0
1030302,3,3,1,2,成长搜集,获得神器·光辉之翼,222,1,60000002,0,0,40000013,20,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,20,0,0,0,0,0,0,0
1030311,3,3,1,11,成长搜集,拥有紫色装备:2个,32,2,4,0,0,81000002,1,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030312,3,3,1,12,成长搜集,拥有紫色装备:4个,32,4,4,0,0,81000002,2,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030313,3,3,1,13,成长搜集,拥有紫色装备:8个,32,8,4,0,0,81000002,4,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030314,3,3,1,14,成长搜集,拥有紫色装备:12个,32,12,4,0,0,81000002,4,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030315,3,3,1,15,成长搜集,拥有紫色装备:16个,32,16,4,0,0,81000002,4,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030316,3,3,1,16,成长搜集,拥有紫色装备:20个,32,20,4,0,0,81000002,4,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030321,3,3,1,21,成长搜集,创世神木等级达到:1级,231,1,0,0,0,13000001,60,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030322,3,3,1,22,成长搜集,创世神木等级达到:3级,231,3,0,0,0,13000001,60,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030323,3,3,1,23,成长搜集,创世神木等级达到:5级,231,5,0,0,0,13000001,120,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030324,3,3,1,24,成长搜集,创世神木等级达到:10级,231,10,0,0,0,13000001,120,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030325,3,3,1,25,成长搜集,创世神木等级达到:12级,231,12,0,0,0,13000001,120,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030331,3,3,1,31,成长搜集,使用快速挂机:1次,22,1,0,0,0,13000001,30,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030332,3,3,1,32,成长搜集,使用快速挂机:3次,22,3,0,0,0,13000001,30,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030333,3,3,1,33,成长搜集,使用快速挂机:5次,22,5,0,0,0,13000001,30,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030334,3,3,1,34,成长搜集,使用快速挂机:7次,22,7,0,0,0,13000001,30,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030335,3,3,1,35,成长搜集,使用快速挂机:9次,22,9,0,0,0,13000001,30,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,-3,432000,0,0,0,0,5,0,0,0,0,0,0,0
1030401,3,4,2,1,特惠抢购,0,0,0,0,0,0,42010001,100,0,0,0,0,0,0,300000,普通召唤卷,91000002,225000,0,0,0,0,0,0,1,300000,225000,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030402,3,4,2,2,特惠抢购,0,0,0,0,0,0,13000001,180,0,0,0,0,0,0,72000,稀有勇士魂石,91000002,5400,0,0,0,0,0,0,1,72000,5400,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030403,3,4,2,3,特惠抢购,0,0,0,0,0,0,13000002,60,0,0,0,0,0,0,180000,精英勇士魂石,91000002,13500,0,0,0,0,0,0,1,180000,13500,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030404,3,4,2,4,特惠抢购,0,0,0,0,0,0,30020028,1,0,0,0,0,0,0,68000,精英+武器箱,91000002,47600,0,0,0,0,0,0,1,68000,47600,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030405,3,4,2,5,特惠抢购,0,0,0,0,0,0,30020029,1,0,0,0,0,0,0,68000,精英+头盔箱,91000002,47600,0,0,0,0,0,0,1,68000,47600,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030406,3,4,2,6,特惠抢购,0,0,0,0,0,0,30020030,1,0,0,0,0,0,0,68000,精英+战甲箱,91000002,47600,0,0,0,0,0,0,1,68000,47600,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030407,3,4,2,7,特惠抢购,0,0,0,0,0,0,30020031,1,0,0,0,0,0,0,68000,精英+战靴箱,91000002,47600,0,0,0,0,0,0,1,68000,47600,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030408,3,4,2,8,特惠抢购,0,0,0,0,0,0,30010003,5,0,0,0,0,0,0,160000,巨额勇士经验,91000002,128000,0,0,0,0,0,0,1,160000,128000,-3,432000,0,0,0,0,10,0,0,0,0,0,0,0
1030501,3,5,3,1,成长返利,0,0,0,0,0,0,42010002,100,0,0,0,0,0,0,600000,阵营召唤卷,91000002,480000,0,0,0,0,0,0,1,600000,480000,-3,432000,0,0,86400,0,1,1,0,购买主线战令，可免费领取,购买战令,"ui_mgr.openUI(""LimitGiftPackShopUI"",enOpenUIType.EUIT_ListType,{index_type=10,index=10})",0,0
1040101,4,1,1,1,今日目标,登录第4天,126,4,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,100,0,0,0,0,0,0,0
1040102,4,1,1,2,今日目标,领主等级达到:60,1,60,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040103,4,1,1,3,今日目标,法阵总战力达到:65000,2,65000,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040104,4,1,1,4,今日目标,命运核心等级达到:70,72,70,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040201,4,2,1,1,成长历练,试炼之塔层数:50,81,50,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040202,4,2,1,2,成长历练,试炼之塔层数:65,81,65,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040203,4,2,1,3,成长历练,试炼之塔层数:80,81,80,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040204,4,2,1,4,成长历练,试炼之塔层数:100,81,100,0,0,0,91000002,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040211,4,2,1,11,成长历练,完成橙色悬赏任务:1次,218,1,0,6,0,13000002,60,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,15,0,0,0,0,0,0,0
1040212,4,2,1,12,成长历练,完成橙色悬赏任务:2次,218,2,0,6,0,13000002,60,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,15,0,0,0,0,0,0,0
1040213,4,2,1,13,成长历练,完成橙色悬赏任务:3次,218,3,0,6,0,13000002,60,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,15,0,0,0,0,0,0,0
1040301,4,3,1,1,成长搜集,创世神木任意支线职业等级:1级,232,1,0,0,0,42010002,1,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,20,0,0,0,0,0,0,0
1040302,4,3,1,2,成长搜集,创世神木任意支线职业等级:3级,232,3,0,0,0,42010002,3,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,20,0,0,0,0,0,0,0
1040303,4,3,1,3,成长搜集,创世神木任意支线职业等级:5级,232,5,0,0,0,42010002,6,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,-4,345600,0,0,0,0,20,0,0,0,0,0,0,0
1040401,4,4,2,1,特惠抢购,0,0,0,0,0,0,40000011,5,0,0,0,0,0,0,125000,黎明之力,91000002,93700,0,0,0,0,0,0,1,125000,93700,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040402,4,4,2,2,特惠抢购,0,0,0,0,0,0,91000049,400,0,0,0,0,0,0,120000,命运精华,91000002,90000,0,0,0,0,0,0,1,120000,90000,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040403,4,4,2,3,特惠抢购,0,0,0,0,0,0,91000050,100000,0,0,0,0,0,0,300000,竞技场金币,91000002,225000,0,0,0,0,0,0,1,300000,225000,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040404,4,4,2,4,特惠抢购,0,0,0,0,0,0,91000056,100,0,0,0,0,0,0,100000,希望泉水,91000002,75000,0,0,0,0,0,0,1,100000,75000,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040405,4,4,2,5,特惠抢购,0,0,0,0,0,0,42010001,100,0,0,0,0,0,0,300000,普通召唤卷,91000002,225000,0,0,0,0,0,0,1,300000,225000,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040406,4,4,2,6,特惠抢购,0,0,0,0,0,0,30010003,10,0,0,0,0,0,0,320000,巨额勇士经验,91000002,240000,0,0,0,0,0,0,1,320000,240000,-4,345600,0,0,0,0,10,0,0,0,0,0,0,0
1040501,4,5,3,1,成长返利,0,0,0,0,0,0,42010002,100,0,0,0,0,0,0,600000,阵营召唤卷,91000002,480000,0,0,0,0,0,0,1,600000,480000,-4,345600,0,0,86400,0,1,1,0,购买主线战令，可免费领取,购买战令,"ui_mgr.openUI(""LimitGiftPackShopUI"",enOpenUIType.EUIT_ListType,{index_type=10,index=10})",0,0
1050101,5,1,1,1,今日目标,登录第5天,126,5,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,100,0,0,0,0,0,0,0
1050102,5,1,1,2,今日目标,领主等级达到:70,1,70,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,20,0,0,0,0,0,0,0
1050103,5,1,1,3,今日目标,法阵总战力达到:70000,2,70000,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,20,0,0,0,0,0,0,0
1050104,5,1,1,4,今日目标,命运核心等级达到:80,72,80,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,20,0,0,0,0,0,0,0
1050201,5,2,1,1,冒险准备,商店购买次数达到:2次,122,2,0,0,0,13000002,5,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050202,5,2,1,2,冒险准备,商店购买次数达到:4次,122,4,0,0,0,13000002,5,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050203,5,2,1,3,冒险准备,商店购买次数达到:6次,122,6,0,0,0,13000002,5,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050204,5,2,1,4,冒险准备,商店购买次数达到:8次,122,8,0,0,0,13000002,5,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050205,5,2,1,5,冒险准备,商店购买次数达到:10次,122,10,0,0,0,13000002,5,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050211,5,2,1,11,冒险准备,分解普通英雄:5次,127,5,0,0,0,13000001,15,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050212,5,2,1,12,冒险准备,分解普通英雄:10次,127,10,0,0,0,13000001,15,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050213,5,2,1,13,冒险准备,分解普通英雄:15次,127,15,0,0,0,13000001,15,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050214,5,2,1,14,冒险准备,分解普通英雄:20次,127,20,0,0,0,13000001,15,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050215,5,2,1,15,冒险准备,分解普通英雄:25次,127,25,0,0,0,13000001,15,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,5,0,0,0,0,0,0,0
1050301,5,3,1,1,英雄集结,开启法阵位置:1个,71,1,0,0,0,40000011,1,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050302,5,3,1,2,英雄集结,开启法阵位置:3个,71,3,0,0,0,40000011,1,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050303,5,3,1,3,英雄集结,开启法阵位置:5个,71,5,0,0,0,40000011,1,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050304,5,3,1,4,英雄集结,开启法阵位置:7个,71,7,0,0,0,40000011,1,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050305,5,3,1,5,英雄集结,开启法阵位置:9个,71,9,0,0,0,40000011,1,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050401,5,4,2,1,特惠抢购,0,0,0,0,0,0,40000011,5,0,0,0,0,0,0,125000,黎明之力,91000002,93700,0,0,0,0,0,0,1,125000,93700,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050402,5,4,2,2,特惠抢购,0,0,0,0,0,0,30020028,1,0,0,0,0,0,0,68000,精英+武器箱,91000002,47600,0,0,0,0,0,0,1,68000,47600,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050403,5,4,2,3,特惠抢购,0,0,0,0,0,0,30020029,1,0,0,0,0,0,0,68000,精英+头盔箱,91000002,47600,0,0,0,0,0,0,1,68000,47600,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050404,5,4,2,4,特惠抢购,0,0,0,0,0,0,30020030,1,0,0,0,0,0,0,68000,精英+战甲箱,91000002,47600,0,0,0,0,0,0,1,68000,47600,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050405,5,4,2,5,特惠抢购,0,0,0,0,0,0,30020031,1,0,0,0,0,0,0,68000,精英+战靴箱,91000002,47600,0,0,0,0,0,0,1,68000,47600,-5,259200,0,0,0,0,10,0,0,0,0,0,0,0
1050501,5,5,3,1,成长返利,0,0,0,0,0,0,60310060,1,0,0,0,0,0,0,117800,奥术魔杖,91000002,94200,0,0,0,0,0,0,1,117800,94200,-5,259200,0,0,86400,0,1,1,0,购买主线战令，可免费领取,购买战令,"ui_mgr.openUI(""LimitGiftPackShopUI"",enOpenUIType.EUIT_ListType,{index_type=10,index=10})",0,0
1060101,6,1,1,1,今日目标,登录第6天,126,6,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,100,0,0,0,0,0,0,0
1060102,6,1,1,2,今日目标,领主等级达到:80,1,80,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,20,0,0,0,0,0,0,0
1060103,6,1,1,3,今日目标,法阵总战力达到:75000,2,75000,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,20,0,0,0,0,0,0,0
1060104,6,1,1,4,今日目标,命运核心等级达到:90,72,90,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,20,0,0,0,0,0,0,0
1060201,6,2,1,1,成长历练,通关冒险关卡第9章,43,9,0,0,0,91000002,80,42010001,2,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060202,6,2,1,2,成长历练,通关冒险关卡第10章,43,10,0,0,0,91000002,80,42010001,2,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060203,6,2,1,3,成长历练,通关冒险关卡第11章,43,11,0,0,0,91000002,80,42010001,2,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060204,6,2,1,4,成长历练,通关冒险关卡第12章,43,12,0,0,0,91000002,80,42010001,2,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060301,6,3,1,1,英雄成长,1个英雄达到70级,15,1,70,0,0,91000041,10000,91000044,600,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060302,6,3,1,2,英雄成长,3个英雄达到70级,15,3,70,0,0,91000041,15000,91000044,800,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060303,6,3,1,3,英雄成长,5个英雄达到70级,15,5,70,0,0,91000041,20000,91000044,1000,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060311,6,3,1,11,英雄成长,1个英雄达到80级,15,1,80,0,0,91000041,20000,91000044,1200,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060312,6,3,1,12,英雄成长,3个英雄达到80级,15,3,80,0,0,91000041,30000,91000044,1400,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060313,6,3,1,13,英雄成长,5个英雄达到80级,15,5,80,0,0,91000041,40000,91000044,1600,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060401,6,4,2,1,特惠抢购,0,0,0,0,0,0,42010002,100,0,0,0,0,0,0,600000,阵营召唤卷,91000002,480000,0,0,0,0,0,0,1,600000,480000,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060402,6,4,2,2,特惠抢购,0,0,0,0,0,0,91000051,10000,0,0,0,0,0,0,100000,地牢币,91000002,75000,0,0,0,0,0,0,1,100000,75000,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060403,6,4,2,3,特惠抢购,0,0,0,0,0,0,91000044,2000,0,0,0,0,0,0,150000,魔粉,91000002,120000,0,0,0,0,0,0,1,150000,120000,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060404,6,4,2,4,特惠抢购,0,0,0,0,0,0,30020034,1,0,0,0,0,0,0,118000,史诗战甲箱,91000002,88500,0,0,0,0,0,0,1,118000,88500,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060405,6,4,2,5,特惠抢购,0,0,0,0,0,0,30010003,10,0,0,0,0,0,0,320000,巨额勇士经验,91000002,240000,0,0,0,0,0,0,1,320000,240000,-6,172800,0,0,0,0,10,0,0,0,0,0,0,0
1060501,6,5,3,1,成长返利,0,0,0,0,0,0,30020045,10,0,0,0,0,0,0,250000,神器材料自选宝箱,91000002,200000,0,0,0,0,0,0,1,250000,200000,-6,172800,0,0,86400,0,1,1,0,购买主线战令，可免费领取,购买战令,"ui_mgr.openUI(""LimitGiftPackShopUI"",enOpenUIType.EUIT_ListType,{index_type=10,index=10})",0,0
1070101,7,1,1,1,今日目标,登录第7天,126,7,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,100,0,0,0,0,0,0,0
1070102,7,1,1,2,今日目标,领主等级达到:85,1,85,0,0,0,91000002,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,20,0,0,0,0,0,0,0
1070103,7,1,1,3,今日目标,法阵总战力达到:80000,2,80000,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,20,0,0,0,0,0,0,0
1070104,7,1,1,4,今日目标,命运核心等级达到:95,72,95,0,0,0,91000002,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,20,0,0,0,0,0,0,0
1070201,7,2,1,1,装等提升,拥有橙色装备:1个,32,1,6,0,0,82000001,5,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,20,0,0,0,0,0,0,0
1070202,7,2,1,2,装等提升,拥有橙色装备:2个,32,2,6,0,0,82000001,5,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,20,0,0,0,0,0,0,0
1070203,7,2,1,3,装等提升,拥有橙色装备:4个,32,4,6,0,0,82000001,5,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,20,0,0,0,0,0,0,0
1070301,7,3,1,1,占星大师,占星次数:10次,131,10,0,0,0,42010002,5,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,15,0,0,0,0,0,0,0
1070302,7,3,1,2,占星大师,占星次数:20次,131,20,0,0,0,42010002,5,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,15,0,0,0,0,0,0,0
1070303,7,3,1,3,占星大师,占星次数:30次,131,30,0,0,0,42010002,5,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,15,0,0,0,0,0,0,0
1070304,7,3,1,4,占星大师,占星次数:40次,131,40,0,0,0,42010002,10,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,15,0,0,0,0,0,0,0
1070305,7,3,1,5,占星大师,占星次数:50次,131,50,0,0,0,42010002,10,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,-7,86400,0,0,0,0,15,0,0,0,0,0,0,0
1070401,7,4,2,1,特惠抢购,0,0,0,0,0,0,42010001,100,0,0,0,0,0,0,300000,普通召唤卷,91000002,225000,0,0,0,0,0,0,1,300000,225000,-7,86400,0,0,0,0,10,0,0,0,0,0,0,0
