id,hero_name,fullname,hsrostar,stage_type,star_group,star_stage,talent_group,stage_mode,hsrolvmax,finallevel,hero_type,fight_index,index_icon,boost_frame,hero_camp,attribute,hero_gender,positioning,deblock_type1,deblock_value1,debris_type1,debris_value1,attacktype,hero_arms,hero_sort,hidden,hero_main_skill,hero_attack,ragerate,cablerange,first_arm,growth_type1,growth_value1,growth_type2,growth_value2,growth_type3,growth_value3,growth_type4,growth_value4,growth_type5,growth_value5,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10,base_type11,base_value11,base_type20,base_value20,base_type21,base_value21,base_type22,base_value22,getsound,posesound,attacksound,gethitsound,deadsound,png,spine,size,core_equip_type1,core_equip_type2,core_equip_type3,initialanger,divinity_mode,divinity_awaken,point1,point2,point3,point4,point5,Surviv,Damage,Auxiliary,quatype1,quavalue1,quatype2,quavalue2,quatype3,quavalue3,quatype4,quavalue4,quatype5,quavalue5,career,career_info,rune_skill1,rune_skill2,rune_skill3,rune_skill4,max_rage,type1,star1,num1,type2,star2,num2,type3,star3,num3,disband_id1,disband_num1,disband_id2,disband_num2,back_item1,back_num1,back_item2,back_num2,newherolable,wishhero,mod,wishshow,tree_id,tree_num,Crystal_level
2006,哈鲁坎,赤炎之锤,24,2,2,1,2,3,260,300,1,17,icon_heroqualitys_mlyl_017,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,391125,2,29405,3,5450,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,19430500,501,1000,502,1000,503,1000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,1,5,1,0,0,0,0,0,0,0,0,0,0,30100102,648,11200601,44,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,25,2,2,2,2,3,260,300,1,17,icon_heroqualitys_mlyl_017,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,413475,2,31086,3,5762,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,20523800,501,1000,502,1000,503,1000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,2,7,1,0,0,0,0,0,0,0,0,0,0,30100102,720,11200601,44,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,26,2,2,3,2,3,260,300,1,17,icon_heroqualitys_mlyl_017,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,435825,2,32766,3,6073,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,21616900,501,1000,502,1000,503,1000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,756,11200601,48,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,27,2,3,0,2,3,270,300,1,18,icon_heroqualitys_mlyl_018,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,435825,2,32766,3,6073,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,21766900,501,1500,502,1500,503,1500,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,30100102,756,11200601,48,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,28,2,3,1,2,3,270,300,1,18,icon_heroqualitys_mlyl_018,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,458175,2,34446,3,6385,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,22860100,501,1500,502,1500,503,1500,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,1,5,1,0,0,0,0,0,0,0,0,0,0,30100102,756,11200601,50,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,29,2,3,2,2,3,270,300,1,18,icon_heroqualitys_mlyl_018,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,480525,2,36127,3,6696,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,23953300,501,1500,502,1500,503,1500,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,2,7,1,0,0,0,0,0,0,0,0,0,0,30100102,828,11200601,50,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,30,2,3,3,2,3,270,300,1,18,icon_heroqualitys_mlyl_018,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,502875,2,37807,3,7008,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,25046500,501,1500,502,1500,503,1500,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,864,11200601,54,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,31,2,4,0,2,5,280,300,1,19,icon_heroqualitys_mlyl_019,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,502875,2,37807,3,7008,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,25196500,501,2000,502,2000,503,2000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,30100102,864,11200601,54,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,32,2,4,1,2,5,280,300,1,19,icon_heroqualitys_mlyl_019,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,525225,2,39487,3,7319,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,26289600,501,2000,502,2000,503,2000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,1,5,1,0,0,0,0,0,0,0,0,0,0,30100102,864,11200601,56,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,33,2,4,2,2,5,280,300,1,19,icon_heroqualitys_mlyl_019,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,547575,2,41168,3,7631,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,27382900,501,2000,502,2000,503,2000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,2,7,1,0,0,0,0,0,0,0,0,0,0,30100102,936,11200601,56,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,34,2,4,3,2,5,280,300,1,19,icon_heroqualitys_mlyl_019,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,569925,2,42848,3,7942,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,28476000,501,2000,502,2000,503,2000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,2,7,1,0,0,0,0,0,0,0,0,0,0,30100102,1008,11200601,56,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,35,2,4,4,2,5,280,300,1,19,icon_heroqualitys_mlyl_019,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,592275,2,44528,3,8254,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,29569200,501,2000,502,2000,503,2000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,1044,11200601,60,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,36,2,4,5,2,5,280,300,1,19,icon_heroqualitys_mlyl_019,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,614625,2,46209,3,8565,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,30662400,501,2000,502,2000,503,2000,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,1080,11200601,64,0,0,0,1,0,0,0
2006,哈鲁坎,赤炎之锤,37,2,5,0,2,0,300,300,1,20,icon_heroqualitys_mlyl_020,0,2,2,1,42,12200601,354,12200601,354,1,2,23,0,0,2006,750,5000,0,1,2457,2,184,3,34,99,139100,0,0,1,614625,2,46209,3,8565,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,30812400,501,2500,502,2500,503,2500,Hero/VO_2006_Get,Hero/2006_pose,0,0,Hero/2006_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,1,6,0,0,3,1,200601,600001,800001,1000001,3000001,4,3,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520501,500501,500503,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,30100102,1080,11200601,64,0,0,0,1,0,0,0
2007,雅提亚,胜利长枪,1,1,0,0,2,0,100,300,1,1,icon_heroqualitys_mlyl_01,0,2,2,1,42,12200701,355,12200701,355,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,2548,2,185,3,33,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,123720,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,7000,2,7000,3,7000,99,7000,0,0,1,4,510401,520601,500502,500504,1000,0,0,0,0,0,0,0,0,0,91000045,160,91000044,5,0,0,0,0,0,1,0,1,0,0,0
2007,雅提亚,胜利长枪,2,1,0,0,2,0,100,300,1,2,icon_heroqualitys_mlyl_02,0,2,2,1,42,12200701,356,12200701,356,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,2548,2,185,3,33,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,123720,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,8000,2,8000,3,8000,99,8000,0,0,1,4,510401,520601,500502,500504,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2007,雅提亚,胜利长枪,3,1,0,0,2,0,100,300,1,3,icon_heroqualitys_mlyl_03,0,2,2,1,42,12200701,357,12200701,357,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,2548,2,185,3,33,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,123720,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,9000,2,9000,3,9000,99,9000,0,0,1,4,510401,520601,500502,500504,1000,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2007,雅提亚,胜利长枪,4,1,0,0,2,0,100,300,1,4,icon_heroqualitys_mlyl_04,0,2,2,1,42,12200701,358,12200701,358,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,2548,2,185,3,33,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,123720,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,10000,2,10000,3,10000,99,10000,0,0,1,4,510401,520601,500502,500504,1000,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,91000055,1,0
2007,雅提亚,胜利长枪,5,1,0,0,2,0,120,300,1,5,icon_heroqualitys_mlyl_05,0,2,2,1,42,12200701,359,12200701,359,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,3593,2,261,3,47,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,174520,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,2,200701,600004,800004,1000004,3000004,5,6,1,1,11500,2,11500,3,11500,99,11500,0,0,1,4,510401,520601,500502,500504,1000,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,91000055,1,0
2007,雅提亚,胜利长枪,6,1,0,0,2,0,140,300,1,6,icon_heroqualitys_mlyl_06,0,2,2,1,42,12200701,360,12200701,360,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,4510,2,328,3,59,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,219100,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,3,200701,600004,800004,1000004,3000004,5,6,1,1,13000,2,13000,3,13000,99,13000,0,0,1,4,510401,520601,500502,500504,1000,2,5,1,2,5,1,0,0,0,0,0,0,0,30100102,36,0,0,0,1,0,1,91000055,4,0
2007,雅提亚,胜利长枪,7,1,0,0,2,0,160,300,1,7,icon_heroqualitys_mlyl_07,0,2,2,1,42,12200701,361,12200701,361,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,5327,2,388,3,69,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,258780,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,14500,2,14500,3,14500,99,14500,0,0,1,4,510401,520601,500502,500504,1000,1,5,1,0,0,0,0,0,0,0,0,0,0,30100102,36,11200701,2,0,1,0,1,91000055,2,0
2007,雅提亚,胜利长枪,8,1,0,0,2,0,180,300,1,8,icon_heroqualitys_mlyl_08,0,2,2,1,42,12200701,362,12200701,362,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,5775,2,420,3,75,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,280500,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,16000,2,16000,3,16000,99,16000,0,0,1,4,510401,520601,500502,500504,1000,2,7,1,0,0,0,0,0,0,0,0,0,0,30100102,108,11200701,2,0,1,0,1,91000055,8,0
2007,雅提亚,胜利长枪,9,1,0,0,2,0,200,300,1,9,icon_heroqualitys_mlyl_09,0,2,2,1,42,12200701,363,12200701,363,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,6242,2,454,3,81,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,303180,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,18000,2,18000,3,18000,99,18000,0,0,1,4,510401,520601,500502,500504,1000,2,7,1,0,0,0,0,0,0,0,0,0,0,30100102,180,11200701,2,0,1,0,1,91000055,8,0
2007,雅提亚,胜利长枪,10,1,0,0,2,0,240,300,1,10,icon_heroqualitys_mlyl_010,0,2,2,1,42,12200701,364,12200701,364,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,7725,2,562,3,101,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,375300,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,7,1,1,7,1,0,0,0,0,0,0,0,30100102,252,11200701,10,0,1,0,1,91000055,4,5
2007,雅提亚,胜利长枪,11,1,0,0,2,0,240,300,1,11,icon_heroqualitys_mlyl_011,0,2,2,1,42,12200701,365,12200701,365,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,25492,2,1857,3,333,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,1238680,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,288,11200701,14,0,1,0,1,91000055,2,0
2007,雅提亚,胜利长枪,12,1,0,0,2,0,240,300,1,12,icon_heroqualitys_mlyl_012,0,2,2,1,42,12200701,366,12200701,366,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,55620,2,4052,3,727,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,2702700,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,324,11200701,18,0,1,0,1,91000055,2,0
2007,雅提亚,胜利长枪,13,1,0,0,2,0,240,300,1,13,icon_heroqualitys_mlyl_013,0,2,2,1,42,12200701,367,12200701,367,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,100425,2,7317,3,1314,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,4880100,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,360,11200701,22,0,1,0,1,91000055,2,0
2007,雅提亚,胜利长枪,14,1,0,0,2,0,240,300,1,14,icon_heroqualitys_mlyl_014,0,2,2,1,42,12200701,368,12200701,368,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,162225,2,11819,3,2122,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,7883100,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,396,11200701,26,0,1,0,1,91000055,2,0
2007,雅提亚,胜利长枪,15,2,0,0,2,3,240,300,1,15,icon_heroqualitys_mlyl_015,0,2,2,1,42,12200701,369,12200701,369,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,243337,2,17729,3,3184,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,11824780,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,432,11200701,30,0,1,0,1,91000055,2,0
2007,雅提亚,胜利长枪,16,2,0,1,2,3,240,300,1,15,icon_heroqualitys_mlyl_015,0,2,2,1,42,12200701,369,12200701,369,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,266512,2,19418,3,3487,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,12950980,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,5,1,0,0,0,0,0,0,0,0,0,0,30100102,432,11200701,32,0,1,0,1,0,0,0
2007,雅提亚,胜利长枪,17,2,0,2,2,3,240,300,1,15,icon_heroqualitys_mlyl_015,0,2,2,1,42,12200701,369,12200701,369,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,289687,2,21106,3,3790,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,14077080,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,2,7,1,0,0,0,0,0,0,0,0,0,0,30100102,504,11200701,32,0,1,0,1,0,0,0
2007,雅提亚,胜利长枪,18,2,0,3,2,3,240,300,1,15,icon_heroqualitys_mlyl_015,0,2,2,1,42,12200701,369,12200701,369,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,312862,2,22795,3,4094,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,15203380,0,0,0,0,0,0,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,7,1,0,0,0,0,0,0,0,0,0,0,30100102,540,11200701,36,0,1,0,1,0,0,0
2007,雅提亚,胜利长枪,19,2,1,0,2,3,250,300,1,16,icon_heroqualitys_mlyl_016,0,2,2,1,42,12200701,369,12200701,369,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,312862,2,22795,3,4094,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,15353380,501,500,502,500,503,500,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,30100102,540,11200701,36,0,1,0,1,0,0,0
2007,雅提亚,胜利长枪,20,2,1,1,2,3,250,300,1,16,icon_heroqualitys_mlyl_016,0,2,2,1,42,12200701,369,12200701,369,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,336037,2,24483,3,4397,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,16479480,501,500,502,500,503,500,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,1,5,1,0,0,0,0,0,0,0,0,0,0,30100102,540,11200701,38,0,1,0,1,0,0,0
2007,雅提亚,胜利长枪,21,2,1,2,2,3,250,300,1,16,icon_heroqualitys_mlyl_016,0,2,2,1,42,12200701,369,12200701,369,2,2,24,0,0,2007,750,5000,0,1,2548,2,185,3,33,99,141800,0,0,1,359212,2,26172,3,4700,6,200,0,0,0,0,0,0,21,10000,22,250,0,0,99,17605680,501,500,502,500,503,500,Hero/VO_2007_Get,Hero/2007_pose,0,0,Hero/2007_die,bg_wujiangjiemian_01,bg_hero_yxhq_05,100,3,0,0,0,4,1,200701,600004,800004,1000004,3000004,5,6,1,1,21000,2,21000,3,21000,99,21000,0,0,1,4,510401,520601,500502,500504,1000,2,7,1,0,0,0,0,0,0,0,0,0,0,30100102,612,11200701,38,0,1,0,1,0,0,0
