id,group,rank_min,rank_max,normal_award1,normal_num1,normal_award2,normal_num2,normal_award3,normal_num3,normal_award4,normal_num4,normal_award5,normal_num5,need_point,extra_award1,extra_num1,extra_award2,extra_num2,extra_award3,extra_num3,mail_title,mail_txt1,mail_txt2,mail_txt3
62,10004,6,6,12600901,60,40000004,40,91000056,300,91000001,360000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
63,10004,7,7,12600901,60,40000004,40,91000056,280,91000001,340000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
64,10004,8,8,12600901,60,40000004,40,91000056,260,91000001,320000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
65,10004,9,9,12600901,60,40000004,40,91000056,240,91000001,300000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
66,10004,10,10,12600901,60,40000004,40,91000056,220,91000001,280000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
67,10004,11,20,13000002,240,40000003,80,91000056,200,91000001,260000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
68,10004,21,30,13000002,180,40000003,60,91000056,150,91000001,240000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
69,10004,31,50,13000002,120,40000003,40,91000056,100,91000001,220000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
70,10004,51,500,13000002,60,40000003,20,91000056,50,91000001,200000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
71,10005,1,1,12500501,120,40000004,200,91000056,800,91000002,300000,0,0,6000,12500501,120,40000005,300,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
72,10005,2,2,12500501,60,40000004,150,91000056,600,91000002,200000,0,0,6000,12500501,60,40000005,150,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
73,10005,3,3,12500501,60,40000004,100,91000056,400,91000002,100000,0,0,6000,12500501,60,40000005,50,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
74,10005,4,4,12500501,60,40000004,40,91000056,350,91000001,400000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
75,10005,5,5,12500501,60,40000004,40,91000056,320,91000001,380000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
76,10005,6,6,12500501,60,40000004,40,91000056,300,91000001,360000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
77,10005,7,7,12500501,60,40000004,40,91000056,280,91000001,340000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
78,10005,8,8,12500501,60,40000004,40,91000056,260,91000001,320000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
79,10005,9,9,12500501,60,40000004,40,91000056,240,91000001,300000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
80,10005,10,10,12500501,60,40000004,40,91000056,220,91000001,280000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
81,10005,11,20,13000002,240,40000003,80,91000056,200,91000001,260000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
82,10005,21,30,13000002,180,40000003,60,91000056,150,91000001,240000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
83,10005,31,50,13000002,120,40000003,40,91000056,100,91000001,220000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
84,10005,51,500,13000002,60,40000003,20,91000056,50,91000001,200000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
85,10006,1,1,12500401,120,40000004,200,91000056,800,91000002,300000,0,0,6000,12500401,120,40000005,300,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
86,10006,2,2,12500401,60,40000004,150,91000056,600,91000002,200000,0,0,6000,12500401,60,40000005,150,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
87,10006,3,3,12500401,60,40000004,100,91000056,400,91000002,100000,0,0,6000,12500401,60,40000005,50,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
88,10006,4,4,12500401,60,40000004,40,91000056,350,91000001,400000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
89,10006,5,5,12500401,60,40000004,40,91000056,320,91000001,380000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
90,10006,6,6,12500401,60,40000004,40,91000056,300,91000001,360000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
91,10006,7,7,12500401,60,40000004,40,91000056,280,91000001,340000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
92,10006,8,8,12500401,60,40000004,40,91000056,260,91000001,320000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
93,10006,9,9,12500401,60,40000004,40,91000056,240,91000001,300000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
94,10006,10,10,12500401,60,40000004,40,91000056,220,91000001,280000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
95,10006,11,20,13000002,240,40000003,80,91000056,200,91000001,260000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
96,10006,21,30,13000002,180,40000003,60,91000056,150,91000001,240000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
97,10006,31,50,13000002,120,40000003,40,91000056,100,91000001,220000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
98,10006,51,500,13000002,60,40000003,20,91000056,50,91000001,200000,0,0,0,0,0,0,0,0,0,次元召唤活动排行第{%d}名奖励,"恭喜你，在次元召唤积分排行中获得第{%d}名，总积分{%d},但未能达到{%d},获得了固定奖励。","恭喜你，在次元召唤互动积分排行中获得第{%d}名，总积分{%d},获得了固定奖励和额外奖励。","恭喜你，在次元召唤活动积分排行中获得第{%d}名，总积分{%d},获得了如下奖励。"
