id,hero_id,initial_quality,element_type,attacktype,first_robot_group,robot_group,attribute,hero_star,artifact_type,artifact_id,artifact_lv,exclusiveequip,exclusivelv,cart,group_attribute
420,1012,2,1,1,21,21,1,13,0,0,0,0,0,0,0
421,1012,2,1,1,21,21,1,14,0,0,0,0,0,0,0
422,1012,2,1,1,21,21,1,15,0,0,0,0,0,0,0
423,1012,2,1,1,21,21,1,16,0,0,0,0,0,0,0
424,1012,2,1,1,21,21,1,17,0,0,0,0,0,0,0
425,1012,2,1,1,21,21,1,18,0,0,0,0,0,0,0
426,1012,2,1,1,21,21,1,19,0,0,0,0,0,0,0
427,1012,2,1,1,21,21,1,20,0,0,0,0,0,0,0
428,1012,2,1,1,21,21,1,21,0,0,0,0,0,0,0
429,1012,2,1,1,21,21,1,22,0,0,0,0,0,0,0
430,1012,2,1,1,21,21,1,23,0,0,0,0,0,0,0
431,1012,2,1,1,21,21,1,24,0,0,0,0,0,0,0
432,1012,2,1,1,21,21,1,25,0,0,0,0,0,0,0
433,1012,2,1,1,21,21,1,26,0,0,0,0,0,0,0
434,1012,2,1,1,21,21,1,27,0,0,0,0,0,0,0
435,1012,2,1,1,21,21,1,28,0,0,0,0,0,0,0
436,1012,2,1,1,21,21,1,29,0,0,0,0,0,0,0
437,1012,2,1,1,21,21,1,30,0,0,0,0,0,0,0
438,1012,2,1,1,21,21,1,31,0,0,0,0,0,0,0
439,1012,2,1,1,21,21,1,32,0,0,0,0,0,0,0
440,1012,2,1,1,21,21,1,33,0,0,0,0,0,0,0
441,1012,2,1,1,21,21,1,34,0,0,0,0,0,0,0
442,1012,2,1,1,21,21,1,35,0,0,0,0,0,0,0
443,1012,2,1,1,21,21,1,36,0,0,0,0,0,0,0
444,1012,2,1,1,21,21,1,37,0,0,0,0,0,0,0
445,1013,2,1,3,23,23,1,1,0,0,0,0,0,0,0
446,1013,2,1,3,23,23,1,2,0,0,0,0,0,0,0
447,1013,2,1,3,23,23,1,3,0,0,0,0,0,0,0
448,1013,2,1,3,23,23,1,4,0,0,0,0,0,0,0
449,1013,2,1,3,23,23,1,5,0,0,0,0,0,0,0
450,1013,2,1,3,23,23,1,6,0,0,0,0,0,0,0
451,1013,2,1,3,23,23,1,7,0,0,0,0,0,0,0
452,1013,2,1,3,23,23,1,8,0,0,0,0,0,0,0
453,1013,2,1,3,23,23,1,9,0,0,0,0,0,0,0
454,1013,2,1,3,23,23,1,10,0,0,0,0,0,0,0
455,1013,2,1,3,23,23,1,11,0,0,0,0,0,0,0
456,1013,2,1,3,23,23,1,12,0,0,0,0,0,0,0
457,1013,2,1,3,23,23,1,13,0,0,0,0,0,0,0
458,1013,2,1,3,23,23,1,14,0,0,0,0,0,0,0
459,1013,2,1,3,23,23,1,15,0,0,0,0,0,0,0
460,1013,2,1,3,23,23,1,16,0,0,0,0,0,0,0
461,1013,2,1,3,23,23,1,17,0,0,0,0,0,0,0
462,1013,2,1,3,23,23,1,18,0,0,0,0,0,0,0
463,1013,2,1,3,23,23,1,19,0,0,0,0,0,0,0
464,1013,2,1,3,23,23,1,20,0,0,0,0,0,0,0
465,1013,2,1,3,23,23,1,21,0,0,0,0,0,0,0
466,1013,2,1,3,23,23,1,22,0,0,0,0,0,0,0
467,1013,2,1,3,23,23,1,23,0,0,0,0,0,0,0
468,1013,2,1,3,23,23,1,24,0,0,0,0,0,0,0
469,1013,2,1,3,23,23,1,25,0,0,0,0,0,0,0
470,1013,2,1,3,23,23,1,26,0,0,0,0,0,0,0
471,1013,2,1,3,23,23,1,27,0,0,0,0,0,0,0
472,1013,2,1,3,23,23,1,28,0,0,0,0,0,0,0
473,1013,2,1,3,23,23,1,29,0,0,0,0,0,0,0
474,1013,2,1,3,23,23,1,30,0,0,0,0,0,0,0
475,1013,2,1,3,23,23,1,31,0,0,0,0,0,0,0
476,1013,2,1,3,23,23,1,32,0,0,0,0,0,0,0
477,1013,2,1,3,23,23,1,33,0,0,0,0,0,0,0
478,1013,2,1,3,23,23,1,34,0,0,0,0,0,0,0
479,1013,2,1,3,23,23,1,35,0,0,0,0,0,0,0
480,1013,2,1,3,23,23,1,36,0,0,0,0,0,0,0
481,1013,2,1,3,23,23,1,37,0,0,0,0,0,0,0
482,1014,2,1,2,22,22,1,1,0,0,0,0,0,0,0
483,1014,2,1,2,22,22,1,2,0,0,0,0,0,0,0
484,1014,2,1,2,22,22,1,3,0,0,0,0,0,0,0
485,1014,2,1,2,22,22,1,4,0,0,0,0,0,0,0
486,1014,2,1,2,22,22,1,5,0,0,0,0,0,0,0
487,1014,2,1,2,22,22,1,6,0,0,0,0,0,0,0
488,1014,2,1,2,22,22,1,7,0,0,0,0,0,0,0
489,1014,2,1,2,22,22,1,8,0,0,0,0,0,0,0
490,1014,2,1,2,22,22,1,9,0,0,0,0,0,0,0
491,1014,2,1,2,22,22,1,10,0,0,0,0,0,0,0
492,1014,2,1,2,22,22,1,11,0,0,0,0,0,0,0
493,1014,2,1,2,22,22,1,12,0,0,0,0,0,0,0
494,1014,2,1,2,22,22,1,13,0,0,0,0,0,0,0
495,1014,2,1,2,22,22,1,14,0,0,0,0,0,0,0
496,1014,2,1,2,22,22,1,15,0,0,0,0,0,0,0
497,1014,2,1,2,22,22,1,16,0,0,0,0,0,0,0
498,1014,2,1,2,22,22,1,17,0,0,0,0,0,0,0
499,1014,2,1,2,22,22,1,18,0,0,0,0,0,0,0
500,1014,2,1,2,22,22,1,19,0,0,0,0,0,0,0
501,1014,2,1,2,22,22,1,20,0,0,0,0,0,0,0
502,1014,2,1,2,22,22,1,21,0,0,0,0,0,0,0
503,1014,2,1,2,22,22,1,22,0,0,0,0,0,0,0
504,1014,2,1,2,22,22,1,23,0,0,0,0,0,0,0
505,1014,2,1,2,22,22,1,24,0,0,0,0,0,0,0
506,1014,2,1,2,22,22,1,25,0,0,0,0,0,0,0
507,1014,2,1,2,22,22,1,26,0,0,0,0,0,0,0
508,1014,2,1,2,22,22,1,27,0,0,0,0,0,0,0
509,1014,2,1,2,22,22,1,28,0,0,0,0,0,0,0
510,1014,2,1,2,22,22,1,29,0,0,0,0,0,0,0
511,1014,2,1,2,22,22,1,30,0,0,0,0,0,0,0
512,1014,2,1,2,22,22,1,31,0,0,0,0,0,0,0
513,1014,2,1,2,22,22,1,32,0,0,0,0,0,0,0
514,1014,2,1,2,22,22,1,33,0,0,0,0,0,0,0
515,1014,2,1,2,22,22,1,34,0,0,0,0,0,0,0
516,1014,2,1,2,22,22,1,35,0,0,0,0,0,0,0
517,1014,2,1,2,22,22,1,36,0,0,0,0,0,0,0
518,1014,2,1,2,22,22,1,37,0,0,0,0,0,0,0
519,1015,2,1,3,23,23,1,1,0,0,0,0,0,0,0
520,1015,2,1,3,23,23,1,2,0,0,0,0,0,0,0
521,1015,2,1,3,23,23,1,3,0,0,0,0,0,0,0
522,1015,2,1,3,23,23,1,4,0,0,0,0,0,0,0
523,1015,2,1,3,23,23,1,5,0,0,0,0,0,0,0
524,1015,2,1,3,23,23,1,6,0,0,0,0,0,0,0
525,1015,2,1,3,23,23,1,7,0,0,0,0,0,0,0
526,1015,2,1,3,23,23,1,8,0,0,0,0,0,0,0
527,1015,2,1,3,23,23,1,9,0,0,0,0,0,0,0
528,1015,2,1,3,23,23,1,10,0,0,0,0,0,0,0
529,1015,2,1,3,23,23,1,11,0,0,0,0,0,0,0
530,1015,2,1,3,23,23,1,12,0,0,0,0,0,0,0
531,1015,2,1,3,23,23,1,13,0,0,0,0,0,0,0
532,1015,2,1,3,23,23,1,14,0,0,0,0,0,0,0
533,1015,2,1,3,23,23,1,15,0,0,0,0,0,0,0
534,1015,2,1,3,23,23,1,16,0,0,0,0,0,0,0
535,1015,2,1,3,23,23,1,17,0,0,0,0,0,0,0
536,1015,2,1,3,23,23,1,18,0,0,0,0,0,0,0
537,1015,2,1,3,23,23,1,19,0,0,0,0,0,0,0
538,1015,2,1,3,23,23,1,20,0,0,0,0,0,0,0
539,1015,2,1,3,23,23,1,21,0,0,0,0,0,0,0
540,1015,2,1,3,23,23,1,22,0,0,0,0,0,0,0
541,1015,2,1,3,23,23,1,23,0,0,0,0,0,0,0
542,1015,2,1,3,23,23,1,24,0,0,0,0,0,0,0
543,1015,2,1,3,23,23,1,25,0,0,0,0,0,0,0
544,1015,2,1,3,23,23,1,26,0,0,0,0,0,0,0
545,1015,2,1,3,23,23,1,27,0,0,0,0,0,0,0
546,1015,2,1,3,23,23,1,28,0,0,0,0,0,0,0
547,1015,2,1,3,23,23,1,29,0,0,0,0,0,0,0
548,1015,2,1,3,23,23,1,30,0,0,0,0,0,0,0
549,1015,2,1,3,23,23,1,31,0,0,0,0,0,0,0
550,1015,2,1,3,23,23,1,32,0,0,0,0,0,0,0
551,1015,2,1,3,23,23,1,33,0,0,0,0,0,0,0
552,1015,2,1,3,23,23,1,34,0,0,0,0,0,0,0
553,1015,2,1,3,23,23,1,35,0,0,0,0,0,0,0
554,1015,2,1,3,23,23,1,36,0,0,0,0,0,0,0
555,1015,2,1,3,23,23,1,37,0,0,0,0,0,0,0
556,1016,1,1,3,13,13,0,1,0,0,0,0,0,0,0
557,1016,1,1,3,13,13,0,2,0,0,0,0,0,0,0
558,1016,1,1,3,13,13,0,3,0,0,0,0,0,0,0
559,1016,1,1,3,13,13,0,4,0,0,0,0,0,0,0
560,1016,1,1,3,13,13,0,5,0,0,0,0,0,0,0
561,1016,1,1,3,13,13,0,6,0,0,0,0,0,0,0
562,1016,1,1,3,13,13,0,7,0,0,0,0,0,0,0
563,1016,1,1,3,13,13,0,8,0,0,0,0,0,0,0
564,1016,1,1,3,13,13,0,9,0,0,0,0,0,0,0
565,1016,1,1,3,13,13,0,10,0,0,0,0,0,0,0
566,1016,1,1,3,13,13,0,11,0,0,0,0,0,0,0
567,1016,1,1,3,13,13,0,12,0,0,0,0,0,0,0
568,1016,1,1,3,13,13,0,13,0,0,0,0,0,0,0
569,1016,1,1,3,13,13,0,14,0,0,0,0,0,0,0
570,1016,1,1,3,13,13,0,15,0,0,0,0,0,0,0
571,1016,1,1,3,13,13,0,16,0,0,0,0,0,0,0
572,1016,1,1,3,13,13,0,17,0,0,0,0,0,0,0
573,1016,1,1,3,13,13,0,18,0,0,0,0,0,0,0
574,1016,1,1,3,13,13,0,19,0,0,0,0,0,0,0
575,1016,1,1,3,13,13,0,20,0,0,0,0,0,0,0
576,1016,1,1,3,13,13,0,21,0,0,0,0,0,0,0
577,1016,1,1,3,13,13,0,22,0,0,0,0,0,0,0
578,1016,1,1,3,13,13,0,23,0,0,0,0,0,0,0
579,1016,1,1,3,13,13,0,24,0,0,0,0,0,0,0
580,1016,1,1,3,13,13,0,25,0,0,0,0,0,0,0
581,1016,1,1,3,13,13,0,26,0,0,0,0,0,0,0
582,1016,1,1,3,13,13,0,27,0,0,0,0,0,0,0
583,1016,1,1,3,13,13,0,28,0,0,0,0,0,0,0
584,1016,1,1,3,13,13,0,29,0,0,0,0,0,0,0
585,1016,1,1,3,13,13,0,30,0,0,0,0,0,0,0
586,1016,1,1,3,13,13,0,31,0,0,0,0,0,0,0
587,1016,1,1,3,13,13,0,32,0,0,0,0,0,0,0
588,1016,1,1,3,13,13,0,33,0,0,0,0,0,0,0
589,1016,1,1,3,13,13,0,34,0,0,0,0,0,0,0
590,1016,1,1,3,13,13,0,35,0,0,0,0,0,0,0
591,1016,1,1,3,13,13,0,36,0,0,0,0,0,0,0
592,1016,1,1,3,13,13,0,37,0,0,0,0,0,0,0
593,1017,1,1,1,11,11,0,1,0,0,0,0,0,0,0
594,1017,1,1,1,11,11,0,2,0,0,0,0,0,0,0
595,1017,1,1,1,11,11,0,3,0,0,0,0,0,0,0
596,1017,1,1,1,11,11,0,4,0,0,0,0,0,0,0
597,1017,1,1,1,11,11,0,5,0,0,0,0,0,0,0
598,1017,1,1,1,11,11,0,6,0,0,0,0,0,0,0
599,1017,1,1,1,11,11,0,7,0,0,0,0,0,0,0
600,1017,1,1,1,11,11,0,8,0,0,0,0,0,0,0
601,1017,1,1,1,11,11,0,9,0,0,0,0,0,0,0
602,1017,1,1,1,11,11,0,10,0,0,0,0,0,0,0
603,1017,1,1,1,11,11,0,11,0,0,0,0,0,0,0
604,1017,1,1,1,11,11,0,12,0,0,0,0,0,0,0
605,1017,1,1,1,11,11,0,13,0,0,0,0,0,0,0
606,1017,1,1,1,11,11,0,14,0,0,0,0,0,0,0
607,1017,1,1,1,11,11,0,15,0,0,0,0,0,0,0
608,1017,1,1,1,11,11,0,16,0,0,0,0,0,0,0
609,1017,1,1,1,11,11,0,17,0,0,0,0,0,0,0
610,1017,1,1,1,11,11,0,18,0,0,0,0,0,0,0
611,1017,1,1,1,11,11,0,19,0,0,0,0,0,0,0
612,1017,1,1,1,11,11,0,20,0,0,0,0,0,0,0
613,1017,1,1,1,11,11,0,21,0,0,0,0,0,0,0
614,1017,1,1,1,11,11,0,22,0,0,0,0,0,0,0
615,1017,1,1,1,11,11,0,23,0,0,0,0,0,0,0
616,1017,1,1,1,11,11,0,24,0,0,0,0,0,0,0
617,1017,1,1,1,11,11,0,25,0,0,0,0,0,0,0
618,1017,1,1,1,11,11,0,26,0,0,0,0,0,0,0
619,1017,1,1,1,11,11,0,27,0,0,0,0,0,0,0
620,1017,1,1,1,11,11,0,28,0,0,0,0,0,0,0
621,1017,1,1,1,11,11,0,29,0,0,0,0,0,0,0
622,1017,1,1,1,11,11,0,30,0,0,0,0,0,0,0
623,1017,1,1,1,11,11,0,31,0,0,0,0,0,0,0
624,1017,1,1,1,11,11,0,32,0,0,0,0,0,0,0
625,1017,1,1,1,11,11,0,33,0,0,0,0,0,0,0
626,1017,1,1,1,11,11,0,34,0,0,0,0,0,0,0
627,1017,1,1,1,11,11,0,35,0,0,0,0,0,0,0
628,1017,1,1,1,11,11,0,36,0,0,0,0,0,0,0
629,1017,1,1,1,11,11,0,37,0,0,0,0,0,0,0
630,1018,4,1,1,4,4,1,1,0,0,0,0,0,1,1
631,1018,4,1,1,4,4,1,2,0,0,0,0,0,1,1
632,1018,4,1,1,4,4,1,3,0,0,0,0,0,1,1
633,1018,4,1,1,4,4,1,4,0,0,0,0,0,1,1
634,1018,4,1,1,4,4,1,5,0,0,0,0,0,1,1
635,1018,4,1,1,4,4,1,6,0,0,0,0,0,1,1
636,1018,4,1,1,4,4,1,7,0,0,0,0,0,1,1
637,1018,4,1,1,4,4,1,8,0,0,0,0,0,1,1
638,1018,4,1,1,4,4,1,9,0,0,0,0,0,1,1
639,1018,4,1,1,4,4,1,10,0,0,0,0,0,1,1
640,1018,4,1,1,4,4,1,11,0,0,0,0,0,1,1
641,1018,4,1,1,4,4,1,12,0,0,0,0,0,1,1
642,1018,4,1,1,4,4,1,13,0,0,0,0,0,1,1
643,1018,4,1,1,4,4,1,14,0,0,0,0,0,1,1
644,1018,4,1,1,4,4,1,15,0,0,0,0,0,1,1
645,1018,4,1,1,4,4,1,16,0,0,0,0,0,1,1
646,1018,4,1,1,4,4,1,17,0,0,0,0,0,1,1
647,1018,4,1,1,4,4,1,18,0,0,0,0,0,1,1
648,1018,4,1,1,4,4,1,19,0,0,0,0,0,1,1
649,1018,4,1,1,4,4,1,20,0,0,0,0,0,1,1
650,1018,4,1,1,4,4,1,21,0,0,0,0,0,1,1
651,1018,4,1,1,4,4,1,22,0,0,0,0,0,1,1
652,1018,4,1,1,4,4,1,23,0,0,0,0,0,1,1
653,1018,4,1,1,4,4,1,24,0,0,0,0,0,1,1
654,1018,4,1,1,4,4,1,25,0,0,0,0,0,1,1
655,1018,4,1,1,4,4,1,26,0,0,0,0,0,1,1
656,1018,4,1,1,4,4,1,27,0,0,0,0,0,1,1
657,1018,4,1,1,4,4,1,28,0,0,0,0,0,1,1
658,1018,4,1,1,4,4,1,29,0,0,0,0,0,1,1
659,1018,4,1,1,4,4,1,30,0,0,0,0,0,1,1
660,1018,4,1,1,4,4,1,31,0,0,0,0,0,1,1
661,1018,4,1,1,4,4,1,32,0,0,0,0,0,1,1
662,1018,4,1,1,4,4,1,33,0,0,0,0,0,1,1
663,1018,4,1,1,4,4,1,34,0,0,0,0,0,1,1
664,1018,4,1,1,4,4,1,35,0,0,0,0,0,1,1
665,1018,4,1,1,4,4,1,36,0,0,0,0,0,1,1
666,1018,4,1,1,4,4,1,37,0,0,0,0,0,1,1
667,2001,4,2,1,41,41,2,1,0,0,0,0,0,1,1
668,2001,4,2,1,41,41,2,2,0,0,0,0,0,1,1
669,2001,4,2,1,41,41,2,3,0,0,0,0,0,1,1
670,2001,4,2,1,41,41,2,4,0,0,0,0,0,1,1
671,2001,4,2,1,41,41,2,5,0,0,0,0,0,1,1
672,2001,4,2,1,41,41,2,6,0,0,0,0,0,1,1
673,2001,4,2,1,41,41,2,7,0,0,0,0,0,1,1
674,2001,4,2,1,41,41,2,8,0,0,0,0,0,1,1
675,2001,4,2,1,41,41,2,9,0,0,0,0,0,1,1
676,2001,4,2,1,41,41,2,10,0,0,0,0,0,1,1
677,2001,4,2,1,41,41,2,11,0,0,0,0,0,1,1
678,2001,4,2,1,41,41,2,12,0,0,0,0,0,1,1
679,2001,4,2,1,41,41,2,13,0,0,0,0,0,1,1
680,2001,4,2,1,41,41,2,14,0,0,0,0,0,1,1
681,2001,4,2,1,41,41,2,15,0,0,0,0,0,1,1
682,2001,4,2,1,41,41,2,16,0,0,0,0,0,1,1
683,2001,4,2,1,41,41,2,17,0,0,0,0,0,1,1
684,2001,4,2,1,41,41,2,18,0,0,0,0,0,1,1
685,2001,4,2,1,41,41,2,19,0,0,0,0,0,1,1
686,2001,4,2,1,41,41,2,20,0,0,0,0,0,1,1
687,2001,4,2,1,41,41,2,21,0,0,0,0,0,1,1
688,2001,4,2,1,41,41,2,22,0,0,0,0,0,1,1
689,2001,4,2,1,41,41,2,23,0,0,0,0,0,1,1
690,2001,4,2,1,41,41,2,24,0,0,0,0,0,1,1
691,2001,4,2,1,41,41,2,25,0,0,0,0,0,1,1
692,2001,4,2,1,41,41,2,26,0,0,0,0,0,1,1
693,2001,4,2,1,41,41,2,27,0,0,0,0,0,1,1
694,2001,4,2,1,41,41,2,28,0,0,0,0,0,1,1
695,2001,4,2,1,41,41,2,29,0,0,0,0,0,1,1
696,2001,4,2,1,41,41,2,30,0,0,0,0,0,1,1
697,2001,4,2,1,41,41,2,31,0,0,0,0,0,1,1
698,2001,4,2,1,41,41,2,32,0,0,0,0,0,1,1
699,2001,4,2,1,41,41,2,33,0,0,0,0,0,1,1
700,2001,4,2,1,41,41,2,34,0,0,0,0,0,1,1
701,2001,4,2,1,41,41,2,35,0,0,0,0,0,1,1
702,2001,4,2,1,41,41,2,36,0,0,0,0,0,1,1
703,2001,4,2,1,41,41,2,37,0,0,0,0,0,1,1
704,2002,4,2,1,41,41,2,1,0,0,0,0,0,1,1
705,2002,4,2,1,41,41,2,2,0,0,0,0,0,1,1
706,2002,4,2,1,41,41,2,3,0,0,0,0,0,1,1
707,2002,4,2,1,41,41,2,4,0,0,0,0,0,1,1
708,2002,4,2,1,41,41,2,5,0,0,0,0,0,1,1
709,2002,4,2,1,41,41,2,6,0,0,0,0,0,1,1
710,2002,4,2,1,41,41,2,7,0,0,0,0,0,1,1
711,2002,4,2,1,41,41,2,8,0,0,0,0,0,1,1
712,2002,4,2,1,41,41,2,9,0,0,0,0,0,1,1
713,2002,4,2,1,41,41,2,10,0,0,0,0,0,1,1
714,2002,4,2,1,41,41,2,11,0,0,0,0,0,1,1
715,2002,4,2,1,41,41,2,12,0,0,0,0,0,1,1
716,2002,4,2,1,41,41,2,13,0,0,0,0,0,1,1
717,2002,4,2,1,41,41,2,14,0,0,0,0,0,1,1
718,2002,4,2,1,41,41,2,15,0,0,0,0,0,1,1
719,2002,4,2,1,41,41,2,16,0,0,0,0,0,1,1
720,2002,4,2,1,41,41,2,17,0,0,0,0,0,1,1
721,2002,4,2,1,41,41,2,18,0,0,0,0,0,1,1
722,2002,4,2,1,41,41,2,19,0,0,0,0,0,1,1
723,2002,4,2,1,41,41,2,20,0,0,0,0,0,1,1
724,2002,4,2,1,41,41,2,21,0,0,0,0,0,1,1
725,2002,4,2,1,41,41,2,22,0,0,0,0,0,1,1
726,2002,4,2,1,41,41,2,23,0,0,0,0,0,1,1
727,2002,4,2,1,41,41,2,24,0,0,0,0,0,1,1
728,2002,4,2,1,41,41,2,25,0,0,0,0,0,1,1
729,2002,4,2,1,41,41,2,26,0,0,0,0,0,1,1
730,2002,4,2,1,41,41,2,27,0,0,0,0,0,1,1
731,2002,4,2,1,41,41,2,28,0,0,0,0,0,1,1
732,2002,4,2,1,41,41,2,29,0,0,0,0,0,1,1
733,2002,4,2,1,41,41,2,30,0,0,0,0,0,1,1
734,2002,4,2,1,41,41,2,31,0,0,0,0,0,1,1
735,2002,4,2,1,41,41,2,32,0,0,0,0,0,1,1
736,2002,4,2,1,41,41,2,33,0,0,0,0,0,1,1
737,2002,4,2,1,41,41,2,34,0,0,0,0,0,1,1
738,2002,4,2,1,41,41,2,35,0,0,0,0,0,1,1
739,2002,4,2,1,41,41,2,36,0,0,0,0,0,1,1
740,2002,4,2,1,41,41,2,37,0,0,0,0,0,1,1
741,2003,4,2,2,42,42,2,1,0,0,0,0,0,1,1
742,2003,4,2,2,42,42,2,2,0,0,0,0,0,1,1
743,2003,4,2,2,42,42,2,3,0,0,0,0,0,1,1
744,2003,4,2,2,42,42,2,4,0,0,0,0,0,1,1
745,2003,4,2,2,42,42,2,5,0,0,0,0,0,1,1
746,2003,4,2,2,42,42,2,6,0,0,0,0,0,1,1
747,2003,4,2,2,42,42,2,7,0,0,0,0,0,1,1
748,2003,4,2,2,42,42,2,8,0,0,0,0,0,1,1
749,2003,4,2,2,42,42,2,9,0,0,0,0,0,1,1
750,2003,4,2,2,42,42,2,10,0,0,0,0,0,1,1
751,2003,4,2,2,42,42,2,11,0,0,0,0,0,1,1
752,2003,4,2,2,42,42,2,12,0,0,0,0,0,1,1
753,2003,4,2,2,42,42,2,13,0,0,0,0,0,1,1
754,2003,4,2,2,42,42,2,14,0,0,0,0,0,1,1
755,2003,4,2,2,42,42,2,15,0,0,0,0,0,1,1
756,2003,4,2,2,42,42,2,16,0,0,0,0,0,1,1
757,2003,4,2,2,42,42,2,17,0,0,0,0,0,1,1
758,2003,4,2,2,42,42,2,18,0,0,0,0,0,1,1
759,2003,4,2,2,42,42,2,19,0,0,0,0,0,1,1
760,2003,4,2,2,42,42,2,20,0,0,0,0,0,1,1
761,2003,4,2,2,42,42,2,21,0,0,0,0,0,1,1
762,2003,4,2,2,42,42,2,22,0,0,0,0,0,1,1
763,2003,4,2,2,42,42,2,23,0,0,0,0,0,1,1
764,2003,4,2,2,42,42,2,24,0,0,0,0,0,1,1
765,2003,4,2,2,42,42,2,25,0,0,0,0,0,1,1
766,2003,4,2,2,42,42,2,26,0,0,0,0,0,1,1
767,2003,4,2,2,42,42,2,27,0,0,0,0,0,1,1
768,2003,4,2,2,42,42,2,28,0,0,0,0,0,1,1
769,2003,4,2,2,42,42,2,29,0,0,0,0,0,1,1
770,2003,4,2,2,42,42,2,30,0,0,0,0,0,1,1
771,2003,4,2,2,42,42,2,31,0,0,0,0,0,1,1
772,2003,4,2,2,42,42,2,32,0,0,0,0,0,1,1
773,2003,4,2,2,42,42,2,33,0,0,0,0,0,1,1
774,2003,4,2,2,42,42,2,34,0,0,0,0,0,1,1
775,2003,4,2,2,42,42,2,35,0,0,0,0,0,1,1
776,2003,4,2,2,42,42,2,36,0,0,0,0,0,1,1
777,2003,4,2,2,42,42,2,37,0,0,0,0,0,1,1
778,2004,4,2,3,43,43,2,1,0,0,0,0,0,1,1
779,2004,4,2,3,43,43,2,2,0,0,0,0,0,1,1
780,2004,4,2,3,43,43,2,3,0,0,0,0,0,1,1
781,2004,4,2,3,43,43,2,4,0,0,0,0,0,1,1
782,2004,4,2,3,43,43,2,5,0,0,0,0,0,1,1
783,2004,4,2,3,43,43,2,6,0,0,0,0,0,1,1
784,2004,4,2,3,43,43,2,7,0,0,0,0,0,1,1
785,2004,4,2,3,43,43,2,8,0,0,0,0,0,1,1
786,2004,4,2,3,43,43,2,9,0,0,0,0,0,1,1
787,2004,4,2,3,43,43,2,10,0,0,0,0,0,1,1
788,2004,4,2,3,43,43,2,11,0,0,0,0,0,1,1
789,2004,4,2,3,43,43,2,12,0,0,0,0,0,1,1
790,2004,4,2,3,43,43,2,13,0,0,0,0,0,1,1
791,2004,4,2,3,43,43,2,14,0,0,0,0,0,1,1
792,2004,4,2,3,43,43,2,15,0,0,0,0,0,1,1
793,2004,4,2,3,43,43,2,16,0,0,0,0,0,1,1
794,2004,4,2,3,43,43,2,17,0,0,0,0,0,1,1
795,2004,4,2,3,43,43,2,18,0,0,0,0,0,1,1
796,2004,4,2,3,43,43,2,19,0,0,0,0,0,1,1
797,2004,4,2,3,43,43,2,20,0,0,0,0,0,1,1
798,2004,4,2,3,43,43,2,21,0,0,0,0,0,1,1
799,2004,4,2,3,43,43,2,22,0,0,0,0,0,1,1
800,2004,4,2,3,43,43,2,23,0,0,0,0,0,1,1
801,2004,4,2,3,43,43,2,24,0,0,0,0,0,1,1
802,2004,4,2,3,43,43,2,25,0,0,0,0,0,1,1
803,2004,4,2,3,43,43,2,26,0,0,0,0,0,1,1
804,2004,4,2,3,43,43,2,27,0,0,0,0,0,1,1
805,2004,4,2,3,43,43,2,28,0,0,0,0,0,1,1
806,2004,4,2,3,43,43,2,29,0,0,0,0,0,1,1
807,2004,4,2,3,43,43,2,30,0,0,0,0,0,1,1
808,2004,4,2,3,43,43,2,31,0,0,0,0,0,1,1
809,2004,4,2,3,43,43,2,32,0,0,0,0,0,1,1
810,2004,4,2,3,43,43,2,33,0,0,0,0,0,1,1
811,2004,4,2,3,43,43,2,34,0,0,0,0,0,1,1
812,2004,4,2,3,43,43,2,35,0,0,0,0,0,1,1
813,2004,4,2,3,43,43,2,36,0,0,0,0,0,1,1
814,2004,4,2,3,43,43,2,37,0,0,0,0,0,1,1
815,2005,4,2,1,41,41,2,1,0,0,0,0,0,1,1
816,2005,4,2,1,41,41,2,2,0,0,0,0,0,1,1
817,2005,4,2,1,41,41,2,3,0,0,0,0,0,1,1
818,2005,4,2,1,41,41,2,4,0,0,0,0,0,1,1
819,2005,4,2,1,41,41,2,5,0,0,0,0,0,1,1
820,2005,4,2,1,41,41,2,6,0,0,0,0,0,1,1
821,2005,4,2,1,41,41,2,7,0,0,0,0,0,1,1
822,2005,4,2,1,41,41,2,8,0,0,0,0,0,1,1
823,2005,4,2,1,41,41,2,9,0,0,0,0,0,1,1
824,2005,4,2,1,41,41,2,10,0,0,0,0,0,1,1
825,2005,4,2,1,41,41,2,11,0,0,0,0,0,1,1
826,2005,4,2,1,41,41,2,12,0,0,0,0,0,1,1
827,2005,4,2,1,41,41,2,13,0,0,0,0,0,1,1
828,2005,4,2,1,41,41,2,14,0,0,0,0,0,1,1
829,2005,4,2,1,41,41,2,15,0,0,0,0,0,1,1
830,2005,4,2,1,41,41,2,16,0,0,0,0,0,1,1
831,2005,4,2,1,41,41,2,17,0,0,0,0,0,1,1
832,2005,4,2,1,41,41,2,18,0,0,0,0,0,1,1
833,2005,4,2,1,41,41,2,19,0,0,0,0,0,1,1
834,2005,4,2,1,41,41,2,20,0,0,0,0,0,1,1
835,2005,4,2,1,41,41,2,21,0,0,0,0,0,1,1
836,2005,4,2,1,41,41,2,22,0,0,0,0,0,1,1
837,2005,4,2,1,41,41,2,23,0,0,0,0,0,1,1
838,2005,4,2,1,41,41,2,24,0,0,0,0,0,1,1
839,2005,4,2,1,41,41,2,25,0,0,0,0,0,1,1
840,2005,4,2,1,41,41,2,26,0,0,0,0,0,1,1
