id,level,cost,item1,num1,item2,num2,item3,num3
502,502,50000,91000028,50000,91000029,5000,91000001,200000
503,503,50000,91000028,50000,91000029,5000,91000001,200000
504,504,50000,91000028,50000,91000029,5000,91000001,200000
505,505,50000,91000028,50000,91000029,5000,91000001,200000
506,506,50000,91000028,50000,91000029,5000,91000001,200000
507,507,50000,91000028,50000,91000029,5000,91000001,200000
508,508,50000,91000028,50000,91000029,5000,91000001,200000
509,509,50000,91000028,50000,91000029,5000,91000001,200000
510,510,50000,91000028,50000,91000029,5000,91000001,200000
511,511,50000,91000028,50000,91000029,5000,91000001,200000
512,512,50000,91000028,50000,91000029,5000,91000001,200000
513,513,50000,91000028,50000,91000029,5000,91000001,200000
514,514,50000,91000028,50000,91000029,5000,91000001,200000
515,515,50000,91000028,50000,91000029,5000,91000001,200000
516,516,50000,91000028,50000,91000029,5000,91000001,200000
517,517,50000,91000028,50000,91000029,5000,91000001,200000
518,518,50000,91000028,50000,91000029,5000,91000001,200000
519,519,50000,91000028,50000,91000029,5000,91000001,200000
520,520,50000,91000028,50000,91000029,5000,91000001,200000
521,521,50000,91000028,50000,91000029,5000,91000001,200000
522,522,50000,91000028,50000,91000029,5000,91000001,200000
523,523,50000,91000028,50000,91000029,5000,91000001,200000
524,524,50000,91000028,50000,91000029,5000,91000001,200000
525,525,50000,91000028,50000,91000029,5000,91000001,200000
526,526,50000,91000028,50000,91000029,5000,91000001,200000
527,527,50000,91000028,50000,91000029,5000,91000001,200000
528,528,50000,91000028,50000,91000029,5000,91000001,200000
529,529,50000,91000028,50000,91000029,5000,91000001,200000
530,530,50000,91000028,50000,91000029,5000,91000001,200000
531,531,50000,91000028,50000,91000029,5000,91000001,200000
532,532,50000,91000028,50000,91000029,5000,91000001,200000
533,533,50000,91000028,50000,91000029,5000,91000001,200000
534,534,50000,91000028,50000,91000029,5000,91000001,200000
535,535,50000,91000028,50000,91000029,5000,91000001,200000
536,536,50000,91000028,50000,91000029,5000,91000001,200000
537,537,50000,91000028,50000,91000029,5000,91000001,200000
538,538,50000,91000028,50000,91000029,5000,91000001,200000
539,539,50000,91000028,50000,91000029,5000,91000001,200000
540,540,50000,91000028,50000,91000029,5000,91000001,200000
541,541,50000,91000028,50000,91000029,5000,91000001,200000
542,542,50000,91000028,50000,91000029,5000,91000001,200000
543,543,50000,91000028,50000,91000029,5000,91000001,200000
544,544,50000,91000028,50000,91000029,5000,91000001,200000
545,545,50000,91000028,50000,91000029,5000,91000001,200000
546,546,50000,91000028,50000,91000029,5000,91000001,200000
547,547,50000,91000028,50000,91000029,5000,91000001,200000
548,548,50000,91000028,50000,91000029,5000,91000001,200000
549,549,50000,91000028,50000,91000029,5000,91000001,200000
550,550,50000,91000028,50000,91000029,5000,91000001,200000
551,551,50000,91000028,50000,91000029,5000,91000001,200000
552,552,50000,91000028,50000,91000029,5000,91000001,200000
553,553,50000,91000028,50000,91000029,5000,91000001,200000
554,554,50000,91000028,50000,91000029,5000,91000001,200000
555,555,50000,91000028,50000,91000029,5000,91000001,200000
556,556,50000,91000028,50000,91000029,5000,91000001,200000
557,557,50000,91000028,50000,91000029,5000,91000001,200000
558,558,50000,91000028,50000,91000029,5000,91000001,200000
559,559,50000,91000028,50000,91000029,5000,91000001,200000
560,560,50000,91000028,50000,91000029,5000,91000001,200000
561,561,50000,91000028,50000,91000029,5000,91000001,200000
562,562,50000,91000028,50000,91000029,5000,91000001,200000
563,563,50000,91000028,50000,91000029,5000,91000001,200000
564,564,50000,91000028,50000,91000029,5000,91000001,200000
565,565,50000,91000028,50000,91000029,5000,91000001,200000
566,566,50000,91000028,50000,91000029,5000,91000001,200000
567,567,50000,91000028,50000,91000029,5000,91000001,200000
568,568,50000,91000028,50000,91000029,5000,91000001,200000
569,569,50000,91000028,50000,91000029,5000,91000001,200000
570,570,50000,91000028,50000,91000029,5000,91000001,200000
571,571,50000,91000028,50000,91000029,5000,91000001,200000
572,572,50000,91000028,50000,91000029,5000,91000001,200000
573,573,50000,91000028,50000,91000029,5000,91000001,200000
574,574,50000,91000028,50000,91000029,5000,91000001,200000
575,575,50000,91000028,50000,91000029,5000,91000001,200000
576,576,50000,91000028,50000,91000029,5000,91000001,200000
577,577,50000,91000028,50000,91000029,5000,91000001,200000
578,578,50000,91000028,50000,91000029,5000,91000001,200000
579,579,50000,91000028,50000,91000029,5000,91000001,200000
580,580,50000,91000028,50000,91000029,5000,91000001,200000
581,581,50000,91000028,50000,91000029,5000,91000001,200000
582,582,50000,91000028,50000,91000029,5000,91000001,200000
583,583,50000,91000028,50000,91000029,5000,91000001,200000
584,584,50000,91000028,50000,91000029,5000,91000001,200000
585,585,50000,91000028,50000,91000029,5000,91000001,200000
586,586,50000,91000028,50000,91000029,5000,91000001,200000
587,587,50000,91000028,50000,91000029,5000,91000001,200000
588,588,50000,91000028,50000,91000029,5000,91000001,200000
589,589,50000,91000028,50000,91000029,5000,91000001,200000
590,590,50000,91000028,50000,91000029,5000,91000001,200000
591,591,50000,91000028,50000,91000029,5000,91000001,200000
592,592,50000,91000028,50000,91000029,5000,91000001,200000
593,593,50000,91000028,50000,91000029,5000,91000001,200000
594,594,50000,91000028,50000,91000029,5000,91000001,200000
595,595,50000,91000028,50000,91000029,5000,91000001,200000
596,596,50000,91000028,50000,91000029,5000,91000001,200000
597,597,50000,91000028,50000,91000029,5000,91000001,200000
598,598,50000,91000028,50000,91000029,5000,91000001,200000
599,599,50000,91000028,50000,91000029,5000,91000001,200000
600,600,50000,91000028,50000,91000029,5000,91000001,200000
601,601,50000,91000028,50000,91000029,5000,91000001,200000
602,602,50000,91000028,50000,91000029,5000,91000001,200000
603,603,50000,91000028,50000,91000029,5000,91000001,200000
604,604,50000,91000028,50000,91000029,5000,91000001,200000
605,605,50000,91000028,50000,91000029,5000,91000001,200000
606,606,50000,91000028,50000,91000029,5000,91000001,200000
607,607,50000,91000028,50000,91000029,5000,91000001,200000
608,608,50000,91000028,50000,91000029,5000,91000001,200000
609,609,50000,91000028,50000,91000029,5000,91000001,200000
610,610,50000,91000028,50000,91000029,5000,91000001,200000
611,611,50000,91000028,50000,91000029,5000,91000001,200000
612,612,50000,91000028,50000,91000029,5000,91000001,200000
613,613,50000,91000028,50000,91000029,5000,91000001,200000
614,614,50000,91000028,50000,91000029,5000,91000001,200000
615,615,50000,91000028,50000,91000029,5000,91000001,200000
616,616,50000,91000028,50000,91000029,5000,91000001,200000
617,617,50000,91000028,50000,91000029,5000,91000001,200000
618,618,50000,91000028,50000,91000029,5000,91000001,200000
619,619,50000,91000028,50000,91000029,5000,91000001,200000
620,620,50000,91000028,50000,91000029,5000,91000001,200000
621,621,50000,91000028,50000,91000029,5000,91000001,200000
622,622,50000,91000028,50000,91000029,5000,91000001,200000
623,623,50000,91000028,50000,91000029,5000,91000001,200000
624,624,50000,91000028,50000,91000029,5000,91000001,200000
625,625,50000,91000028,50000,91000029,5000,91000001,200000
626,626,50000,91000028,50000,91000029,5000,91000001,200000
627,627,50000,91000028,50000,91000029,5000,91000001,200000
628,628,50000,91000028,50000,91000029,5000,91000001,200000
629,629,50000,91000028,50000,91000029,5000,91000001,200000
630,630,50000,91000028,50000,91000029,5000,91000001,200000
631,631,50000,91000028,50000,91000029,5000,91000001,200000
632,632,50000,91000028,50000,91000029,5000,91000001,200000
633,633,50000,91000028,50000,91000029,5000,91000001,200000
634,634,50000,91000028,50000,91000029,5000,91000001,200000
635,635,50000,91000028,50000,91000029,5000,91000001,200000
636,636,50000,91000028,50000,91000029,5000,91000001,200000
637,637,50000,91000028,50000,91000029,5000,91000001,200000
638,638,50000,91000028,50000,91000029,5000,91000001,200000
639,639,50000,91000028,50000,91000029,5000,91000001,200000
640,640,50000,91000028,50000,91000029,5000,91000001,200000
641,641,50000,91000028,50000,91000029,5000,91000001,200000
642,642,50000,91000028,50000,91000029,5000,91000001,200000
643,643,50000,91000028,50000,91000029,5000,91000001,200000
644,644,50000,91000028,50000,91000029,5000,91000001,200000
645,645,50000,91000028,50000,91000029,5000,91000001,200000
646,646,50000,91000028,50000,91000029,5000,91000001,200000
647,647,50000,91000028,50000,91000029,5000,91000001,200000
648,648,50000,91000028,50000,91000029,5000,91000001,200000
649,649,50000,91000028,50000,91000029,5000,91000001,200000
650,650,50000,91000028,50000,91000029,5000,91000001,200000
651,651,50000,91000028,50000,91000029,5000,91000001,200000
652,652,50000,91000028,50000,91000029,5000,91000001,200000
653,653,50000,91000028,50000,91000029,5000,91000001,200000
654,654,50000,91000028,50000,91000029,5000,91000001,200000
655,655,50000,91000028,50000,91000029,5000,91000001,200000
656,656,50000,91000028,50000,91000029,5000,91000001,200000
657,657,50000,91000028,50000,91000029,5000,91000001,200000
658,658,50000,91000028,50000,91000029,5000,91000001,200000
659,659,50000,91000028,50000,91000029,5000,91000001,200000
660,660,50000,91000028,50000,91000029,5000,91000001,200000
661,661,50000,91000028,50000,91000029,5000,91000001,200000
662,662,50000,91000028,50000,91000029,5000,91000001,200000
663,663,50000,91000028,50000,91000029,5000,91000001,200000
664,664,50000,91000028,50000,91000029,5000,91000001,200000
665,665,50000,91000028,50000,91000029,5000,91000001,200000
666,666,50000,91000028,50000,91000029,5000,91000001,200000
667,667,50000,91000028,50000,91000029,5000,91000001,200000
668,668,50000,91000028,50000,91000029,5000,91000001,200000
669,669,50000,91000028,50000,91000029,5000,91000001,200000
670,670,50000,91000028,50000,91000029,5000,91000001,200000
671,671,50000,91000028,50000,91000029,5000,91000001,200000
672,672,50000,91000028,50000,91000029,5000,91000001,200000
673,673,50000,91000028,50000,91000029,5000,91000001,200000
674,674,50000,91000028,50000,91000029,5000,91000001,200000
675,675,50000,91000028,50000,91000029,5000,91000001,200000
676,676,50000,91000028,50000,91000029,5000,91000001,200000
677,677,50000,91000028,50000,91000029,5000,91000001,200000
678,678,50000,91000028,50000,91000029,5000,91000001,200000
679,679,50000,91000028,50000,91000029,5000,91000001,200000
680,680,50000,91000028,50000,91000029,5000,91000001,200000
681,681,50000,91000028,50000,91000029,5000,91000001,200000
682,682,50000,91000028,50000,91000029,5000,91000001,200000
683,683,50000,91000028,50000,91000029,5000,91000001,200000
684,684,50000,91000028,50000,91000029,5000,91000001,200000
685,685,50000,91000028,50000,91000029,5000,91000001,200000
686,686,50000,91000028,50000,91000029,5000,91000001,200000
687,687,50000,91000028,50000,91000029,5000,91000001,200000
688,688,50000,91000028,50000,91000029,5000,91000001,200000
689,689,50000,91000028,50000,91000029,5000,91000001,200000
690,690,50000,91000028,50000,91000029,5000,91000001,200000
691,691,50000,91000028,50000,91000029,5000,91000001,200000
692,692,50000,91000028,50000,91000029,5000,91000001,200000
693,693,50000,91000028,50000,91000029,5000,91000001,200000
694,694,50000,91000028,50000,91000029,5000,91000001,200000
695,695,50000,91000028,50000,91000029,5000,91000001,200000
696,696,50000,91000028,50000,91000029,5000,91000001,200000
697,697,50000,91000028,50000,91000029,5000,91000001,200000
698,698,50000,91000028,50000,91000029,5000,91000001,200000
699,699,50000,91000028,50000,91000029,5000,91000001,200000
700,700,50000,91000028,50000,91000029,5000,91000001,200000
701,701,50000,91000028,50000,91000029,5000,91000001,200000
702,702,50000,91000028,50000,91000029,5000,91000001,200000
703,703,50000,91000028,50000,91000029,5000,91000001,200000
704,704,50000,91000028,50000,91000029,5000,91000001,200000
705,705,50000,91000028,50000,91000029,5000,91000001,200000
706,706,50000,91000028,50000,91000029,5000,91000001,200000
707,707,50000,91000028,50000,91000029,5000,91000001,200000
708,708,50000,91000028,50000,91000029,5000,91000001,200000
709,709,50000,91000028,50000,91000029,5000,91000001,200000
710,710,50000,91000028,50000,91000029,5000,91000001,200000
711,711,50000,91000028,50000,91000029,5000,91000001,200000
712,712,50000,91000028,50000,91000029,5000,91000001,200000
713,713,50000,91000028,50000,91000029,5000,91000001,200000
714,714,50000,91000028,50000,91000029,5000,91000001,200000
715,715,50000,91000028,50000,91000029,5000,91000001,200000
716,716,50000,91000028,50000,91000029,5000,91000001,200000
717,717,50000,91000028,50000,91000029,5000,91000001,200000
718,718,50000,91000028,50000,91000029,5000,91000001,200000
719,719,50000,91000028,50000,91000029,5000,91000001,200000
720,720,50000,91000028,50000,91000029,5000,91000001,200000
721,721,50000,91000028,50000,91000029,5000,91000001,200000
722,722,50000,91000028,50000,91000029,5000,91000001,200000
723,723,50000,91000028,50000,91000029,5000,91000001,200000
724,724,50000,91000028,50000,91000029,5000,91000001,200000
725,725,50000,91000028,50000,91000029,5000,91000001,200000
726,726,50000,91000028,50000,91000029,5000,91000001,200000
727,727,50000,91000028,50000,91000029,5000,91000001,200000
728,728,50000,91000028,50000,91000029,5000,91000001,200000
729,729,50000,91000028,50000,91000029,5000,91000001,200000
730,730,50000,91000028,50000,91000029,5000,91000001,200000
731,731,50000,91000028,50000,91000029,5000,91000001,200000
732,732,50000,91000028,50000,91000029,5000,91000001,200000
733,733,50000,91000028,50000,91000029,5000,91000001,200000
734,734,50000,91000028,50000,91000029,5000,91000001,200000
735,735,50000,91000028,50000,91000029,5000,91000001,200000
736,736,50000,91000028,50000,91000029,5000,91000001,200000
737,737,50000,91000028,50000,91000029,5000,91000001,200000
738,738,50000,91000028,50000,91000029,5000,91000001,200000
739,739,50000,91000028,50000,91000029,5000,91000001,200000
740,740,50000,91000028,50000,91000029,5000,91000001,200000
741,741,50000,91000028,50000,91000029,5000,91000001,200000
742,742,50000,91000028,50000,91000029,5000,91000001,200000
743,743,50000,91000028,50000,91000029,5000,91000001,200000
744,744,50000,91000028,50000,91000029,5000,91000001,200000
745,745,50000,91000028,50000,91000029,5000,91000001,200000
746,746,50000,91000028,50000,91000029,5000,91000001,200000
747,747,50000,91000028,50000,91000029,5000,91000001,200000
748,748,50000,91000028,50000,91000029,5000,91000001,200000
749,749,50000,91000028,50000,91000029,5000,91000001,200000
750,750,50000,91000028,50000,91000029,5000,91000001,200000
751,751,50000,91000028,50000,91000029,5000,91000001,200000
752,752,50000,91000028,50000,91000029,5000,91000001,200000
753,753,50000,91000028,50000,91000029,5000,91000001,200000
754,754,50000,91000028,50000,91000029,5000,91000001,200000
755,755,50000,91000028,50000,91000029,5000,91000001,200000
756,756,50000,91000028,50000,91000029,5000,91000001,200000
757,757,50000,91000028,50000,91000029,5000,91000001,200000
758,758,50000,91000028,50000,91000029,5000,91000001,200000
759,759,50000,91000028,50000,91000029,5000,91000001,200000
760,760,50000,91000028,50000,91000029,5000,91000001,200000
761,761,50000,91000028,50000,91000029,5000,91000001,200000
762,762,50000,91000028,50000,91000029,5000,91000001,200000
763,763,50000,91000028,50000,91000029,5000,91000001,200000
764,764,50000,91000028,50000,91000029,5000,91000001,200000
765,765,50000,91000028,50000,91000029,5000,91000001,200000
766,766,50000,91000028,50000,91000029,5000,91000001,200000
767,767,50000,91000028,50000,91000029,5000,91000001,200000
768,768,50000,91000028,50000,91000029,5000,91000001,200000
769,769,50000,91000028,50000,91000029,5000,91000001,200000
770,770,50000,91000028,50000,91000029,5000,91000001,200000
771,771,50000,91000028,50000,91000029,5000,91000001,200000
772,772,50000,91000028,50000,91000029,5000,91000001,200000
773,773,50000,91000028,50000,91000029,5000,91000001,200000
774,774,50000,91000028,50000,91000029,5000,91000001,200000
775,775,50000,91000028,50000,91000029,5000,91000001,200000
776,776,50000,91000028,50000,91000029,5000,91000001,200000
777,777,50000,91000028,50000,91000029,5000,91000001,200000
778,778,50000,91000028,50000,91000029,5000,91000001,200000
779,779,50000,91000028,50000,91000029,5000,91000001,200000
780,780,50000,91000028,50000,91000029,5000,91000001,200000
781,781,50000,91000028,50000,91000029,5000,91000001,200000
782,782,50000,91000028,50000,91000029,5000,91000001,200000
783,783,50000,91000028,50000,91000029,5000,91000001,200000
784,784,50000,91000028,50000,91000029,5000,91000001,200000
785,785,50000,91000028,50000,91000029,5000,91000001,200000
786,786,50000,91000028,50000,91000029,5000,91000001,200000
787,787,50000,91000028,50000,91000029,5000,91000001,200000
788,788,50000,91000028,50000,91000029,5000,91000001,200000
789,789,50000,91000028,50000,91000029,5000,91000001,200000
790,790,50000,91000028,50000,91000029,5000,91000001,200000
791,791,50000,91000028,50000,91000029,5000,91000001,200000
792,792,50000,91000028,50000,91000029,5000,91000001,200000
793,793,50000,91000028,50000,91000029,5000,91000001,200000
794,794,50000,91000028,50000,91000029,5000,91000001,200000
795,795,50000,91000028,50000,91000029,5000,91000001,200000
796,796,50000,91000028,50000,91000029,5000,91000001,200000
797,797,50000,91000028,50000,91000029,5000,91000001,200000
798,798,50000,91000028,50000,91000029,5000,91000001,200000
799,799,50000,91000028,50000,91000029,5000,91000001,200000
800,800,50000,91000028,50000,91000029,5000,91000001,200000
801,801,50000,91000028,50000,91000029,5000,91000001,200000
802,802,50000,91000028,50000,91000029,5000,91000001,200000
803,803,50000,91000028,50000,91000029,5000,91000001,200000
804,804,50000,91000028,50000,91000029,5000,91000001,200000
805,805,50000,91000028,50000,91000029,5000,91000001,200000
806,806,50000,91000028,50000,91000029,5000,91000001,200000
807,807,50000,91000028,50000,91000029,5000,91000001,200000
808,808,50000,91000028,50000,91000029,5000,91000001,200000
809,809,50000,91000028,50000,91000029,5000,91000001,200000
810,810,50000,91000028,50000,91000029,5000,91000001,200000
811,811,50000,91000028,50000,91000029,5000,91000001,200000
812,812,50000,91000028,50000,91000029,5000,91000001,200000
813,813,50000,91000028,50000,91000029,5000,91000001,200000
814,814,50000,91000028,50000,91000029,5000,91000001,200000
815,815,50000,91000028,50000,91000029,5000,91000001,200000
816,816,50000,91000028,50000,91000029,5000,91000001,200000
817,817,50000,91000028,50000,91000029,5000,91000001,200000
818,818,50000,91000028,50000,91000029,5000,91000001,200000
819,819,50000,91000028,50000,91000029,5000,91000001,200000
820,820,50000,91000028,50000,91000029,5000,91000001,200000
821,821,50000,91000028,50000,91000029,5000,91000001,200000
822,822,50000,91000028,50000,91000029,5000,91000001,200000
823,823,50000,91000028,50000,91000029,5000,91000001,200000
824,824,50000,91000028,50000,91000029,5000,91000001,200000
825,825,50000,91000028,50000,91000029,5000,91000001,200000
826,826,50000,91000028,50000,91000029,5000,91000001,200000
827,827,50000,91000028,50000,91000029,5000,91000001,200000
828,828,50000,91000028,50000,91000029,5000,91000001,200000
829,829,50000,91000028,50000,91000029,5000,91000001,200000
830,830,50000,91000028,50000,91000029,5000,91000001,200000
831,831,50000,91000028,50000,91000029,5000,91000001,200000
832,832,50000,91000028,50000,91000029,5000,91000001,200000
833,833,50000,91000028,50000,91000029,5000,91000001,200000
834,834,50000,91000028,50000,91000029,5000,91000001,200000
835,835,50000,91000028,50000,91000029,5000,91000001,200000
836,836,50000,91000028,50000,91000029,5000,91000001,200000
837,837,50000,91000028,50000,91000029,5000,91000001,200000
838,838,50000,91000028,50000,91000029,5000,91000001,200000
839,839,50000,91000028,50000,91000029,5000,91000001,200000
840,840,50000,91000028,50000,91000029,5000,91000001,200000
841,841,50000,91000028,50000,91000029,5000,91000001,200000
842,842,50000,91000028,50000,91000029,5000,91000001,200000
843,843,50000,91000028,50000,91000029,5000,91000001,200000
844,844,50000,91000028,50000,91000029,5000,91000001,200000
845,845,50000,91000028,50000,91000029,5000,91000001,200000
846,846,50000,91000028,50000,91000029,5000,91000001,200000
847,847,50000,91000028,50000,91000029,5000,91000001,200000
848,848,50000,91000028,50000,91000029,5000,91000001,200000
849,849,50000,91000028,50000,91000029,5000,91000001,200000
850,850,50000,91000028,50000,91000029,5000,91000001,200000
851,851,50000,91000028,50000,91000029,5000,91000001,200000
852,852,50000,91000028,50000,91000029,5000,91000001,200000
853,853,50000,91000028,50000,91000029,5000,91000001,200000
854,854,50000,91000028,50000,91000029,5000,91000001,200000
855,855,50000,91000028,50000,91000029,5000,91000001,200000
856,856,50000,91000028,50000,91000029,5000,91000001,200000
857,857,50000,91000028,50000,91000029,5000,91000001,200000
858,858,50000,91000028,50000,91000029,5000,91000001,200000
859,859,50000,91000028,50000,91000029,5000,91000001,200000
860,860,50000,91000028,50000,91000029,5000,91000001,200000
861,861,50000,91000028,50000,91000029,5000,91000001,200000
862,862,50000,91000028,50000,91000029,5000,91000001,200000
863,863,50000,91000028,50000,91000029,5000,91000001,200000
864,864,50000,91000028,50000,91000029,5000,91000001,200000
865,865,50000,91000028,50000,91000029,5000,91000001,200000
866,866,50000,91000028,50000,91000029,5000,91000001,200000
867,867,50000,91000028,50000,91000029,5000,91000001,200000
868,868,50000,91000028,50000,91000029,5000,91000001,200000
869,869,50000,91000028,50000,91000029,5000,91000001,200000
870,870,50000,91000028,50000,91000029,5000,91000001,200000
871,871,50000,91000028,50000,91000029,5000,91000001,200000
872,872,50000,91000028,50000,91000029,5000,91000001,200000
873,873,50000,91000028,50000,91000029,5000,91000001,200000
874,874,50000,91000028,50000,91000029,5000,91000001,200000
875,875,50000,91000028,50000,91000029,5000,91000001,200000
876,876,50000,91000028,50000,91000029,5000,91000001,200000
877,877,50000,91000028,50000,91000029,5000,91000001,200000
878,878,50000,91000028,50000,91000029,5000,91000001,200000
879,879,50000,91000028,50000,91000029,5000,91000001,200000
880,880,50000,91000028,50000,91000029,5000,91000001,200000
881,881,50000,91000028,50000,91000029,5000,91000001,200000
882,882,50000,91000028,50000,91000029,5000,91000001,200000
883,883,50000,91000028,50000,91000029,5000,91000001,200000
884,884,50000,91000028,50000,91000029,5000,91000001,200000
885,885,50000,91000028,50000,91000029,5000,91000001,200000
886,886,50000,91000028,50000,91000029,5000,91000001,200000
887,887,50000,91000028,50000,91000029,5000,91000001,200000
888,888,50000,91000028,50000,91000029,5000,91000001,200000
889,889,50000,91000028,50000,91000029,5000,91000001,200000
890,890,50000,91000028,50000,91000029,5000,91000001,200000
891,891,50000,91000028,50000,91000029,5000,91000001,200000
892,892,50000,91000028,50000,91000029,5000,91000001,200000
893,893,50000,91000028,50000,91000029,5000,91000001,200000
894,894,50000,91000028,50000,91000029,5000,91000001,200000
895,895,50000,91000028,50000,91000029,5000,91000001,200000
896,896,50000,91000028,50000,91000029,5000,91000001,200000
897,897,50000,91000028,50000,91000029,5000,91000001,200000
898,898,50000,91000028,50000,91000029,5000,91000001,200000
899,899,50000,91000028,50000,91000029,5000,91000001,200000
900,900,50000,91000028,50000,91000029,5000,91000001,200000
901,901,50000,91000028,50000,91000029,5000,91000001,200000
902,902,50000,91000028,50000,91000029,5000,91000001,200000
903,903,50000,91000028,50000,91000029,5000,91000001,200000
904,904,50000,91000028,50000,91000029,5000,91000001,200000
905,905,50000,91000028,50000,91000029,5000,91000001,200000
906,906,50000,91000028,50000,91000029,5000,91000001,200000
907,907,50000,91000028,50000,91000029,5000,91000001,200000
908,908,50000,91000028,50000,91000029,5000,91000001,200000
909,909,50000,91000028,50000,91000029,5000,91000001,200000
910,910,50000,91000028,50000,91000029,5000,91000001,200000
911,911,50000,91000028,50000,91000029,5000,91000001,200000
912,912,50000,91000028,50000,91000029,5000,91000001,200000
913,913,50000,91000028,50000,91000029,5000,91000001,200000
914,914,50000,91000028,50000,91000029,5000,91000001,200000
915,915,50000,91000028,50000,91000029,5000,91000001,200000
916,916,50000,91000028,50000,91000029,5000,91000001,200000
917,917,50000,91000028,50000,91000029,5000,91000001,200000
918,918,50000,91000028,50000,91000029,5000,91000001,200000
919,919,50000,91000028,50000,91000029,5000,91000001,200000
920,920,50000,91000028,50000,91000029,5000,91000001,200000
921,921,50000,91000028,50000,91000029,5000,91000001,200000
922,922,50000,91000028,50000,91000029,5000,91000001,200000
923,923,50000,91000028,50000,91000029,5000,91000001,200000
924,924,50000,91000028,50000,91000029,5000,91000001,200000
925,925,50000,91000028,50000,91000029,5000,91000001,200000
926,926,50000,91000028,50000,91000029,5000,91000001,200000
927,927,50000,91000028,50000,91000029,5000,91000001,200000
928,928,50000,91000028,50000,91000029,5000,91000001,200000
929,929,50000,91000028,50000,91000029,5000,91000001,200000
930,930,50000,91000028,50000,91000029,5000,91000001,200000
931,931,50000,91000028,50000,91000029,5000,91000001,200000
932,932,50000,91000028,50000,91000029,5000,91000001,200000
933,933,50000,91000028,50000,91000029,5000,91000001,200000
934,934,50000,91000028,50000,91000029,5000,91000001,200000
935,935,50000,91000028,50000,91000029,5000,91000001,200000
936,936,50000,91000028,50000,91000029,5000,91000001,200000
937,937,50000,91000028,50000,91000029,5000,91000001,200000
938,938,50000,91000028,50000,91000029,5000,91000001,200000
939,939,50000,91000028,50000,91000029,5000,91000001,200000
940,940,50000,91000028,50000,91000029,5000,91000001,200000
941,941,50000,91000028,50000,91000029,5000,91000001,200000
942,942,50000,91000028,50000,91000029,5000,91000001,200000
943,943,50000,91000028,50000,91000029,5000,91000001,200000
944,944,50000,91000028,50000,91000029,5000,91000001,200000
945,945,50000,91000028,50000,91000029,5000,91000001,200000
946,946,50000,91000028,50000,91000029,5000,91000001,200000
947,947,50000,91000028,50000,91000029,5000,91000001,200000
948,948,50000,91000028,50000,91000029,5000,91000001,200000
949,949,50000,91000028,50000,91000029,5000,91000001,200000
950,950,50000,91000028,50000,91000029,5000,91000001,200000
951,951,50000,91000028,50000,91000029,5000,91000001,200000
952,952,50000,91000028,50000,91000029,5000,91000001,200000
953,953,50000,91000028,50000,91000029,5000,91000001,200000
954,954,50000,91000028,50000,91000029,5000,91000001,200000
955,955,50000,91000028,50000,91000029,5000,91000001,200000
956,956,50000,91000028,50000,91000029,5000,91000001,200000
957,957,50000,91000028,50000,91000029,5000,91000001,200000
958,958,50000,91000028,50000,91000029,5000,91000001,200000
959,959,50000,91000028,50000,91000029,5000,91000001,200000
960,960,50000,91000028,50000,91000029,5000,91000001,200000
961,961,50000,91000028,50000,91000029,5000,91000001,200000
962,962,50000,91000028,50000,91000029,5000,91000001,200000
963,963,50000,91000028,50000,91000029,5000,91000001,200000
964,964,50000,91000028,50000,91000029,5000,91000001,200000
965,965,50000,91000028,50000,91000029,5000,91000001,200000
966,966,50000,91000028,50000,91000029,5000,91000001,200000
967,967,50000,91000028,50000,91000029,5000,91000001,200000
968,968,50000,91000028,50000,91000029,5000,91000001,200000
969,969,50000,91000028,50000,91000029,5000,91000001,200000
970,970,50000,91000028,50000,91000029,5000,91000001,200000
971,971,50000,91000028,50000,91000029,5000,91000001,200000
972,972,50000,91000028,50000,91000029,5000,91000001,200000
973,973,50000,91000028,50000,91000029,5000,91000001,200000
974,974,50000,91000028,50000,91000029,5000,91000001,200000
975,975,50000,91000028,50000,91000029,5000,91000001,200000
976,976,50000,91000028,50000,91000029,5000,91000001,200000
977,977,50000,91000028,50000,91000029,5000,91000001,200000
978,978,50000,91000028,50000,91000029,5000,91000001,200000
979,979,50000,91000028,50000,91000029,5000,91000001,200000
980,980,50000,91000028,50000,91000029,5000,91000001,200000
981,981,50000,91000028,50000,91000029,5000,91000001,200000
982,982,50000,91000028,50000,91000029,5000,91000001,200000
983,983,50000,91000028,50000,91000029,5000,91000001,200000
984,984,50000,91000028,50000,91000029,5000,91000001,200000
985,985,50000,91000028,50000,91000029,5000,91000001,200000
986,986,50000,91000028,50000,91000029,5000,91000001,200000
987,987,50000,91000028,50000,91000029,5000,91000001,200000
988,988,50000,91000028,50000,91000029,5000,91000001,200000
989,989,50000,91000028,50000,91000029,5000,91000001,200000
990,990,50000,91000028,50000,91000029,5000,91000001,200000
991,991,50000,91000028,50000,91000029,5000,91000001,200000
992,992,50000,91000028,50000,91000029,5000,91000001,200000
993,993,50000,91000028,50000,91000029,5000,91000001,200000
994,994,50000,91000028,50000,91000029,5000,91000001,200000
995,995,50000,91000028,50000,91000029,5000,91000001,200000
996,996,50000,91000028,50000,91000029,5000,91000001,200000
997,997,50000,91000028,50000,91000029,5000,91000001,200000
998,998,50000,91000028,50000,91000029,5000,91000001,200000
999,999,50000,91000028,50000,91000029,5000,91000001,200000
