id,sort,mode,modetype,type,name,backicon,nameicon,dec,step,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,start,continued,cd,show,renovate,reset,status,button,buttontype
200601,5,2,3,2006,限时打折兑换,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,1,0,147,30,0,0,0,91000032,1500,0,0,0,0,0,0,91000002,210,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,2
200602,5,2,3,2006,限时打折兑换,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,2,0,147,30,0,0,0,30101000,600,0,0,0,0,0,0,91000002,600,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,2
200603,5,2,3,2006,限时打折兑换,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,3,0,147,30,0,0,0,91000033,2000,0,0,0,0,0,0,91000002,280,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,2
200604,5,2,3,2006,限时打折兑换,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,4,0,147,30,0,0,0,91000027,5000,0,0,0,0,0,0,91000002,350,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,2
200605,5,2,3,2006,限时打折兑换,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,5,0,147,30,0,0,0,60000215,3,0,0,0,0,0,0,91000002,600,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,2
200606,5,2,3,2006,限时打折兑换,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,6,0,147,30,0,0,0,60000200,3,0,0,0,0,0,0,91000002,420,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,2
200607,5,2,3,2006,限时打折兑换,bg_activity_10,日常活动,限时兑换，走过路过不要错过。,7,0,147,100,0,0,0,12200201,1,0,0,0,0,0,0,91000002,1000,0,0,0,0,0,0,1,518400,0,0,0,0,1,2,2
200701,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,1,高级召唤10次,59,10,2,0,0,81400602,2,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200702,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,2,高级召唤20次,59,20,2,0,0,81400602,3,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200703,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,3,高级召唤30次,59,30,2,0,0,81400602,5,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200704,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,4,高级召唤40次,59,40,2,0,0,12200501,30,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200705,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,5,高级召唤50次,59,50,2,0,0,12200501,30,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200706,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,6,高级召唤60次,59,60,2,0,0,12200501,40,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200707,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,7,高级召唤70次,59,70,2,0,0,12200501,40,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200708,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,8,高级召唤80次,59,80,2,0,0,12200501,50,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200709,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,9,高级召唤100次,59,100,2,0,0,42100504,1,12200201,5,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200710,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,10,高级召唤200次,59,200,2,0,0,81400602,20,12200201,10,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200711,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,11,高级召唤300次,59,300,2,0,0,81400602,20,12200201,10,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200712,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,12,高级召唤400次,59,400,2,0,0,81400602,20,12200201,15,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200713,4,2,1,2007,英雄召唤,bg_activity_24,开服狂欢,限时召唤返神级英雄,13,高级召唤500次,59,500,2,0,0,81400602,20,12200201,20,91000031,10000,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,0,0,1,2,1
200801,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,1,今日消耗体力达1000,49,1000,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200802,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,2,今日消耗体力达1200,49,1200,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200803,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,3,今日消耗体力达1400,49,1400,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200804,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,4,今日消耗体力达1600,49,1600,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200805,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,5,今日消耗体力达1800,49,1800,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200806,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,6,今日消耗体力达2000,49,2000,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200807,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,7,今日消耗体力达2200,49,2200,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200808,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,8,今日消耗体力达2400,49,2400,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200809,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,9,今日消耗体力达2600,49,2600,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200810,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,10,今日消耗体力达2800,49,2800,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200811,5,2,1,2008,每日消耗体力,bg_activity_17,日常活动,当天消耗体力达到指定数量，即可领取奖励。,11,今日消耗体力达3000,49,3000,91000003,0,0,30101000,1000,91000001,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200901,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,2,今日购买金币4次,24,4,2,0,0,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200902,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,3,今日购买金币6次,24,6,2,0,0,91000001,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200903,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,4,今日购买金币8次,24,8,2,0,0,91000001,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200904,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,5,今日购买金币10次,24,10,2,0,0,91000001,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200905,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,7,今日购买金币14次,24,14,2,0,0,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200906,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,9,今日购买金币18次,24,18,2,0,0,91000001,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200907,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,10,今日购买金币20次,24,20,2,0,0,91000001,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200908,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,11,今日购买金币25次,24,25,2,0,0,91000001,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200909,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,12,今日购买金币30次,24,30,2,0,0,91000001,720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200910,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,13,今日购买金币40次,24,40,2,0,0,91000001,770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200911,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,14,今日购买金币60次,24,60,2,0,0,91000001,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
200912,5,2,1,2009,每日购买金币,bg_activity_20,日常活动,当天购买金币达到指定次数，即可领取奖励。,15,今日购买金币100次,24,100,2,0,0,91000001,7200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432000,0,0,1,0,1,2,2
201001,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,1,参与军团副本1次,137,1,1,0,0,91000002,10,91000025,50,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201002,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,2,参与军团副本2次,137,2,1,0,0,91000002,20,91000025,60,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201003,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,3,参与军团副本3次,137,3,1,0,0,91000002,30,91000025,70,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201004,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,4,参与军团副本4次,137,4,1,0,0,91000002,40,91000025,80,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201005,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,5,参与军团副本5次,137,5,1,0,0,91000002,50,91000025,90,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201006,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,6,参与军团副本6次,137,6,1,0,0,91000002,60,91000025,100,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201007,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,7,参与军团副本7次,137,7,1,0,0,91000002,70,91000025,110,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201008,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,8,参与军团副本8次,137,8,1,0,0,91000002,80,91000025,120,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201009,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,9,参与军团副本9次,137,9,1,0,0,91000002,90,91000025,130,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201010,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,10,参与军团副本10次,137,10,1,0,0,91000002,100,91000025,140,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201011,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,11,参与军团副本11次,137,11,1,0,0,91000002,110,91000025,150,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201012,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,12,参与军团副本12次,137,12,1,0,0,91000002,120,91000025,160,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201013,4,2,1,2010,军团副本,bg_activity_24,军团活动,参与军团副本，好礼享不断,13,参与军团副本13次,137,13,1,0,0,91000002,130,91000025,200,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,3
201101,2,2,1,2011,每日单笔充值,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),1,购买1次6元充值档,73,1,6,0,0,91000002,100,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,4
201102,2,2,1,2011,每日单笔充值,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),2,购买1次30元充值档,73,1,5,0,0,91000002,150,91000001,150000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,4
201103,2,2,1,2011,每日单笔充值,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),3,购买1次98元充值档,73,1,4,0,0,91000002,200,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,4
201104,2,2,1,2011,每日单笔充值,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),4,购买1次198元充值档,73,1,3,0,0,91000002,240,81400602,1,91000001,200000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,4
201105,2,2,1,2011,每日单笔充值,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),5,购买1次328元充值档,73,1,2,0,0,91000002,300,81400602,2,91000001,250000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,4
201106,2,2,1,2011,每日单笔充值,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),6,购买1次648元充值档,73,1,1,0,0,91000002,1000,81400602,3,91000001,300000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,1,2,4
201201,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,1,累计充值60钻石,60,60,0,0,0,91000002,100,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201202,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,2,累计充值300钻石,60,300,0,0,0,91000002,150,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201203,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,3,累计充值600钻石,60,600,0,0,0,91000002,200,91000001,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201204,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,4,累计充值1000钻石,60,1000,0,0,0,91000002,300,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201205,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,5,累计充值2000钻石,60,2000,0,0,0,91000002,350,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201206,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,6,累计充值3000钻石,60,3000,0,0,0,91000002,400,60000200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201207,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,7,累计充值6000钻石,60,6000,0,0,0,91000002,600,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201208,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,8,累计充值10000钻石,60,10000,0,0,0,91000002,900,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201209,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,9,累计充值15000钻石,60,15000,0,0,0,91000002,1200,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201210,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,10,累计充值20000钻石,60,20000,0,0,0,91000002,1300,60000200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201211,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,11,累计充值30000钻石,60,30000,0,0,0,91000002,2000,60000200,7,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201212,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,12,累计充值60000钻石,60,60000,0,0,0,91000002,8000,60000200,10,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201213,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,13,累计充值120000钻石,60,120000,0,0,0,91000002,20000,60000200,20,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201214,2,2,1,2012,累计充值,bg_activity_11,充值好礼,累计充值有福利，赠送钻石不计入活动。,14,累计充值200000钻石,60,200000,0,0,0,91000002,24000,60000200,30,0,0,0,0,0,0,0,0,0,0,0,0,1,604800,0,0,0,0,1,2,4
201301,2,2,1,2013,每日单笔充值2,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),1,购买1次6元充值档,73,1,6,0,0,91000002,100,91000001,100000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
201302,2,2,1,2013,每日单笔充值2,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),2,购买1次30元充值档,73,1,5,0,0,91000002,150,91000001,150000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
201303,2,2,1,2013,每日单笔充值2,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),3,购买1次98元充值档,73,1,4,0,0,91000002,200,91000001,200000,0,0,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
201304,2,2,1,2013,每日单笔充值2,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),4,购买1次198元充值档,73,1,3,0,0,91000002,240,81400602,1,91000001,200000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
201305,2,2,1,2013,每日单笔充值2,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),5,购买1次328元充值档,73,1,2,0,0,91000002,300,81400602,2,91000001,250000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
201306,2,2,1,2013,每日单笔充值2,bg_activity_15,充值好礼,在充值界面充值指定充值档位得奖励(不包含幸运礼包),6,购买1次648元充值档,73,1,1,0,0,91000002,1000,81400602,3,91000001,300000,0,0,0,0,0,0,0,0,0,0,1,345600,0,0,1,0,2,2,4
201401,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,1,第一名：,168,1,1,1,0,91000002,5000,30101000,1000,91000001,10000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201402,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,2,第二名：,168,1,2,1,0,91000002,3000,30101000,800,91000001,8000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201403,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,3,第三名：,168,1,3,1,0,91000002,2000,30101000,600,91000001,5000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201404,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,4,第四名：,168,1,4,1,0,91000002,1500,30101000,500,91000001,3000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201405,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,5,第五名：,168,1,5,1,0,91000002,1500,30101000,480,91000001,3000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201406,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,6,第六名：,168,1,6,1,0,91000002,1000,30101000,460,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201407,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,7,第七名：,168,1,7,1,0,91000002,1000,30101000,440,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201408,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,8,第八名：,168,1,8,1,0,91000002,1000,30101000,420,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201409,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,9,第九名：,168,1,9,1,0,91000002,1000,30101000,400,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201410,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,10,第十名：,168,1,10,1,0,91000002,1000,30101000,380,91000001,2000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201411,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,1,第十一名：,168,1,11,1,0,91000002,800,30101000,360,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201412,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,2,第十二名：,168,1,12,1,0,91000002,800,30101000,340,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201413,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,3,第十三名：,168,1,13,1,0,91000002,800,30101000,320,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201414,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,4,第十四名：,168,1,14,1,0,91000002,800,30101000,300,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201415,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,5,第十五名：,168,1,15,1,0,91000002,800,30101000,280,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201416,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,6,第十六名：,168,1,16,1,0,91000002,500,30101000,260,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201417,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,7,第十七名：,168,1,17,1,0,91000002,500,30101000,240,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201418,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,8,第十八名：,168,1,18,1,0,91000002,500,30101000,220,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201419,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,9,第十九名：,168,1,19,1,0,91000002,500,30101000,200,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201420,3,2,2,2014,关卡总星数排行,bg_activity_36,开服狂欢,剧情关卡总星数排行，活动结束后奖励发送至邮箱,10,第二十名：,168,1,20,1,0,91000002,500,30101000,180,91000001,1000000,0,0,0,0,0,0,0,0,0,0,1,432000,0,86400,0,0,1,2,1
201501,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,1,累计消费1000钻石,42,1000,0,0,0,91000031,2000,60000214,1,91000001,100000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201502,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,2,累计消费2000钻石,42,2000,0,0,0,91000031,4000,60000214,2,91000001,150000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
201503,5,2,1,2015,累计消费钻石,bg_activity_18,开服狂欢,累计消费送奖励。,3,累计消费3000钻石,42,3000,0,0,0,91000031,6000,60000214,3,91000001,200000,0,0,0,0,0,0,0,0,0,0,1,259200,0,0,0,0,1,2,1
