id,level,cost,item1,num1,item2,num2,item3,num3
503,503,5000,91000028,50000,91000029,5000,91000001,200000
504,504,5000,91000028,50000,91000029,5000,91000001,200000
505,505,5000,91000028,50000,91000029,5000,91000001,200000
506,506,5000,91000028,50000,91000029,5000,91000001,200000
507,507,5000,91000028,50000,91000029,5000,91000001,200000
508,508,5000,91000028,50000,91000029,5000,91000001,200000
509,509,5000,91000028,50000,91000029,5000,91000001,200000
510,510,5000,91000028,50000,91000029,5000,91000001,200000
511,511,5000,91000028,50000,91000029,5000,91000001,200000
512,512,5000,91000028,50000,91000029,5000,91000001,200000
513,513,5000,91000028,50000,91000029,5000,91000001,200000
514,514,5000,91000028,50000,91000029,5000,91000001,200000
515,515,5000,91000028,50000,91000029,5000,91000001,200000
516,516,5000,91000028,50000,91000029,5000,91000001,200000
517,517,5000,91000028,50000,91000029,5000,91000001,200000
518,518,5000,91000028,50000,91000029,5000,91000001,200000
519,519,5000,91000028,50000,91000029,5000,91000001,200000
520,520,5000,91000028,50000,91000029,5000,91000001,200000
521,521,5000,91000028,50000,91000029,5000,91000001,200000
522,522,5000,91000028,50000,91000029,5000,91000001,200000
523,523,5000,91000028,50000,91000029,5000,91000001,200000
524,524,5000,91000028,50000,91000029,5000,91000001,200000
525,525,5000,91000028,50000,91000029,5000,91000001,200000
526,526,5000,91000028,50000,91000029,5000,91000001,200000
527,527,5000,91000028,50000,91000029,5000,91000001,200000
528,528,5000,91000028,50000,91000029,5000,91000001,200000
529,529,5000,91000028,50000,91000029,5000,91000001,200000
530,530,5000,91000028,50000,91000029,5000,91000001,200000
531,531,5000,91000028,50000,91000029,5000,91000001,200000
532,532,5000,91000028,50000,91000029,5000,91000001,200000
533,533,5000,91000028,50000,91000029,5000,91000001,200000
534,534,5000,91000028,50000,91000029,5000,91000001,200000
535,535,5000,91000028,50000,91000029,5000,91000001,200000
536,536,5000,91000028,50000,91000029,5000,91000001,200000
537,537,5000,91000028,50000,91000029,5000,91000001,200000
538,538,5000,91000028,50000,91000029,5000,91000001,200000
539,539,5000,91000028,50000,91000029,5000,91000001,200000
540,540,5000,91000028,50000,91000029,5000,91000001,200000
541,541,5000,91000028,50000,91000029,5000,91000001,200000
542,542,5000,91000028,50000,91000029,5000,91000001,200000
543,543,5000,91000028,50000,91000029,5000,91000001,200000
544,544,5000,91000028,50000,91000029,5000,91000001,200000
545,545,5000,91000028,50000,91000029,5000,91000001,200000
546,546,5000,91000028,50000,91000029,5000,91000001,200000
547,547,5000,91000028,50000,91000029,5000,91000001,200000
548,548,5000,91000028,50000,91000029,5000,91000001,200000
549,549,5000,91000028,50000,91000029,5000,91000001,200000
550,550,5000,91000028,50000,91000029,5000,91000001,200000
551,551,5000,91000028,50000,91000029,5000,91000001,200000
552,552,5000,91000028,50000,91000029,5000,91000001,200000
553,553,5000,91000028,50000,91000029,5000,91000001,200000
554,554,5000,91000028,50000,91000029,5000,91000001,200000
555,555,5000,91000028,50000,91000029,5000,91000001,200000
556,556,5000,91000028,50000,91000029,5000,91000001,200000
557,557,5000,91000028,50000,91000029,5000,91000001,200000
558,558,5000,91000028,50000,91000029,5000,91000001,200000
559,559,5000,91000028,50000,91000029,5000,91000001,200000
560,560,5000,91000028,50000,91000029,5000,91000001,200000
561,561,5000,91000028,50000,91000029,5000,91000001,200000
562,562,5000,91000028,50000,91000029,5000,91000001,200000
563,563,5000,91000028,50000,91000029,5000,91000001,200000
564,564,5000,91000028,50000,91000029,5000,91000001,200000
565,565,5000,91000028,50000,91000029,5000,91000001,200000
566,566,5000,91000028,50000,91000029,5000,91000001,200000
567,567,5000,91000028,50000,91000029,5000,91000001,200000
568,568,5000,91000028,50000,91000029,5000,91000001,200000
569,569,5000,91000028,50000,91000029,5000,91000001,200000
570,570,5000,91000028,50000,91000029,5000,91000001,200000
571,571,5000,91000028,50000,91000029,5000,91000001,200000
572,572,5000,91000028,50000,91000029,5000,91000001,200000
573,573,5000,91000028,50000,91000029,5000,91000001,200000
574,574,5000,91000028,50000,91000029,5000,91000001,200000
575,575,5000,91000028,50000,91000029,5000,91000001,200000
576,576,5000,91000028,50000,91000029,5000,91000001,200000
577,577,5000,91000028,50000,91000029,5000,91000001,200000
578,578,5000,91000028,50000,91000029,5000,91000001,200000
579,579,5000,91000028,50000,91000029,5000,91000001,200000
580,580,5000,91000028,50000,91000029,5000,91000001,200000
581,581,5000,91000028,50000,91000029,5000,91000001,200000
582,582,5000,91000028,50000,91000029,5000,91000001,200000
583,583,5000,91000028,50000,91000029,5000,91000001,200000
584,584,5000,91000028,50000,91000029,5000,91000001,200000
585,585,5000,91000028,50000,91000029,5000,91000001,200000
586,586,5000,91000028,50000,91000029,5000,91000001,200000
587,587,5000,91000028,50000,91000029,5000,91000001,200000
588,588,5000,91000028,50000,91000029,5000,91000001,200000
589,589,5000,91000028,50000,91000029,5000,91000001,200000
590,590,5000,91000028,50000,91000029,5000,91000001,200000
591,591,5000,91000028,50000,91000029,5000,91000001,200000
592,592,5000,91000028,50000,91000029,5000,91000001,200000
593,593,5000,91000028,50000,91000029,5000,91000001,200000
594,594,5000,91000028,50000,91000029,5000,91000001,200000
595,595,5000,91000028,50000,91000029,5000,91000001,200000
596,596,5000,91000028,50000,91000029,5000,91000001,200000
597,597,5000,91000028,50000,91000029,5000,91000001,200000
598,598,5000,91000028,50000,91000029,5000,91000001,200000
599,599,5000,91000028,50000,91000029,5000,91000001,200000
600,600,5000,91000028,50000,91000029,5000,91000001,200000
601,601,5000,91000028,50000,91000029,5000,91000001,200000
602,602,5000,91000028,50000,91000029,5000,91000001,200000
603,603,5000,91000028,50000,91000029,5000,91000001,200000
604,604,5000,91000028,50000,91000029,5000,91000001,200000
605,605,5000,91000028,50000,91000029,5000,91000001,200000
606,606,5000,91000028,50000,91000029,5000,91000001,200000
607,607,5000,91000028,50000,91000029,5000,91000001,200000
608,608,5000,91000028,50000,91000029,5000,91000001,200000
609,609,5000,91000028,50000,91000029,5000,91000001,200000
610,610,5000,91000028,50000,91000029,5000,91000001,200000
611,611,5000,91000028,50000,91000029,5000,91000001,200000
612,612,5000,91000028,50000,91000029,5000,91000001,200000
613,613,5000,91000028,50000,91000029,5000,91000001,200000
614,614,5000,91000028,50000,91000029,5000,91000001,200000
615,615,5000,91000028,50000,91000029,5000,91000001,200000
616,616,5000,91000028,50000,91000029,5000,91000001,200000
617,617,5000,91000028,50000,91000029,5000,91000001,200000
618,618,5000,91000028,50000,91000029,5000,91000001,200000
619,619,5000,91000028,50000,91000029,5000,91000001,200000
620,620,5000,91000028,50000,91000029,5000,91000001,200000
621,621,5000,91000028,50000,91000029,5000,91000001,200000
622,622,5000,91000028,50000,91000029,5000,91000001,200000
623,623,5000,91000028,50000,91000029,5000,91000001,200000
624,624,5000,91000028,50000,91000029,5000,91000001,200000
625,625,5000,91000028,50000,91000029,5000,91000001,200000
626,626,5000,91000028,50000,91000029,5000,91000001,200000
627,627,5000,91000028,50000,91000029,5000,91000001,200000
628,628,5000,91000028,50000,91000029,5000,91000001,200000
629,629,5000,91000028,50000,91000029,5000,91000001,200000
630,630,5000,91000028,50000,91000029,5000,91000001,200000
631,631,5000,91000028,50000,91000029,5000,91000001,200000
632,632,5000,91000028,50000,91000029,5000,91000001,200000
633,633,5000,91000028,50000,91000029,5000,91000001,200000
634,634,5000,91000028,50000,91000029,5000,91000001,200000
635,635,5000,91000028,50000,91000029,5000,91000001,200000
636,636,5000,91000028,50000,91000029,5000,91000001,200000
637,637,5000,91000028,50000,91000029,5000,91000001,200000
638,638,5000,91000028,50000,91000029,5000,91000001,200000
639,639,5000,91000028,50000,91000029,5000,91000001,200000
640,640,5000,91000028,50000,91000029,5000,91000001,200000
641,641,5000,91000028,50000,91000029,5000,91000001,200000
642,642,5000,91000028,50000,91000029,5000,91000001,200000
643,643,5000,91000028,50000,91000029,5000,91000001,200000
644,644,5000,91000028,50000,91000029,5000,91000001,200000
645,645,5000,91000028,50000,91000029,5000,91000001,200000
646,646,5000,91000028,50000,91000029,5000,91000001,200000
647,647,5000,91000028,50000,91000029,5000,91000001,200000
648,648,5000,91000028,50000,91000029,5000,91000001,200000
649,649,5000,91000028,50000,91000029,5000,91000001,200000
650,650,5000,91000028,50000,91000029,5000,91000001,200000
651,651,5000,91000028,50000,91000029,5000,91000001,200000
652,652,5000,91000028,50000,91000029,5000,91000001,200000
653,653,5000,91000028,50000,91000029,5000,91000001,200000
654,654,5000,91000028,50000,91000029,5000,91000001,200000
655,655,5000,91000028,50000,91000029,5000,91000001,200000
656,656,5000,91000028,50000,91000029,5000,91000001,200000
657,657,5000,91000028,50000,91000029,5000,91000001,200000
658,658,5000,91000028,50000,91000029,5000,91000001,200000
659,659,5000,91000028,50000,91000029,5000,91000001,200000
660,660,5000,91000028,50000,91000029,5000,91000001,200000
661,661,5000,91000028,50000,91000029,5000,91000001,200000
662,662,5000,91000028,50000,91000029,5000,91000001,200000
663,663,5000,91000028,50000,91000029,5000,91000001,200000
664,664,5000,91000028,50000,91000029,5000,91000001,200000
665,665,5000,91000028,50000,91000029,5000,91000001,200000
666,666,5000,91000028,50000,91000029,5000,91000001,200000
667,667,5000,91000028,50000,91000029,5000,91000001,200000
668,668,5000,91000028,50000,91000029,5000,91000001,200000
669,669,5000,91000028,50000,91000029,5000,91000001,200000
670,670,5000,91000028,50000,91000029,5000,91000001,200000
671,671,5000,91000028,50000,91000029,5000,91000001,200000
672,672,5000,91000028,50000,91000029,5000,91000001,200000
673,673,5000,91000028,50000,91000029,5000,91000001,200000
674,674,5000,91000028,50000,91000029,5000,91000001,200000
675,675,5000,91000028,50000,91000029,5000,91000001,200000
676,676,5000,91000028,50000,91000029,5000,91000001,200000
677,677,5000,91000028,50000,91000029,5000,91000001,200000
678,678,5000,91000028,50000,91000029,5000,91000001,200000
679,679,5000,91000028,50000,91000029,5000,91000001,200000
680,680,5000,91000028,50000,91000029,5000,91000001,200000
681,681,5000,91000028,50000,91000029,5000,91000001,200000
682,682,5000,91000028,50000,91000029,5000,91000001,200000
683,683,5000,91000028,50000,91000029,5000,91000001,200000
684,684,5000,91000028,50000,91000029,5000,91000001,200000
685,685,5000,91000028,50000,91000029,5000,91000001,200000
686,686,5000,91000028,50000,91000029,5000,91000001,200000
687,687,5000,91000028,50000,91000029,5000,91000001,200000
688,688,5000,91000028,50000,91000029,5000,91000001,200000
689,689,5000,91000028,50000,91000029,5000,91000001,200000
690,690,5000,91000028,50000,91000029,5000,91000001,200000
691,691,5000,91000028,50000,91000029,5000,91000001,200000
692,692,5000,91000028,50000,91000029,5000,91000001,200000
693,693,5000,91000028,50000,91000029,5000,91000001,200000
694,694,5000,91000028,50000,91000029,5000,91000001,200000
695,695,5000,91000028,50000,91000029,5000,91000001,200000
696,696,5000,91000028,50000,91000029,5000,91000001,200000
697,697,5000,91000028,50000,91000029,5000,91000001,200000
698,698,5000,91000028,50000,91000029,5000,91000001,200000
699,699,5000,91000028,50000,91000029,5000,91000001,200000
700,700,5000,91000028,50000,91000029,5000,91000001,200000
701,701,5000,91000028,50000,91000029,5000,91000001,200000
702,702,5000,91000028,50000,91000029,5000,91000001,200000
703,703,5000,91000028,50000,91000029,5000,91000001,200000
704,704,5000,91000028,50000,91000029,5000,91000001,200000
705,705,5000,91000028,50000,91000029,5000,91000001,200000
706,706,5000,91000028,50000,91000029,5000,91000001,200000
707,707,5000,91000028,50000,91000029,5000,91000001,200000
708,708,5000,91000028,50000,91000029,5000,91000001,200000
709,709,5000,91000028,50000,91000029,5000,91000001,200000
710,710,5000,91000028,50000,91000029,5000,91000001,200000
711,711,5000,91000028,50000,91000029,5000,91000001,200000
712,712,5000,91000028,50000,91000029,5000,91000001,200000
713,713,5000,91000028,50000,91000029,5000,91000001,200000
714,714,5000,91000028,50000,91000029,5000,91000001,200000
715,715,5000,91000028,50000,91000029,5000,91000001,200000
716,716,5000,91000028,50000,91000029,5000,91000001,200000
717,717,5000,91000028,50000,91000029,5000,91000001,200000
718,718,5000,91000028,50000,91000029,5000,91000001,200000
719,719,5000,91000028,50000,91000029,5000,91000001,200000
720,720,5000,91000028,50000,91000029,5000,91000001,200000
721,721,5000,91000028,50000,91000029,5000,91000001,200000
722,722,5000,91000028,50000,91000029,5000,91000001,200000
723,723,5000,91000028,50000,91000029,5000,91000001,200000
724,724,5000,91000028,50000,91000029,5000,91000001,200000
725,725,5000,91000028,50000,91000029,5000,91000001,200000
726,726,5000,91000028,50000,91000029,5000,91000001,200000
727,727,5000,91000028,50000,91000029,5000,91000001,200000
728,728,5000,91000028,50000,91000029,5000,91000001,200000
729,729,5000,91000028,50000,91000029,5000,91000001,200000
730,730,5000,91000028,50000,91000029,5000,91000001,200000
731,731,5000,91000028,50000,91000029,5000,91000001,200000
732,732,5000,91000028,50000,91000029,5000,91000001,200000
733,733,5000,91000028,50000,91000029,5000,91000001,200000
734,734,5000,91000028,50000,91000029,5000,91000001,200000
735,735,5000,91000028,50000,91000029,5000,91000001,200000
736,736,5000,91000028,50000,91000029,5000,91000001,200000
737,737,5000,91000028,50000,91000029,5000,91000001,200000
738,738,5000,91000028,50000,91000029,5000,91000001,200000
739,739,5000,91000028,50000,91000029,5000,91000001,200000
740,740,5000,91000028,50000,91000029,5000,91000001,200000
741,741,5000,91000028,50000,91000029,5000,91000001,200000
742,742,5000,91000028,50000,91000029,5000,91000001,200000
743,743,5000,91000028,50000,91000029,5000,91000001,200000
744,744,5000,91000028,50000,91000029,5000,91000001,200000
745,745,5000,91000028,50000,91000029,5000,91000001,200000
746,746,5000,91000028,50000,91000029,5000,91000001,200000
747,747,5000,91000028,50000,91000029,5000,91000001,200000
748,748,5000,91000028,50000,91000029,5000,91000001,200000
749,749,5000,91000028,50000,91000029,5000,91000001,200000
750,750,5000,91000028,50000,91000029,5000,91000001,200000
751,751,5000,91000028,50000,91000029,5000,91000001,200000
752,752,5000,91000028,50000,91000029,5000,91000001,200000
753,753,5000,91000028,50000,91000029,5000,91000001,200000
754,754,5000,91000028,50000,91000029,5000,91000001,200000
755,755,5000,91000028,50000,91000029,5000,91000001,200000
756,756,5000,91000028,50000,91000029,5000,91000001,200000
757,757,5000,91000028,50000,91000029,5000,91000001,200000
758,758,5000,91000028,50000,91000029,5000,91000001,200000
759,759,5000,91000028,50000,91000029,5000,91000001,200000
760,760,5000,91000028,50000,91000029,5000,91000001,200000
761,761,5000,91000028,50000,91000029,5000,91000001,200000
762,762,5000,91000028,50000,91000029,5000,91000001,200000
763,763,5000,91000028,50000,91000029,5000,91000001,200000
764,764,5000,91000028,50000,91000029,5000,91000001,200000
765,765,5000,91000028,50000,91000029,5000,91000001,200000
766,766,5000,91000028,50000,91000029,5000,91000001,200000
767,767,5000,91000028,50000,91000029,5000,91000001,200000
768,768,5000,91000028,50000,91000029,5000,91000001,200000
769,769,5000,91000028,50000,91000029,5000,91000001,200000
770,770,5000,91000028,50000,91000029,5000,91000001,200000
771,771,5000,91000028,50000,91000029,5000,91000001,200000
772,772,5000,91000028,50000,91000029,5000,91000001,200000
773,773,5000,91000028,50000,91000029,5000,91000001,200000
774,774,5000,91000028,50000,91000029,5000,91000001,200000
775,775,5000,91000028,50000,91000029,5000,91000001,200000
776,776,5000,91000028,50000,91000029,5000,91000001,200000
777,777,5000,91000028,50000,91000029,5000,91000001,200000
778,778,5000,91000028,50000,91000029,5000,91000001,200000
779,779,5000,91000028,50000,91000029,5000,91000001,200000
780,780,5000,91000028,50000,91000029,5000,91000001,200000
781,781,5000,91000028,50000,91000029,5000,91000001,200000
782,782,5000,91000028,50000,91000029,5000,91000001,200000
783,783,5000,91000028,50000,91000029,5000,91000001,200000
784,784,5000,91000028,50000,91000029,5000,91000001,200000
785,785,5000,91000028,50000,91000029,5000,91000001,200000
786,786,5000,91000028,50000,91000029,5000,91000001,200000
787,787,5000,91000028,50000,91000029,5000,91000001,200000
788,788,5000,91000028,50000,91000029,5000,91000001,200000
789,789,5000,91000028,50000,91000029,5000,91000001,200000
790,790,5000,91000028,50000,91000029,5000,91000001,200000
791,791,5000,91000028,50000,91000029,5000,91000001,200000
792,792,5000,91000028,50000,91000029,5000,91000001,200000
793,793,5000,91000028,50000,91000029,5000,91000001,200000
794,794,5000,91000028,50000,91000029,5000,91000001,200000
795,795,5000,91000028,50000,91000029,5000,91000001,200000
796,796,5000,91000028,50000,91000029,5000,91000001,200000
797,797,5000,91000028,50000,91000029,5000,91000001,200000
798,798,5000,91000028,50000,91000029,5000,91000001,200000
799,799,5000,91000028,50000,91000029,5000,91000001,200000
800,800,5000,91000028,50000,91000029,5000,91000001,200000
801,801,5000,91000028,50000,91000029,5000,91000001,200000
802,802,5000,91000028,50000,91000029,5000,91000001,200000
803,803,5000,91000028,50000,91000029,5000,91000001,200000
804,804,5000,91000028,50000,91000029,5000,91000001,200000
805,805,5000,91000028,50000,91000029,5000,91000001,200000
806,806,5000,91000028,50000,91000029,5000,91000001,200000
807,807,5000,91000028,50000,91000029,5000,91000001,200000
808,808,5000,91000028,50000,91000029,5000,91000001,200000
809,809,5000,91000028,50000,91000029,5000,91000001,200000
810,810,5000,91000028,50000,91000029,5000,91000001,200000
811,811,5000,91000028,50000,91000029,5000,91000001,200000
812,812,5000,91000028,50000,91000029,5000,91000001,200000
813,813,5000,91000028,50000,91000029,5000,91000001,200000
814,814,5000,91000028,50000,91000029,5000,91000001,200000
815,815,5000,91000028,50000,91000029,5000,91000001,200000
816,816,5000,91000028,50000,91000029,5000,91000001,200000
817,817,5000,91000028,50000,91000029,5000,91000001,200000
818,818,5000,91000028,50000,91000029,5000,91000001,200000
819,819,5000,91000028,50000,91000029,5000,91000001,200000
820,820,5000,91000028,50000,91000029,5000,91000001,200000
821,821,5000,91000028,50000,91000029,5000,91000001,200000
822,822,5000,91000028,50000,91000029,5000,91000001,200000
823,823,5000,91000028,50000,91000029,5000,91000001,200000
824,824,5000,91000028,50000,91000029,5000,91000001,200000
825,825,5000,91000028,50000,91000029,5000,91000001,200000
826,826,5000,91000028,50000,91000029,5000,91000001,200000
827,827,5000,91000028,50000,91000029,5000,91000001,200000
828,828,5000,91000028,50000,91000029,5000,91000001,200000
829,829,5000,91000028,50000,91000029,5000,91000001,200000
830,830,5000,91000028,50000,91000029,5000,91000001,200000
831,831,5000,91000028,50000,91000029,5000,91000001,200000
832,832,5000,91000028,50000,91000029,5000,91000001,200000
833,833,5000,91000028,50000,91000029,5000,91000001,200000
834,834,5000,91000028,50000,91000029,5000,91000001,200000
835,835,5000,91000028,50000,91000029,5000,91000001,200000
836,836,5000,91000028,50000,91000029,5000,91000001,200000
837,837,5000,91000028,50000,91000029,5000,91000001,200000
838,838,5000,91000028,50000,91000029,5000,91000001,200000
839,839,5000,91000028,50000,91000029,5000,91000001,200000
840,840,5000,91000028,50000,91000029,5000,91000001,200000
841,841,5000,91000028,50000,91000029,5000,91000001,200000
842,842,5000,91000028,50000,91000029,5000,91000001,200000
843,843,5000,91000028,50000,91000029,5000,91000001,200000
844,844,5000,91000028,50000,91000029,5000,91000001,200000
845,845,5000,91000028,50000,91000029,5000,91000001,200000
846,846,5000,91000028,50000,91000029,5000,91000001,200000
847,847,5000,91000028,50000,91000029,5000,91000001,200000
848,848,5000,91000028,50000,91000029,5000,91000001,200000
849,849,5000,91000028,50000,91000029,5000,91000001,200000
850,850,5000,91000028,50000,91000029,5000,91000001,200000
851,851,5000,91000028,50000,91000029,5000,91000001,200000
852,852,5000,91000028,50000,91000029,5000,91000001,200000
853,853,5000,91000028,50000,91000029,5000,91000001,200000
854,854,5000,91000028,50000,91000029,5000,91000001,200000
855,855,5000,91000028,50000,91000029,5000,91000001,200000
856,856,5000,91000028,50000,91000029,5000,91000001,200000
857,857,5000,91000028,50000,91000029,5000,91000001,200000
858,858,5000,91000028,50000,91000029,5000,91000001,200000
859,859,5000,91000028,50000,91000029,5000,91000001,200000
860,860,5000,91000028,50000,91000029,5000,91000001,200000
861,861,5000,91000028,50000,91000029,5000,91000001,200000
862,862,5000,91000028,50000,91000029,5000,91000001,200000
863,863,5000,91000028,50000,91000029,5000,91000001,200000
864,864,5000,91000028,50000,91000029,5000,91000001,200000
865,865,5000,91000028,50000,91000029,5000,91000001,200000
866,866,5000,91000028,50000,91000029,5000,91000001,200000
867,867,5000,91000028,50000,91000029,5000,91000001,200000
868,868,5000,91000028,50000,91000029,5000,91000001,200000
869,869,5000,91000028,50000,91000029,5000,91000001,200000
870,870,5000,91000028,50000,91000029,5000,91000001,200000
871,871,5000,91000028,50000,91000029,5000,91000001,200000
872,872,5000,91000028,50000,91000029,5000,91000001,200000
873,873,5000,91000028,50000,91000029,5000,91000001,200000
874,874,5000,91000028,50000,91000029,5000,91000001,200000
875,875,5000,91000028,50000,91000029,5000,91000001,200000
876,876,5000,91000028,50000,91000029,5000,91000001,200000
877,877,5000,91000028,50000,91000029,5000,91000001,200000
878,878,5000,91000028,50000,91000029,5000,91000001,200000
879,879,5000,91000028,50000,91000029,5000,91000001,200000
880,880,5000,91000028,50000,91000029,5000,91000001,200000
881,881,5000,91000028,50000,91000029,5000,91000001,200000
882,882,5000,91000028,50000,91000029,5000,91000001,200000
883,883,5000,91000028,50000,91000029,5000,91000001,200000
884,884,5000,91000028,50000,91000029,5000,91000001,200000
885,885,5000,91000028,50000,91000029,5000,91000001,200000
886,886,5000,91000028,50000,91000029,5000,91000001,200000
887,887,5000,91000028,50000,91000029,5000,91000001,200000
888,888,5000,91000028,50000,91000029,5000,91000001,200000
889,889,5000,91000028,50000,91000029,5000,91000001,200000
890,890,5000,91000028,50000,91000029,5000,91000001,200000
891,891,5000,91000028,50000,91000029,5000,91000001,200000
892,892,5000,91000028,50000,91000029,5000,91000001,200000
893,893,5000,91000028,50000,91000029,5000,91000001,200000
894,894,5000,91000028,50000,91000029,5000,91000001,200000
895,895,5000,91000028,50000,91000029,5000,91000001,200000
896,896,5000,91000028,50000,91000029,5000,91000001,200000
897,897,5000,91000028,50000,91000029,5000,91000001,200000
898,898,5000,91000028,50000,91000029,5000,91000001,200000
899,899,5000,91000028,50000,91000029,5000,91000001,200000
900,900,5000,91000028,50000,91000029,5000,91000001,200000
901,901,5000,91000028,50000,91000029,5000,91000001,200000
902,902,5000,91000028,50000,91000029,5000,91000001,200000
903,903,5000,91000028,50000,91000029,5000,91000001,200000
904,904,5000,91000028,50000,91000029,5000,91000001,200000
905,905,5000,91000028,50000,91000029,5000,91000001,200000
906,906,5000,91000028,50000,91000029,5000,91000001,200000
907,907,5000,91000028,50000,91000029,5000,91000001,200000
908,908,5000,91000028,50000,91000029,5000,91000001,200000
909,909,5000,91000028,50000,91000029,5000,91000001,200000
910,910,5000,91000028,50000,91000029,5000,91000001,200000
911,911,5000,91000028,50000,91000029,5000,91000001,200000
912,912,5000,91000028,50000,91000029,5000,91000001,200000
913,913,5000,91000028,50000,91000029,5000,91000001,200000
914,914,5000,91000028,50000,91000029,5000,91000001,200000
915,915,5000,91000028,50000,91000029,5000,91000001,200000
916,916,5000,91000028,50000,91000029,5000,91000001,200000
917,917,5000,91000028,50000,91000029,5000,91000001,200000
918,918,5000,91000028,50000,91000029,5000,91000001,200000
919,919,5000,91000028,50000,91000029,5000,91000001,200000
920,920,5000,91000028,50000,91000029,5000,91000001,200000
921,921,5000,91000028,50000,91000029,5000,91000001,200000
922,922,5000,91000028,50000,91000029,5000,91000001,200000
923,923,5000,91000028,50000,91000029,5000,91000001,200000
924,924,5000,91000028,50000,91000029,5000,91000001,200000
925,925,5000,91000028,50000,91000029,5000,91000001,200000
926,926,5000,91000028,50000,91000029,5000,91000001,200000
927,927,5000,91000028,50000,91000029,5000,91000001,200000
928,928,5000,91000028,50000,91000029,5000,91000001,200000
929,929,5000,91000028,50000,91000029,5000,91000001,200000
930,930,5000,91000028,50000,91000029,5000,91000001,200000
931,931,5000,91000028,50000,91000029,5000,91000001,200000
932,932,5000,91000028,50000,91000029,5000,91000001,200000
933,933,5000,91000028,50000,91000029,5000,91000001,200000
934,934,5000,91000028,50000,91000029,5000,91000001,200000
935,935,5000,91000028,50000,91000029,5000,91000001,200000
936,936,5000,91000028,50000,91000029,5000,91000001,200000
937,937,5000,91000028,50000,91000029,5000,91000001,200000
938,938,5000,91000028,50000,91000029,5000,91000001,200000
939,939,5000,91000028,50000,91000029,5000,91000001,200000
940,940,5000,91000028,50000,91000029,5000,91000001,200000
941,941,5000,91000028,50000,91000029,5000,91000001,200000
942,942,5000,91000028,50000,91000029,5000,91000001,200000
943,943,5000,91000028,50000,91000029,5000,91000001,200000
944,944,5000,91000028,50000,91000029,5000,91000001,200000
945,945,5000,91000028,50000,91000029,5000,91000001,200000
946,946,5000,91000028,50000,91000029,5000,91000001,200000
947,947,5000,91000028,50000,91000029,5000,91000001,200000
948,948,5000,91000028,50000,91000029,5000,91000001,200000
949,949,5000,91000028,50000,91000029,5000,91000001,200000
950,950,5000,91000028,50000,91000029,5000,91000001,200000
951,951,5000,91000028,50000,91000029,5000,91000001,200000
952,952,5000,91000028,50000,91000029,5000,91000001,200000
953,953,5000,91000028,50000,91000029,5000,91000001,200000
954,954,5000,91000028,50000,91000029,5000,91000001,200000
955,955,5000,91000028,50000,91000029,5000,91000001,200000
956,956,5000,91000028,50000,91000029,5000,91000001,200000
957,957,5000,91000028,50000,91000029,5000,91000001,200000
958,958,5000,91000028,50000,91000029,5000,91000001,200000
959,959,5000,91000028,50000,91000029,5000,91000001,200000
960,960,5000,91000028,50000,91000029,5000,91000001,200000
961,961,5000,91000028,50000,91000029,5000,91000001,200000
962,962,5000,91000028,50000,91000029,5000,91000001,200000
963,963,5000,91000028,50000,91000029,5000,91000001,200000
964,964,5000,91000028,50000,91000029,5000,91000001,200000
965,965,5000,91000028,50000,91000029,5000,91000001,200000
966,966,5000,91000028,50000,91000029,5000,91000001,200000
967,967,5000,91000028,50000,91000029,5000,91000001,200000
968,968,5000,91000028,50000,91000029,5000,91000001,200000
969,969,5000,91000028,50000,91000029,5000,91000001,200000
970,970,5000,91000028,50000,91000029,5000,91000001,200000
971,971,5000,91000028,50000,91000029,5000,91000001,200000
972,972,5000,91000028,50000,91000029,5000,91000001,200000
973,973,5000,91000028,50000,91000029,5000,91000001,200000
974,974,5000,91000028,50000,91000029,5000,91000001,200000
975,975,5000,91000028,50000,91000029,5000,91000001,200000
976,976,5000,91000028,50000,91000029,5000,91000001,200000
977,977,5000,91000028,50000,91000029,5000,91000001,200000
978,978,5000,91000028,50000,91000029,5000,91000001,200000
979,979,5000,91000028,50000,91000029,5000,91000001,200000
980,980,5000,91000028,50000,91000029,5000,91000001,200000
981,981,5000,91000028,50000,91000029,5000,91000001,200000
982,982,5000,91000028,50000,91000029,5000,91000001,200000
983,983,5000,91000028,50000,91000029,5000,91000001,200000
984,984,5000,91000028,50000,91000029,5000,91000001,200000
985,985,5000,91000028,50000,91000029,5000,91000001,200000
986,986,5000,91000028,50000,91000029,5000,91000001,200000
987,987,5000,91000028,50000,91000029,5000,91000001,200000
988,988,5000,91000028,50000,91000029,5000,91000001,200000
989,989,5000,91000028,50000,91000029,5000,91000001,200000
990,990,5000,91000028,50000,91000029,5000,91000001,200000
991,991,5000,91000028,50000,91000029,5000,91000001,200000
992,992,5000,91000028,50000,91000029,5000,91000001,200000
993,993,5000,91000028,50000,91000029,5000,91000001,200000
994,994,5000,91000028,50000,91000029,5000,91000001,200000
995,995,5000,91000028,50000,91000029,5000,91000001,200000
996,996,5000,91000028,50000,91000029,5000,91000001,200000
997,997,5000,91000028,50000,91000029,5000,91000001,200000
998,998,5000,91000028,50000,91000029,5000,91000001,200000
999,999,5000,91000028,50000,91000029,5000,91000001,200000
