upgrad_id,equip_lv,cost_type1,cost_num1,reborn_item,reborn_num
100004,139,91000001,23990,91000001,1142100
100004,140,91000001,24340,91000001,1166090
100004,141,91000001,24690,91000001,1190430
100004,142,91000001,25040,91000001,1215120
100004,143,91000001,25400,91000001,1240160
100004,144,91000001,25760,91000001,1265560
100004,145,91000001,26120,91000001,1291320
100004,146,91000001,26480,91000001,1317440
100004,147,91000001,26850,91000001,1343920
100004,148,91000001,27220,91000001,1370770
100004,149,91000001,27590,91000001,1397990
100004,150,91000001,27960,91000001,1425580
100004,151,91000001,28340,91000001,1453540
100004,152,91000001,28720,91000001,1481880
100004,153,91000001,29100,91000001,1510600
100004,154,91000001,29490,91000001,1539700
100004,155,91000001,29870,91000001,1569190
100004,156,91000001,30260,91000001,1599060
100004,157,91000001,30650,91000001,1629320
100004,158,91000001,31050,91000001,1659970
100004,159,91000001,31440,91000001,1691020
100004,160,91000001,31840,91000001,1722460
100004,161,91000001,32250,91000001,1754300
100004,162,91000001,32650,91000001,1786550
100004,163,91000001,33060,91000001,1819200
100004,164,91000001,33470,91000001,1852260
100004,165,91000001,33880,91000001,1885730
100004,166,91000001,34290,91000001,1919610
100004,167,91000001,34710,91000001,1953900
100004,168,91000001,35130,91000001,1988610
100004,169,91000001,35550,91000001,2023740
100004,170,91000001,35970,91000001,2059290
100004,171,91000001,36400,91000001,2095260
100004,172,91000001,36830,91000001,2131660
100004,173,91000001,37260,91000001,2168490
100004,174,91000001,37700,91000001,2205750
100004,175,91000001,38130,91000001,2243450
100004,176,91000001,38570,91000001,2281580
100004,177,91000001,39020,91000001,2320150
100004,178,91000001,39460,91000001,2359170
100004,179,91000001,39910,91000001,2398630
100004,180,91000001,40360,91000001,2438540
100004,181,91000001,40810,91000001,2478900
100004,182,91000001,41260,91000001,2519710
100004,183,91000001,41720,91000001,2560970
100004,184,91000001,42180,91000001,2602690
100004,185,91000001,42640,91000001,2644870
100004,186,91000001,43110,91000001,2687510
100004,187,91000001,43570,91000001,2730620
100004,188,91000001,44040,91000001,2774190
100004,189,91000001,44520,91000001,2818230
100004,190,91000001,44990,91000001,2862750
100004,191,91000001,45470,91000001,2907740
100004,192,91000001,45950,91000001,2953210
100004,193,91000001,46430,91000001,2999160
100004,194,91000001,46920,91000001,3045590
100004,195,91000001,47400,91000001,3092510
100004,196,91000001,47890,91000001,3139910
100004,197,91000001,48380,91000001,3187800
100004,198,91000001,48880,91000001,3236180
100004,199,91000001,49380,91000001,3285060
100004,200,91000001,49880,91000001,3334440
100005,1,91000001,10,91000001,100000
100005,2,91000001,10,91000001,100010
100005,3,91000001,10,91000001,100020
100005,4,91000001,20,91000001,100030
100005,5,91000001,40,91000001,100050
100005,6,91000001,50,91000001,100090
100005,7,91000001,70,91000001,100140
100005,8,91000001,100,91000001,100210
100005,9,91000001,130,91000001,100310
100005,10,91000001,160,91000001,100440
100005,11,91000001,200,91000001,100600
100005,12,91000001,240,91000001,100800
100005,13,91000001,280,91000001,101040
100005,14,91000001,330,91000001,101320
100005,15,91000001,380,91000001,101650
100005,16,91000001,430,91000001,102030
100005,17,91000001,490,91000001,102460
100005,18,91000001,550,91000001,102950
100005,19,91000001,620,91000001,103500
100005,20,91000001,690,91000001,104120
100005,21,91000001,760,91000001,104810
100005,22,91000001,840,91000001,105570
100005,23,91000001,920,91000001,106410
100005,24,91000001,1010,91000001,107330
100005,25,91000001,1090,91000001,108340
100005,26,91000001,1190,91000001,109430
100005,27,91000001,1280,91000001,110620
100005,28,91000001,1380,91000001,111900
100005,29,91000001,1490,91000001,113280
100005,30,91000001,1600,91000001,114770
100005,31,91000001,1710,91000001,116370
100005,32,91000001,1820,91000001,118080
100005,33,91000001,1940,91000001,119900
100005,34,91000001,2060,91000001,121840
100005,35,91000001,2190,91000001,123900
100005,36,91000001,2320,91000001,126090
100005,37,91000001,2460,91000001,128410
100005,38,91000001,2590,91000001,130870
100005,39,91000001,2730,91000001,133460
100005,40,91000001,2880,91000001,136190
100005,41,91000001,3030,91000001,139070
100005,42,91000001,3180,91000001,142100
100005,43,91000001,3340,91000001,145280
100005,44,91000001,3500,91000001,148620
100005,45,91000001,3660,91000001,152120
100005,46,91000001,3830,91000001,155780
100005,47,91000001,4000,91000001,159610
100005,48,91000001,4180,91000001,163610
100005,49,91000001,4360,91000001,167790
100005,50,91000001,4540,91000001,172150
100005,51,91000001,4730,91000001,176690
100005,52,91000001,4920,91000001,181420
100005,53,91000001,5110,91000001,186340
100005,54,91000001,5310,91000001,191450
100005,55,91000001,5520,91000001,196760
100005,56,91000001,5720,91000001,202280
100005,57,91000001,5930,91000001,208000
100005,58,91000001,6140,91000001,213930
100005,59,91000001,6360,91000001,220070
100005,60,91000001,6580,91000001,226430
100005,61,91000001,6810,91000001,233010
100005,62,91000001,7040,91000001,239820
100005,63,91000001,7270,91000001,246860
100005,64,91000001,7500,91000001,254130
100005,65,91000001,7740,91000001,261630
100005,66,91000001,7990,91000001,269370
100005,67,91000001,8240,91000001,277360
100005,68,91000001,8490,91000001,285600
100005,69,91000001,8740,91000001,294090
100005,70,91000001,9000,91000001,302830
100005,71,91000001,9260,91000001,311830
100005,72,91000001,9530,91000001,321090
100005,73,91000001,9800,91000001,330620
100005,74,91000001,10070,91000001,340420
100005,75,91000001,10350,91000001,350490
100005,76,91000001,10630,91000001,360840
100005,77,91000001,10920,91000001,371470
100005,78,91000001,11210,91000001,382390
100005,79,91000001,11500,91000001,393600
100005,80,91000001,11800,91000001,405100
100005,81,91000001,12100,91000001,416900
100005,82,91000001,12400,91000001,429000
100005,83,91000001,12710,91000001,441400
100005,84,91000001,13020,91000001,454110
100005,85,91000001,13340,91000001,467130
100005,86,91000001,13650,91000001,480470
100005,87,91000001,13980,91000001,494120
100005,88,91000001,14300,91000001,508100
100005,89,91000001,14640,91000001,522400
100005,90,91000001,14970,91000001,537040
100005,91,91000001,15310,91000001,552010
100005,92,91000001,15650,91000001,567320
100005,93,91000001,16000,91000001,582970
100005,94,91000001,16340,91000001,598970
100005,95,91000001,16700,91000001,615310
100005,96,91000001,17060,91000001,632010
100005,97,91000001,17420,91000001,649070
100005,98,91000001,17780,91000001,666490
100005,99,91000001,18150,91000001,684270
100005,100,91000001,18520,91000001,702420
100005,101,91000001,18900,91000001,720940
100005,102,91000001,19280,91000001,739840
100005,103,91000001,19660,91000001,759120
100005,104,91000001,20050,91000001,778780
100005,105,91000001,20440,91000001,798830
100005,106,91000001,20830,91000001,819270
100005,107,91000001,21230,91000001,840100
100005,108,91000001,21630,91000001,861330
100005,109,91000001,22040,91000001,882960
100005,110,91000001,22450,91000001,905000
100005,111,91000001,22860,91000001,927450
100005,112,91000001,23280,91000001,950310
100005,113,91000001,23700,91000001,973590
100005,114,91000001,24130,91000001,997290
100005,115,91000001,24560,91000001,1021420
100005,116,91000001,24990,91000001,1045980
100005,117,91000001,25430,91000001,1070970
100005,118,91000001,25870,91000001,1096400
100005,119,91000001,26310,91000001,1122270
100005,120,91000001,26760,91000001,1148580
100005,121,91000001,27210,91000001,1175340
100005,122,91000001,27660,91000001,1202550
100005,123,91000001,28120,91000001,1230210
100005,124,91000001,28590,91000001,1258330
100005,125,91000001,29050,91000001,1286920
100005,126,91000001,29520,91000001,1315970
100005,127,91000001,30000,91000001,1345490
100005,128,91000001,30470,91000001,1375490
100005,129,91000001,30960,91000001,1405960
100005,130,91000001,31440,91000001,1436920
100005,131,91000001,31930,91000001,1468360
100005,132,91000001,32420,91000001,1500290
100005,133,91000001,32920,91000001,1532710
100005,134,91000001,33420,91000001,1565630
100005,135,91000001,33930,91000001,1599050
100005,136,91000001,34430,91000001,1632980
100005,137,91000001,34950,91000001,1667410
100005,138,91000001,35460,91000001,1702360
100005,139,91000001,35980,91000001,1737820
100005,140,91000001,36500,91000001,1773800
100005,141,91000001,37030,91000001,1810300
100005,142,91000001,37560,91000001,1847330
100005,143,91000001,38100,91000001,1884890
100005,144,91000001,38640,91000001,1922990
100005,145,91000001,39180,91000001,1961630
100005,146,91000001,39720,91000001,2000810
100005,147,91000001,40270,91000001,2040530
100005,148,91000001,40830,91000001,2080800
100005,149,91000001,41380,91000001,2121630
100005,150,91000001,41940,91000001,2163010
100005,151,91000001,42510,91000001,2204950
100005,152,91000001,43080,91000001,2247460
100005,153,91000001,43650,91000001,2290540
100005,154,91000001,44230,91000001,2334190
100005,155,91000001,44810,91000001,2378420
100005,156,91000001,45390,91000001,2423230
100005,157,91000001,45980,91000001,2468620
100005,158,91000001,46570,91000001,2514600
100005,159,91000001,47160,91000001,2561170
100005,160,91000001,47760,91000001,2608330
100005,161,91000001,48370,91000001,2656090
100005,162,91000001,48970,91000001,2704460
100005,163,91000001,49580,91000001,2753430
100005,164,91000001,50200,91000001,2803010
100005,165,91000001,50810,91000001,2853210
100005,166,91000001,51430,91000001,2904020
100005,167,91000001,52060,91000001,2955450
100005,168,91000001,52690,91000001,3007510
100005,169,91000001,53320,91000001,3060200
100005,170,91000001,53960,91000001,3113520
100005,171,91000001,54600,91000001,3167480
100005,172,91000001,55240,91000001,3222080
100005,173,91000001,55890,91000001,3277320
100005,174,91000001,56540,91000001,3333210
100005,175,91000001,57200,91000001,3389750
100005,176,91000001,57860,91000001,3446950
100005,177,91000001,58520,91000001,3504810
100005,178,91000001,59190,91000001,3563330
100005,179,91000001,59860,91000001,3622520
100005,180,91000001,60530,91000001,3682380
100005,181,91000001,61210,91000001,3742910
100005,182,91000001,61890,91000001,3804120
100005,183,91000001,62580,91000001,3866010
100005,184,91000001,63270,91000001,3928590
100005,185,91000001,63960,91000001,3991860
100005,186,91000001,64660,91000001,4055820
100005,187,91000001,65360,91000001,4120480
100005,188,91000001,66060,91000001,4185840
100005,189,91000001,66770,91000001,4251900
100005,190,91000001,67480,91000001,4318670
100005,191,91000001,68200,91000001,4386150
100005,192,91000001,68920,91000001,4454350
100005,193,91000001,69640,91000001,4523270
100005,194,91000001,70370,91000001,4592910
100005,195,91000001,71100,91000001,4663280
100005,196,91000001,71840,91000001,4734380
100005,197,91000001,72570,91000001,4806220
100005,198,91000001,73320,91000001,4878790
100005,199,91000001,74060,91000001,4952110
100005,200,91000001,74810,91000001,5026170
100006,1,91000001,10,91000001,1000000
100006,2,91000001,10,91000001,1000010
100006,3,91000001,20,91000001,1000020
100006,4,91000001,40,91000001,1000040
100006,5,91000001,70,91000001,1000080
100006,6,91000001,100,91000001,1000150
100006,7,91000001,140,91000001,1000250
100006,8,91000001,190,91000001,1000390
100006,9,91000001,250,91000001,1000580
100006,10,91000001,310,91000001,1000830
100006,11,91000001,390,91000001,1001140
100006,12,91000001,470,91000001,1001530
100006,13,91000001,550,91000001,1002000
100006,14,91000001,650,91000001,1002550
100006,15,91000001,750,91000001,1003200
100006,16,91000001,860,91000001,1003950
100006,17,91000001,980,91000001,1004810
100006,18,91000001,1100,91000001,1005790
100006,19,91000001,1230,91000001,1006890
100006,20,91000001,1370,91000001,1008120
100006,21,91000001,1520,91000001,1009490
100006,22,91000001,1670,91000001,1011010
100006,23,91000001,1840,91000001,1012680
100006,24,91000001,2010,91000001,1014520
100006,25,91000001,2180,91000001,1016530
100006,26,91000001,2370,91000001,1018710
100006,27,91000001,2560,91000001,1021080
100006,28,91000001,2760,91000001,1023640
100006,29,91000001,2970,91000001,1026400
100006,30,91000001,3190,91000001,1029370
100006,31,91000001,3410,91000001,1032560
100006,32,91000001,3640,91000001,1035970
100006,33,91000001,3880,91000001,1039610
100006,34,91000001,4120,91000001,1043490
100006,35,91000001,4380,91000001,1047610
100006,36,91000001,4640,91000001,1051990
100006,37,91000001,4910,91000001,1056630
100006,38,91000001,5180,91000001,1061540
100006,39,91000001,5460,91000001,1066720
100006,40,91000001,5760,91000001,1072180
100006,41,91000001,6050,91000001,1077940
100006,42,91000001,6360,91000001,1083990
100006,43,91000001,6670,91000001,1090350
100006,44,91000001,6990,91000001,1097020
100006,45,91000001,7320,91000001,1104010
100006,46,91000001,7660,91000001,1111330
100006,47,91000001,8000,91000001,1118990
100006,48,91000001,8350,91000001,1126990
100006,49,91000001,8710,91000001,1135340
100006,50,91000001,9080,91000001,1144050
100006,51,91000001,9450,91000001,1153130
100006,52,91000001,9840,91000001,1162580
100006,53,91000001,10220,91000001,1172420
100006,54,91000001,10620,91000001,1182640
100006,55,91000001,11030,91000001,1193260
100006,56,91000001,11440,91000001,1204290
100006,57,91000001,11860,91000001,1215730
100006,58,91000001,12280,91000001,1227590
100006,59,91000001,12720,91000001,1239870
100006,60,91000001,13160,91000001,1252590
100006,61,91000001,13610,91000001,1265750
100006,62,91000001,14070,91000001,1279360
100006,63,91000001,14530,91000001,1293430
100006,64,91000001,15000,91000001,1307960
100006,65,91000001,15480,91000001,1322960
100006,66,91000001,15970,91000001,1338440
100006,67,91000001,16470,91000001,1354410
100006,68,91000001,16970,91000001,1370880
100006,69,91000001,17480,91000001,1387850
100006,70,91000001,18000,91000001,1405330
100006,71,91000001,18520,91000001,1423330
100006,72,91000001,19050,91000001,1441850
100006,73,91000001,19590,91000001,1460900
100006,74,91000001,20140,91000001,1480490
100006,75,91000001,20700,91000001,1500630
100006,76,91000001,21260,91000001,1521330
100006,77,91000001,21830,91000001,1542590
100006,78,91000001,22410,91000001,1564420
100006,79,91000001,22990,91000001,1586830
100006,80,91000001,23590,91000001,1609820
100006,81,91000001,24190,91000001,1633410
100006,82,91000001,24800,91000001,1657600
100006,83,91000001,25410,91000001,1682400
100006,84,91000001,26040,91000001,1707810
100006,85,91000001,26670,91000001,1733850
100006,86,91000001,27300,91000001,1760520
100006,87,91000001,27950,91000001,1787820
100006,88,91000001,28600,91000001,1815770
100006,89,91000001,29270,91000001,1844370
100006,90,91000001,29930,91000001,1873640
100006,91,91000001,30610,91000001,1903570
100006,92,91000001,31290,91000001,1934180
100006,93,91000001,31990,91000001,1965470
100006,94,91000001,32680,91000001,1997460
100006,95,91000001,33390,91000001,2030140
100006,96,91000001,34110,91000001,2063530
100006,97,91000001,34830,91000001,2097640
100006,98,91000001,35560,91000001,2132470
100006,99,91000001,36290,91000001,2168030
100006,100,91000001,37040,91000001,2204320
100006,101,91000001,37790,91000001,2241360
100006,102,91000001,38550,91000001,2279150
100006,103,91000001,39320,91000001,2317700
100006,104,91000001,40090,91000001,2357020
100006,105,91000001,40870,91000001,2397110
100006,106,91000001,41660,91000001,2437980
100006,107,91000001,42460,91000001,2479640
100006,108,91000001,43260,91000001,2522100
100006,109,91000001,44080,91000001,2565360
100006,110,91000001,44900,91000001,2609440
100006,111,91000001,45720,91000001,2654340
100006,112,91000001,46560,91000001,2700060
100006,113,91000001,47400,91000001,2746620
100006,114,91000001,48250,91000001,2794020
100006,115,91000001,49110,91000001,2842270
100006,116,91000001,49970,91000001,2891380
100006,117,91000001,50850,91000001,2941350
100006,118,91000001,51730,91000001,2992200
100006,119,91000001,52610,91000001,3043930
100006,120,91000001,53510,91000001,3096540
100006,121,91000001,54410,91000001,3150050
100006,122,91000001,55320,91000001,3204460
100006,123,91000001,56240,91000001,3259780
100006,124,91000001,57170,91000001,3316020
100006,125,91000001,58100,91000001,3373190
100006,126,91000001,59040,91000001,3431290
100006,127,91000001,59990,91000001,3490330
100006,128,91000001,60940,91000001,3550320
100006,129,91000001,61910,91000001,3611260
100006,130,91000001,62880,91000001,3673170
100006,131,91000001,63860,91000001,3736050
100006,132,91000001,64840,91000001,3799910
100006,133,91000001,65840,91000001,3864750
100006,134,91000001,66840,91000001,3930590
100006,135,91000001,67850,91000001,3997430
100006,136,91000001,68860,91000001,4065280
100006,137,91000001,69890,91000001,4134140
100006,138,91000001,70920,91000001,4204030
100006,139,91000001,71960,91000001,4274950
100006,140,91000001,73000,91000001,4346910
100006,141,91000001,74060,91000001,4419910
100006,142,91000001,75120,91000001,4493970
100006,143,91000001,76190,91000001,4569090
100006,144,91000001,77270,91000001,4645280
100006,145,91000001,78350,91000001,4722550
100006,146,91000001,79440,91000001,4800900
100006,147,91000001,80540,91000001,4880340
100006,148,91000001,81650,91000001,4960880
100006,149,91000001,82760,91000001,5042530
100006,150,91000001,83880,91000001,5125290
100006,151,91000001,85010,91000001,5209170
100006,152,91000001,86150,91000001,5294180
100006,153,91000001,87300,91000001,5380330
100006,154,91000001,88450,91000001,5467630
100006,155,91000001,89610,91000001,5556080
100006,156,91000001,90780,91000001,5645690
100006,157,91000001,91950,91000001,5736470
100006,158,91000001,93130,91000001,5828420
100006,159,91000001,94320,91000001,5921550
100006,160,91000001,95520,91000001,6015870
100006,161,91000001,96730,91000001,6111390
100006,162,91000001,97940,91000001,6208120
100006,163,91000001,99160,91000001,6306060
100006,164,91000001,100390,91000001,6405220
100006,165,91000001,101620,91000001,6505610
100006,166,91000001,102860,91000001,6607230
100006,167,91000001,104120,91000001,6710090
100006,168,91000001,105370,91000001,6814210
100006,169,91000001,106640,91000001,6919580
100006,170,91000001,107910,91000001,7026220
100006,171,91000001,109190,91000001,7134130
100006,172,91000001,110480,91000001,7243320
100006,173,91000001,111780,91000001,7353800
100006,174,91000001,113080,91000001,7465580
100006,175,91000001,114390,91000001,7578660
100006,176,91000001,115710,91000001,7693050
100006,177,91000001,117040,91000001,7808760
100006,178,91000001,118370,91000001,7925800
100006,179,91000001,119710,91000001,8044170
100006,180,91000001,121060,91000001,8163880
100006,181,91000001,122420,91000001,8284940
100006,182,91000001,123780,91000001,8407360
100006,183,91000001,125150,91000001,8531140
100006,184,91000001,126530,91000001,8656290
100006,185,91000001,127920,91000001,8782820
100006,186,91000001,129310,91000001,8910740
100006,187,91000001,130710,91000001,9040050
100006,188,91000001,132120,91000001,9170760
100006,189,91000001,133540,91000001,9302880
100006,190,91000001,134960,91000001,9436420
100006,191,91000001,136390,91000001,9571380
100006,192,91000001,137830,91000001,9707770
100006,193,91000001,139280,91000001,9845600
100006,194,91000001,140740,91000001,9984880
100006,195,91000001,142200,91000001,10125620
100006,196,91000001,143670,91000001,10267820
100006,197,91000001,145140,91000001,10411490
100006,198,91000001,146630,91000001,10556630
100006,199,91000001,148120,91000001,10703260
100006,200,91000001,149620,91000001,10851380
