id,gourp,level,type,parm1,parm2,parm3,parm4,attribute_type1,value1,attribute_type2,value2,player_level,cost_id,cost_num,complete_time,describe,label
335,81,24,0,0,0,0,0,41,4270,99,2135000,61,91000033,30600,183600,0,1
336,81,25,0,0,0,0,0,41,4540,99,2270000,63,91000033,33000,198000,0,1
337,81,26,0,0,0,0,0,41,4820,99,2410000,65,91000033,35400,212400,0,1
338,81,27,0,0,0,0,0,41,5110,99,2555000,67,91000033,37800,226800,0,1
339,81,28,0,0,0,0,0,41,5400,99,2700000,69,91000033,40200,241200,0,1
340,81,29,0,0,0,0,0,41,5700,99,2850000,71,91000033,42600,255600,0,1
341,81,30,0,0,0,0,0,41,6000,99,3000000,73,91000033,0,0,0,1
342,82,0,0,0,0,0,0,42,0,99,0,0,91000033,10,60,0,1
343,82,1,0,0,0,0,0,42,300,99,150000,0,91000033,100,600,0,1
344,82,2,0,0,0,0,0,42,400,99,200000,17,91000033,300,1800,0,1
345,82,3,0,0,0,0,0,42,500,99,250000,19,91000033,600,3600,0,1
346,82,4,0,0,0,0,0,42,600,99,300000,21,91000033,900,5400,0,1
347,82,5,0,0,0,0,0,42,700,99,350000,23,91000033,1200,7200,0,1
348,82,6,0,0,0,0,0,42,800,99,400000,25,91000033,1800,10800,0,1
349,82,7,0,0,0,0,0,42,900,99,450000,27,91000033,2400,14400,0,1
350,82,8,0,0,0,0,0,42,1000,99,500000,29,91000033,3000,18000,0,1
351,82,9,0,0,0,0,0,42,1100,99,550000,31,91000033,3600,21600,0,1
352,82,10,0,0,0,0,0,42,1220,99,610000,33,91000033,4800,28800,0,1
353,82,11,0,0,0,0,0,42,1380,99,690000,35,91000033,6000,36000,0,1
354,82,12,0,0,0,0,0,42,1550,99,775000,37,91000033,7200,43200,0,1
355,82,13,0,0,0,0,0,42,1740,99,870000,39,91000033,8400,50400,0,1
356,82,14,0,0,0,0,0,42,1930,99,965000,41,91000033,9600,57600,0,1
357,82,15,0,0,0,0,0,42,2130,99,1065000,43,91000033,11400,68400,0,1
358,82,16,0,0,0,0,0,42,2340,99,1170000,45,91000033,13200,79200,0,1
359,82,17,0,0,0,0,0,42,2550,99,1275000,47,91000033,15000,90000,0,1
360,82,18,0,0,0,0,0,42,2780,99,1390000,49,91000033,16800,100800,0,1
361,82,19,0,0,0,0,0,42,3010,99,1505000,51,91000033,18600,111600,0,1
362,82,20,0,0,0,0,0,42,3250,99,1625000,53,91000033,21000,126000,0,1
363,82,21,0,0,0,0,0,42,3490,99,1745000,55,91000033,23400,140400,0,1
364,82,22,0,0,0,0,0,42,3740,99,1870000,57,91000033,25800,154800,0,1
365,82,23,0,0,0,0,0,42,4000,99,2000000,59,91000033,28200,169200,0,1
366,82,24,0,0,0,0,0,42,4270,99,2135000,61,91000033,30600,183600,0,1
367,82,25,0,0,0,0,0,42,4540,99,2270000,63,91000033,33000,198000,0,1
368,82,26,0,0,0,0,0,42,4820,99,2410000,65,91000033,35400,212400,0,1
369,82,27,0,0,0,0,0,42,5110,99,2555000,67,91000033,37800,226800,0,1
370,82,28,0,0,0,0,0,42,5400,99,2700000,69,91000033,40200,241200,0,1
371,82,29,0,0,0,0,0,42,5700,99,2850000,71,91000033,42600,255600,0,1
372,82,30,0,0,0,0,0,42,6000,99,3000000,73,91000033,0,0,0,1
373,83,0,0,0,0,0,0,87,0,99,0,0,91000033,10,60,0,1
374,83,1,0,0,0,0,0,87,300,99,150000,0,91000033,100,600,0,1
375,83,2,0,0,0,0,0,87,400,99,200000,17,91000033,300,1800,0,1
376,83,3,0,0,0,0,0,87,500,99,250000,19,91000033,600,3600,0,1
377,83,4,0,0,0,0,0,87,600,99,300000,21,91000033,900,5400,0,1
378,83,5,0,0,0,0,0,87,700,99,350000,23,91000033,1200,7200,0,1
379,83,6,0,0,0,0,0,87,800,99,400000,25,91000033,1800,10800,0,1
380,83,7,0,0,0,0,0,87,900,99,450000,27,91000033,2400,14400,0,1
381,83,8,0,0,0,0,0,87,1000,99,500000,29,91000033,3000,18000,0,1
382,83,9,0,0,0,0,0,87,1100,99,550000,31,91000033,3600,21600,0,1
383,83,10,0,0,0,0,0,87,1220,99,610000,33,91000033,4800,28800,0,1
384,83,11,0,0,0,0,0,87,1380,99,690000,35,91000033,6000,36000,0,1
385,83,12,0,0,0,0,0,87,1550,99,775000,37,91000033,7200,43200,0,1
386,83,13,0,0,0,0,0,87,1740,99,870000,39,91000033,8400,50400,0,1
387,83,14,0,0,0,0,0,87,1930,99,965000,41,91000033,9600,57600,0,1
388,83,15,0,0,0,0,0,87,2130,99,1065000,43,91000033,11400,68400,0,1
389,83,16,0,0,0,0,0,87,2340,99,1170000,45,91000033,13200,79200,0,1
390,83,17,0,0,0,0,0,87,2550,99,1275000,47,91000033,15000,90000,0,1
391,83,18,0,0,0,0,0,87,2780,99,1390000,49,91000033,16800,100800,0,1
392,83,19,0,0,0,0,0,87,3010,99,1505000,51,91000033,18600,111600,0,1
393,83,20,0,0,0,0,0,87,3250,99,1625000,53,91000033,21000,126000,0,1
394,83,21,0,0,0,0,0,87,3490,99,1745000,55,91000033,23400,140400,0,1
395,83,22,0,0,0,0,0,87,3740,99,1870000,57,91000033,25800,154800,0,1
396,83,23,0,0,0,0,0,87,4000,99,2000000,59,91000033,28200,169200,0,1
397,83,24,0,0,0,0,0,87,4270,99,2135000,61,91000033,30600,183600,0,1
398,83,25,0,0,0,0,0,87,4540,99,2270000,63,91000033,33000,198000,0,1
399,83,26,0,0,0,0,0,87,4820,99,2410000,65,91000033,35400,212400,0,1
400,83,27,0,0,0,0,0,87,5110,99,2555000,67,91000033,37800,226800,0,1
401,83,28,0,0,0,0,0,87,5400,99,2700000,69,91000033,40200,241200,0,1
402,83,29,0,0,0,0,0,87,5700,99,2850000,71,91000033,42600,255600,0,1
403,83,30,0,0,0,0,0,87,6000,99,3000000,73,91000033,0,0,0,1
404,12,0,0,0,0,0,0,6,0,99,0,1,91000033,10,10,0,1
405,12,1,0,0,0,0,0,6,1000,99,20000,1,91000033,50,300,0,1
406,12,2,0,0,0,0,0,6,1500,99,30000,1,91000033,100,600,0,1
407,12,3,0,0,0,0,0,6,2000,99,40000,1,91000033,200,1200,0,1
408,12,4,0,0,0,0,0,6,2500,99,50000,1,91000033,300,1800,0,1
409,12,5,0,0,0,0,0,6,3000,99,60000,1,91000033,400,2400,0,1
410,12,6,0,0,0,0,0,6,3500,99,70000,1,91000033,500,3000,0,1
411,12,7,0,0,0,0,0,6,4000,99,80000,1,91000033,600,3600,0,1
412,12,8,0,0,0,0,0,6,4500,99,90000,1,91000033,700,4200,0,1
413,12,9,0,0,0,0,0,6,5000,99,100000,1,91000033,800,4800,0,1
414,12,10,0,0,0,0,0,6,5500,99,110000,1,91000033,900,5400,0,1
415,12,11,0,0,0,0,0,6,6000,99,120000,1,91000033,1000,6000,0,1
416,12,12,0,0,0,0,0,6,6500,99,130000,1,91000033,1100,6600,0,1
417,12,13,0,0,0,0,0,6,7000,99,140000,1,91000033,1200,7200,0,1
418,12,14,0,0,0,0,0,6,7500,99,150000,1,91000033,1300,7800,0,1
419,12,15,0,0,0,0,0,6,8000,99,160000,1,91000033,1400,8400,0,1
420,12,16,0,0,0,0,0,6,9100,99,182000,1,91000033,1500,9000,0,1
421,12,17,0,0,0,0,0,6,10400,99,208000,1,91000033,1600,9600,0,1
422,12,18,0,0,0,0,0,6,11800,99,236000,1,91000033,1700,10200,0,1
423,12,19,0,0,0,0,0,6,13200,99,264000,1,91000033,1800,10800,0,1
424,12,20,0,0,0,0,0,6,14800,99,296000,1,91000033,1900,11400,0,1
425,12,21,0,0,0,0,0,6,16900,99,338000,1,91000033,2000,12000,0,1
426,12,22,0,0,0,0,0,6,18700,99,374000,1,91000033,2000,12000,0,1
427,12,23,0,0,0,0,0,6,20500,99,410000,1,91000033,2000,12000,0,1
428,12,24,0,0,0,0,0,6,22300,99,446000,1,91000033,2000,12000,0,1
429,12,25,0,0,0,0,0,6,24100,99,482000,1,91000033,2000,12000,0,1
430,12,26,0,0,0,0,0,6,25800,99,516000,1,91000033,2000,12000,0,1
431,12,27,0,0,0,0,0,6,27600,99,552000,1,91000033,2000,12000,0,1
432,12,28,0,0,0,0,0,6,29400,99,588000,1,91000033,2000,12000,0,1
433,12,29,0,0,0,0,0,6,31200,99,624000,1,91000033,2000,12000,0,1
434,12,30,0,0,0,0,0,6,32900,99,658000,1,91000033,2000,12000,0,1
435,12,31,0,0,0,0,0,6,35800,99,716000,1,91000033,2000,12000,0,1
436,12,32,0,0,0,0,0,6,37600,99,752000,1,91000033,2000,12000,0,1
437,12,33,0,0,0,0,0,6,39500,99,790000,1,91000033,2000,12000,0,1
438,12,34,0,0,0,0,0,6,41300,99,826000,1,91000033,2000,12000,0,1
439,12,35,0,0,0,0,0,6,43100,99,862000,1,91000033,2000,12000,0,1
440,12,36,0,0,0,0,0,6,45000,99,900000,1,91000033,2000,12000,0,1
441,12,37,0,0,0,0,0,6,46800,99,936000,1,91000033,2000,12000,0,1
442,12,38,0,0,0,0,0,6,48600,99,972000,1,91000033,2000,12000,0,1
443,12,39,0,0,0,0,0,6,50500,99,1010000,1,91000033,2000,12000,0,1
444,12,40,0,0,0,0,0,6,52300,99,1046000,1,91000033,2000,12000,0,1
445,12,41,0,0,0,0,0,6,55800,99,1116000,1,91000033,2000,12000,0,1
446,12,42,0,0,0,0,0,6,57700,99,1154000,1,91000033,2000,12000,0,1
447,12,43,0,0,0,0,0,6,59600,99,1192000,1,91000033,2000,12000,0,1
448,12,44,0,0,0,0,0,6,61400,99,1228000,1,91000033,2000,12000,0,1
449,12,45,0,0,0,0,0,6,63300,99,1266000,1,91000033,2000,12000,0,1
450,12,46,0,0,0,0,0,6,65200,99,1304000,1,91000033,2000,12000,0,1
451,12,47,0,0,0,0,0,6,67100,99,1342000,1,91000033,2000,12000,0,1
452,12,48,0,0,0,0,0,6,69000,99,1380000,1,91000033,2000,12000,0,1
453,12,49,0,0,0,0,0,6,70900,99,1418000,1,91000033,2000,12000,0,1
454,12,50,0,0,0,0,0,6,72800,99,1456000,1,91000033,2000,12000,0,1
455,12,51,0,0,0,0,0,6,76900,99,1538000,1,91000033,2000,12000,0,1
456,12,52,0,0,0,0,0,6,78800,99,1576000,1,91000033,2000,12000,0,1
457,12,53,0,0,0,0,0,6,80800,99,1616000,1,91000033,2000,12000,0,1
458,12,54,0,0,0,0,0,6,82700,99,1654000,1,91000033,2000,12000,0,1
459,12,55,0,0,0,0,0,6,84600,99,1692000,1,91000033,2000,12000,0,1
460,12,56,0,0,0,0,0,6,86600,99,1732000,1,91000033,2000,12000,0,1
461,12,57,0,0,0,0,0,6,88500,99,1770000,1,91000033,2000,12000,0,1
462,12,58,0,0,0,0,0,6,90500,99,1810000,1,91000033,2000,12000,0,1
463,12,59,0,0,0,0,0,6,92400,99,1848000,1,91000033,2000,12000,0,1
464,12,60,0,0,0,0,0,6,94400,99,1888000,1,91000033,2000,12000,0,1
465,12,61,0,0,0,0,0,6,99100,99,1982000,1,91000033,2000,12000,0,1
466,12,62,0,0,0,0,0,6,101100,99,2022000,1,91000033,2000,12000,0,1
467,12,63,0,0,0,0,0,6,103100,99,2062000,1,91000033,2000,12000,0,1
468,12,64,0,0,0,0,0,6,105100,99,2102000,1,91000033,2000,12000,0,1
469,12,65,0,0,0,0,0,6,107100,99,2142000,1,91000033,2000,12000,0,1
470,12,66,0,0,0,0,0,6,109100,99,2182000,1,91000033,2000,12000,0,1
471,12,67,0,0,0,0,0,6,111100,99,2222000,1,91000033,2000,12000,0,1
472,12,68,0,0,0,0,0,6,113100,99,2262000,1,91000033,2000,12000,0,1
473,12,69,0,0,0,0,0,6,115100,99,2302000,1,91000033,2000,12000,0,1
474,12,70,0,0,0,0,0,6,117100,99,2342000,1,91000033,2000,12000,0,1
475,12,71,0,0,0,0,0,6,122400,99,2448000,1,91000033,2000,12000,0,1
476,12,72,0,0,0,0,0,6,124400,99,2488000,1,91000033,2000,12000,0,1
477,12,73,0,0,0,0,0,6,126500,99,2530000,1,91000033,2000,12000,0,1
478,12,74,0,0,0,0,0,6,128500,99,2570000,1,91000033,2000,12000,0,1
479,12,75,0,0,0,0,0,6,130600,99,2612000,1,91000033,2000,12000,0,1
480,12,76,0,0,0,0,0,6,132600,99,2652000,1,91000033,2000,12000,0,1
481,12,77,0,0,0,0,0,6,134700,99,2694000,1,91000033,2000,12000,0,1
482,12,78,0,0,0,0,0,6,136800,99,2736000,1,91000033,2000,12000,0,1
483,12,79,0,0,0,0,0,6,138800,99,2776000,1,91000033,2000,12000,0,1
484,12,80,0,0,0,0,0,6,140900,99,2818000,1,91000033,2000,12000,0,1
485,12,81,0,0,0,0,0,6,146800,99,2936000,1,91000033,2000,12000,0,1
486,12,82,0,0,0,0,0,6,148900,99,2978000,1,91000033,2000,12000,0,1
487,12,83,0,0,0,0,0,6,151000,99,3020000,1,91000033,2000,12000,0,1
488,12,84,0,0,0,0,0,6,153100,99,3062000,1,91000033,2000,12000,0,1
489,12,85,0,0,0,0,0,6,155200,99,3104000,1,91000033,2000,12000,0,1
490,12,86,0,0,0,0,0,6,157300,99,3146000,1,91000033,2000,12000,0,1
491,12,87,0,0,0,0,0,6,159500,99,3190000,1,91000033,2000,12000,0,1
492,12,88,0,0,0,0,0,6,161600,99,3232000,1,91000033,2000,12000,0,1
493,12,89,0,0,0,0,0,6,163700,99,3274000,1,91000033,2000,12000,0,1
494,12,90,0,0,0,0,0,6,165800,99,3316000,1,91000033,2000,12000,0,1
495,12,91,0,0,0,0,0,6,172300,99,3446000,1,91000033,2000,12000,0,1
496,12,92,0,0,0,0,0,6,174500,99,3490000,1,91000033,2000,12000,0,1
497,12,93,0,0,0,0,0,6,176600,99,3532000,1,91000033,2000,12000,0,1
498,12,94,0,0,0,0,0,6,178800,99,3576000,1,91000033,2000,12000,0,1
499,12,95,0,0,0,0,0,6,181000,99,3620000,1,91000033,2000,12000,0,1
500,12,96,0,0,0,0,0,6,183100,99,3662000,1,91000033,2000,12000,0,1
501,12,97,0,0,0,0,0,6,185300,99,3706000,1,91000033,2000,12000,0,1
502,12,98,0,0,0,0,0,6,187500,99,3750000,1,91000033,2000,12000,0,1
503,12,99,0,0,0,0,0,6,189600,99,3792000,1,91000033,2000,12000,0,1
504,12,100,0,0,0,0,0,6,191800,99,3836000,1,91000033,2000,12000,0,1
505,12,101,0,0,0,0,0,6,199000,99,3980000,1,91000033,2000,12000,0,1
506,12,102,0,0,0,0,0,6,201200,99,4024000,1,91000033,2000,12000,0,1
507,12,103,0,0,0,0,0,6,203400,99,4068000,1,91000033,2000,12000,0,1
508,12,104,0,0,0,0,0,6,205600,99,4112000,1,91000033,2000,12000,0,1
509,12,105,0,0,0,0,0,6,207800,99,4156000,1,91000033,2000,12000,0,1
510,12,106,0,0,0,0,0,6,210100,99,4202000,1,91000033,2000,12000,0,1
511,12,107,0,0,0,0,0,6,212300,99,4246000,1,91000033,2000,12000,0,1
512,12,108,0,0,0,0,0,6,214500,99,4290000,1,91000033,2000,12000,0,1
513,12,109,0,0,0,0,0,6,216700,99,4334000,1,91000033,2000,12000,0,1
514,12,110,0,0,0,0,0,6,219000,99,4380000,1,91000033,2000,12000,0,1
515,12,111,0,0,0,0,0,6,226700,99,4534000,1,91000033,2000,12000,0,1
516,12,112,0,0,0,0,0,6,229000,99,4580000,1,91000033,2000,12000,0,1
517,12,113,0,0,0,0,0,6,231300,99,4626000,1,91000033,2000,12000,0,1
518,12,114,0,0,0,0,0,6,233500,99,4670000,1,91000033,2000,12000,0,1
519,12,115,0,0,0,0,0,6,235800,99,4716000,1,91000033,2000,12000,0,1
520,12,116,0,0,0,0,0,6,238100,99,4762000,1,91000033,2000,12000,0,1
521,12,117,0,0,0,0,0,6,240400,99,4808000,1,91000033,2000,12000,0,1
522,12,118,0,0,0,0,0,6,242700,99,4854000,1,91000033,2000,12000,0,1
523,12,119,0,0,0,0,0,6,244900,99,4898000,1,91000033,2000,12000,0,1
524,12,120,0,0,0,0,0,6,247200,99,4944000,1,91000033,2000,12000,0,1
525,12,121,0,0,0,0,0,6,255600,99,5112000,1,91000033,2000,12000,0,1
526,12,122,0,0,0,0,0,6,257900,99,5158000,1,91000033,2000,12000,0,1
527,12,123,0,0,0,0,0,6,260200,99,5204000,1,91000033,2000,12000,0,1
528,12,124,0,0,0,0,0,6,262600,99,5252000,1,91000033,2000,12000,0,1
529,12,125,0,0,0,0,0,6,264900,99,5298000,1,91000033,2000,12000,0,1
530,12,126,0,0,0,0,0,6,267200,99,5344000,1,91000033,2000,12000,0,1
531,12,127,0,0,0,0,0,6,269600,99,5392000,1,91000033,2000,12000,0,1
532,12,128,0,0,0,0,0,6,271900,99,5438000,1,91000033,2000,12000,0,1
533,12,129,0,0,0,0,0,6,274200,99,5484000,1,91000033,2000,12000,0,1
534,12,130,0,0,0,0,0,6,276600,99,5532000,1,91000033,2000,12000,0,1
535,12,131,0,0,0,0,0,6,285500,99,5710000,1,91000033,2000,12000,0,1
536,12,132,0,0,0,0,0,6,287900,99,5758000,1,91000033,2000,12000,0,1
537,12,133,0,0,0,0,0,6,290300,99,5806000,1,91000033,2000,12000,0,1
538,12,134,0,0,0,0,0,6,292700,99,5854000,1,91000033,2000,12000,0,1
539,12,135,0,0,0,0,0,6,295100,99,5902000,1,91000033,2000,12000,0,1
540,12,136,0,0,0,0,0,6,297500,99,5950000,1,91000033,2000,12000,0,1
541,12,137,0,0,0,0,0,6,299900,99,5998000,1,91000033,2000,12000,0,1
542,12,138,0,0,0,0,0,6,302300,99,6046000,1,91000033,2000,12000,0,1
543,12,139,0,0,0,0,0,6,304700,99,6094000,1,91000033,2000,12000,0,1
544,12,140,0,0,0,0,0,6,307000,99,6140000,1,91000033,2000,12000,0,1
545,12,141,0,0,0,0,0,6,316600,99,6332000,1,91000033,2000,12000,0,1
546,12,142,0,0,0,0,0,6,319100,99,6382000,1,91000033,2000,12000,0,1
547,12,143,0,0,0,0,0,6,321500,99,6430000,1,91000033,2000,12000,0,1
548,12,144,0,0,0,0,0,6,324000,99,6480000,1,91000033,2000,12000,0,1
549,12,145,0,0,0,0,0,6,326400,99,6528000,1,91000033,2000,12000,0,1
550,12,146,0,0,0,0,0,6,328900,99,6578000,1,91000033,2000,12000,0,1
551,12,147,0,0,0,0,0,6,331300,99,6626000,1,91000033,2000,12000,0,1
552,12,148,0,0,0,0,0,6,333700,99,6674000,1,91000033,2000,12000,0,1
553,12,149,0,0,0,0,0,6,336200,99,6724000,1,91000033,2000,12000,0,1
554,12,150,0,0,0,0,0,6,338600,99,6772000,1,91000033,2000,12000,0,1
555,12,151,0,0,0,0,0,6,348800,99,6976000,1,91000033,2000,12000,0,1
556,12,152,0,0,0,0,0,6,351300,99,7026000,1,91000033,2000,12000,0,1
557,12,153,0,0,0,0,0,6,353800,99,7076000,1,91000033,2000,12000,0,1
558,12,154,0,0,0,0,0,6,356300,99,7126000,1,91000033,2000,12000,0,1
559,12,155,0,0,0,0,0,6,358800,99,7176000,1,91000033,2000,12000,0,1
560,12,156,0,0,0,0,0,6,361300,99,7226000,1,91000033,2000,12000,0,1
561,12,157,0,0,0,0,0,6,363800,99,7276000,1,91000033,2000,12000,0,1
562,12,158,0,0,0,0,0,6,366300,99,7326000,1,91000033,2000,12000,0,1
563,12,159,0,0,0,0,0,6,368800,99,7376000,1,91000033,2000,12000,0,1
564,12,160,0,0,0,0,0,6,371300,99,7426000,1,91000033,2000,12000,0,1
565,12,161,0,0,0,0,0,6,382100,99,7642000,1,91000033,2000,12000,0,1
566,12,162,0,0,0,0,0,6,384700,99,7694000,1,91000033,2000,12000,0,1
567,12,163,0,0,0,0,0,6,387200,99,7744000,1,91000033,2000,12000,0,1
568,12,164,0,0,0,0,0,6,389800,99,7796000,1,91000033,2000,12000,0,1
569,12,165,0,0,0,0,0,6,392400,99,7848000,1,91000033,2000,12000,0,1
570,12,166,0,0,0,0,0,6,394900,99,7898000,1,91000033,2000,12000,0,1
571,12,167,0,0,0,0,0,6,397500,99,7950000,1,91000033,2000,12000,0,1
572,12,168,0,0,0,0,0,6,400000,99,8000000,1,91000033,2000,12000,0,1
573,12,169,0,0,0,0,0,6,402600,99,8052000,1,91000033,2000,12000,0,1
574,12,170,0,0,0,0,0,6,405100,99,8102000,1,91000033,2000,12000,0,1
575,12,171,0,0,0,0,0,6,416600,99,8332000,1,91000033,2000,12000,0,1
576,12,172,0,0,0,0,0,6,419200,99,8384000,1,91000033,2000,12000,0,1
577,12,173,0,0,0,0,0,6,421800,99,8436000,1,91000033,2000,12000,0,1
578,12,174,0,0,0,0,0,6,424400,99,8488000,1,91000033,2000,12000,0,1
579,12,175,0,0,0,0,0,6,427000,99,8540000,1,91000033,2000,12000,0,1
580,12,176,0,0,0,0,0,6,429600,99,8592000,1,91000033,2000,12000,0,1
581,12,177,0,0,0,0,0,6,432200,99,8644000,1,91000033,2000,12000,0,1
582,12,178,0,0,0,0,0,6,434800,99,8696000,1,91000033,2000,12000,0,1
583,12,179,0,0,0,0,0,6,437400,99,8748000,1,91000033,2000,12000,0,1
584,12,180,0,0,0,0,0,6,440100,99,8802000,1,91000033,2000,12000,0,1
585,12,181,0,0,0,0,0,6,452100,99,9042000,1,91000033,2000,12000,0,1
586,12,182,0,0,0,0,0,6,454700,99,9094000,1,91000033,2000,12000,0,1
587,12,183,0,0,0,0,0,6,457400,99,9148000,1,91000033,2000,12000,0,1
588,12,184,0,0,0,0,0,6,460100,99,9202000,1,91000033,2000,12000,0,1
589,12,185,0,0,0,0,0,6,462700,99,9254000,1,91000033,2000,12000,0,1
590,12,186,0,0,0,0,0,6,465400,99,9308000,1,91000033,2000,12000,0,1
591,12,187,0,0,0,0,0,6,468100,99,9362000,1,91000033,2000,12000,0,1
592,12,188,0,0,0,0,0,6,470700,99,9414000,1,91000033,2000,12000,0,1
593,12,189,0,0,0,0,0,6,473400,99,9468000,1,91000033,2000,12000,0,1
594,12,190,0,0,0,0,0,6,476100,99,9522000,1,91000033,2000,12000,0,1
595,12,191,0,0,0,0,0,6,488700,99,9774000,1,91000033,2000,12000,0,1
596,12,192,0,0,0,0,0,6,491400,99,9828000,1,91000033,2000,12000,0,1
597,12,193,0,0,0,0,0,6,494200,99,9884000,1,91000033,2000,12000,0,1
598,12,194,0,0,0,0,0,6,496900,99,9938000,1,91000033,2000,12000,0,1
599,12,195,0,0,0,0,0,6,499600,99,9992000,1,91000033,2000,12000,0,1
600,12,196,0,0,0,0,0,6,502300,99,10046000,1,91000033,2000,12000,0,1
601,12,197,0,0,0,0,0,6,505100,99,10102000,1,91000033,2000,12000,0,1
602,12,198,0,0,0,0,0,6,507800,99,10156000,1,91000033,2000,12000,0,1
603,12,199,0,0,0,0,0,6,510500,99,10210000,1,91000033,2000,12000,0,1
604,12,200,0,0,0,0,0,6,513200,99,10264000,1,91000033,2000,12000,0,1
605,12,201,0,0,0,0,0,6,526500,99,10530000,1,91000033,2000,12000,0,1
606,12,202,0,0,0,0,0,6,529300,99,10586000,1,91000033,2000,12000,0,1
607,12,203,0,0,0,0,0,6,532000,99,10640000,1,91000033,2000,12000,0,1
608,12,204,0,0,0,0,0,6,534800,99,10696000,1,91000033,2000,12000,0,1
609,12,205,0,0,0,0,0,6,537600,99,10752000,1,91000033,2000,12000,0,1
610,12,206,0,0,0,0,0,6,540400,99,10808000,1,91000033,2000,12000,0,1
611,12,207,0,0,0,0,0,6,543100,99,10862000,1,91000033,2000,12000,0,1
612,12,208,0,0,0,0,0,6,545900,99,10918000,1,91000033,2000,12000,0,1
613,12,209,0,0,0,0,0,6,548700,99,10974000,1,91000033,2000,12000,0,1
614,12,210,0,0,0,0,0,6,551500,99,11030000,1,91000033,2000,12000,0,1
615,12,211,0,0,0,0,0,6,565300,99,11306000,1,91000033,2000,12000,0,1
616,12,212,0,0,0,0,0,6,568200,99,11364000,1,91000033,2000,12000,0,1
617,12,213,0,0,0,0,0,6,571000,99,11420000,1,91000033,2000,12000,0,1
618,12,214,0,0,0,0,0,6,573800,99,11476000,1,91000033,2000,12000,0,1
619,12,215,0,0,0,0,0,6,576700,99,11534000,1,91000033,2000,12000,0,1
620,12,216,0,0,0,0,0,6,579500,99,11590000,1,91000033,2000,12000,0,1
621,12,217,0,0,0,0,0,6,582300,99,11646000,1,91000033,2000,12000,0,1
622,12,218,0,0,0,0,0,6,585200,99,11704000,1,91000033,2000,12000,0,1
623,12,219,0,0,0,0,0,6,588000,99,11760000,1,91000033,2000,12000,0,1
624,12,220,0,0,0,0,0,6,590800,99,11816000,1,91000033,2000,12000,0,1
625,12,221,0,0,0,0,0,6,605300,99,12106000,1,91000033,2000,12000,0,1
626,12,222,0,0,0,0,0,6,608200,99,12164000,1,91000033,2000,12000,0,1
627,12,223,0,0,0,0,0,6,611100,99,12222000,1,91000033,2000,12000,0,1
628,12,224,0,0,0,0,0,6,614000,99,12280000,1,91000033,2000,12000,0,1
629,12,225,0,0,0,0,0,6,616900,99,12338000,1,91000033,2000,12000,0,1
630,12,226,0,0,0,0,0,6,619800,99,12396000,1,91000033,2000,12000,0,1
631,12,227,0,0,0,0,0,6,622600,99,12452000,1,91000033,2000,12000,0,1
632,12,228,0,0,0,0,0,6,625500,99,12510000,1,91000033,2000,12000,0,1
633,12,229,0,0,0,0,0,6,628400,99,12568000,1,91000033,2000,12000,0,1
634,12,230,0,0,0,0,0,6,631300,99,12626000,1,91000033,2000,12000,0,1
635,12,231,0,0,0,0,0,6,646400,99,12928000,1,91000033,2000,12000,0,1
636,12,232,0,0,0,0,0,6,649300,99,12986000,1,91000033,2000,12000,0,1
637,12,233,0,0,0,0,0,6,652300,99,13046000,1,91000033,2000,12000,0,1
638,12,234,0,0,0,0,0,6,655200,99,13104000,1,91000033,2000,12000,0,1
639,12,235,0,0,0,0,0,6,658200,99,13164000,1,91000033,2000,12000,0,1
640,12,236,0,0,0,0,0,6,661100,99,13222000,1,91000033,2000,12000,0,1
641,12,237,0,0,0,0,0,6,664100,99,13282000,1,91000033,2000,12000,0,1
642,12,238,0,0,0,0,0,6,667000,99,13340000,1,91000033,2000,12000,0,1
643,12,239,0,0,0,0,0,6,669900,99,13398000,1,91000033,2000,12000,0,1
644,12,240,0,0,0,0,0,6,672900,99,13458000,1,91000033,2000,12000,0,1
645,12,241,0,0,0,0,0,6,688600,99,13772000,1,91000033,2000,12000,0,1
646,12,242,0,0,0,0,0,6,691600,99,13832000,1,91000033,2000,12000,0,1
647,12,243,0,0,0,0,0,6,694600,99,13892000,1,91000033,2000,12000,0,1
648,12,244,0,0,0,0,0,6,697600,99,13952000,1,91000033,2000,12000,0,1
649,12,245,0,0,0,0,0,6,700600,99,14012000,1,91000033,2000,12000,0,1
650,12,246,0,0,0,0,0,6,703600,99,14072000,1,91000033,2000,12000,0,1
651,12,247,0,0,0,0,0,6,706600,99,14132000,1,91000033,2000,12000,0,1
652,12,248,0,0,0,0,0,6,709600,99,14192000,1,91000033,2000,12000,0,1
653,12,249,0,0,0,0,0,6,712600,99,14252000,1,91000033,2000,12000,0,1
654,12,250,0,0,0,0,0,6,715600,99,14312000,1,91000033,2000,12000,0,1
655,12,251,0,0,0,0,0,6,731900,99,14638000,1,91000033,2000,12000,0,1
656,12,252,0,0,0,0,0,6,735000,99,14700000,1,91000033,2000,12000,0,1
657,12,253,0,0,0,0,0,6,738000,99,14760000,1,91000033,2000,12000,0,1
658,12,254,0,0,0,0,0,6,741100,99,14822000,1,91000033,2000,12000,0,1
659,12,255,0,0,0,0,0,6,744100,99,14882000,1,91000033,2000,12000,0,1
660,12,256,0,0,0,0,0,6,747200,99,14944000,1,91000033,2000,12000,0,1
