id,sort,step,activity,backicon,nameicon,txt,tasktypes,n1,n2,n3,n4,item1,num1,item2,num2,item3,num3,item4,num4,costitem1,costnum1,costitem2,costnum2,costitem3,costnum3,costitem4,costnum4,cost,sale,fund,power,start,continued,cd,show,coctime,renovate,reset,status,touch,vip_limit,point
300020008,3,2,魔物之塔,bg_huodong_qr1,开服狂欢,通关镇魂塔精英关卡 第4关,197,1,320004,0,0,91000002,200,91000035,200,60000222,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030001,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 2个佣兵,211,2,1,0,1,91000002,20,91000001,2000,60000221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030002,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 4个佣兵,211,4,1,0,1,91000002,20,91000001,3000,60000221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030003,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 8个佣兵,211,8,1,0,1,91000002,20,91000001,6000,60000221,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030004,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 12个佣兵,211,12,1,0,1,91000002,20,91000001,10000,60000222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030005,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 16个佣兵,211,16,1,0,1,91000002,20,91000001,20000,60000222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030006,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 20个佣兵,211,20,1,0,1,91000002,20,91000001,30000,60000222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030007,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 1个橙色佣兵,211,1,1,0,2,91000002,20,91000001,20000,60000224,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030008,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 3个橙色佣兵,211,3,1,0,2,91000002,20,91000001,40000,60000224,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030009,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 9个橙色佣兵,211,9,1,0,2,91000002,20,91000001,60000,60000224,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030010,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 1个强化 5的佣兵,211,1,5,0,0,91000002,20,91000001,10000,60000224,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030011,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 3个强化 5的佣兵,211,3,5,0,0,91000002,20,91000001,20000,60000224,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030012,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 5个强化 5的佣兵,211,5,5,0,0,91000002,20,91000001,30000,60000224,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030013,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 1个强化 12的佣兵,211,1,12,0,0,91000002,20,91000001,10000,60000224,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030014,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 3个强化 12的佣兵,211,3,12,0,0,91000002,20,91000001,20000,60000224,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300030015,3,3,佣兵训练,bg_huodong_qr1,开服狂欢,拥有 5个强化 12的佣兵,211,5,12,0,0,91000002,20,91000001,30000,60000224,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432000,0,86400,86400,0,0,1,1,0,1
300040001,3,4,半价抢购,bg_huodong_qr1,开服狂欢,热门商品 限时半价,1,1,0,0,0,60000222,40,0,0,0,0,0,0,91000002,4000,0,0,0,0,0,0,4000,2000,0,0,3,432000,0,86400,86400,0,0,1,0,0,1
300050001,3,5,商会返利,bg_huodong_qr1,开服狂欢,商会会员 限时免费,1,1,0,0,0,60000224,30,0,0,0,0,0,0,91000002,600,0,0,0,0,0,0,600,300,0,1,3,432000,0,86400,86400,0,0,1,0,0,1
400010001,4,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 8000元宝,60,8000,0,0,0,91000035,500,60000214,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400010002,4,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 10000元宝,60,10000,0,0,0,91000035,1000,60000214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400010003,4,1,每日福利,bg_huodong_qr1,开服狂欢,登录游戏,129,1,0,0,0,91000002,200,79000008,10,91000032,1000,91000033,1000,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400010004,4,1,每日福利,bg_huodong_qr1,开服狂欢,领主等级到达 43,1,43,0,0,0,91000002,200,60000214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400010005,4,1,每日福利,bg_huodong_qr1,开服狂欢,战斗力达到 320000,14,320000,0,0,0,91000002,200,60000214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020001,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境击败 6个敌人,190,6,0,0,0,91000001,20000,79000008,3,60000213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020002,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境击败 12个敌人,190,12,0,0,0,91000001,40000,79000008,3,60000213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020003,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境击败 18个敌人,190,18,0,0,0,91000001,60000,79000008,3,60000213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020004,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境击败 24个敌人,190,24,0,0,0,91000001,80000,79000008,3,60000213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020005,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境击败 30个敌人,190,30,0,0,0,91000001,100000,79000008,3,60000213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020006,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境击败 36个敌人,190,36,0,0,0,91000001,120000,79000008,3,60000213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020007,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境击败 42个敌人,190,42,0,0,0,91000001,140000,79000008,3,60000213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020008,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境击败 48个敌人,190,48,0,0,0,91000001,160000,79000008,3,60000213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020009,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境完美通关 1次,190,1,14,0,0,91000002,100,91000023,20,60000214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020010,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境完美通关 2次,190,2,14,0,0,91000002,100,91000023,40,60000214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020011,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境完美通关 3次,190,3,14,0,0,91000002,100,91000023,60,60000214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020012,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境完美通关 4次,190,4,14,0,0,91000002,100,91000023,80,60000214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020013,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境完美通关 5次,190,5,14,0,0,91000002,100,91000023,100,60000214,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400020014,4,2,秘境探险,bg_huodong_qr1,开服狂欢,时空秘境完美通关 6次,190,6,14,0,0,91000002,100,91000023,120,60000214,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030001,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,英雄天赋最高等级达到 3级,203,1,3,0,3,91000002,100,60000214,1,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030002,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,英雄天赋最高等级达到 5级,203,1,5,0,3,91000002,200,60000214,2,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030003,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,英雄天赋最高等级达到 9级,203,1,9,0,4,91000002,300,60000214,3,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030004,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,英雄天赋最高等级达到 12级,203,1,12,0,4,91000002,400,60000214,4,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030005,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,英雄天赋最高等级达到 15级,203,1,15,0,5,91000002,500,60000215,2,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030006,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,5个英雄天赋最高等级达到 3级,203,5,3,0,5,91000002,200,60000214,1,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030007,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,5个英雄天赋最高等级达到 5级,203,5,5,0,5,91000002,400,60000214,2,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030008,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,5个英雄天赋最高等级达到 9级,203,5,9,0,5,91000002,600,60000214,3,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030009,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,5个英雄天赋最高等级达到 12级,203,5,12,0,5,91000002,800,60000214,4,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030010,4,3,天赋觉醒,bg_huodong_qr1,开服狂欢,5个英雄天赋最高等级达到 15级,203,5,15,0,6,91000002,1000,60000215,2,79000008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,0,1,0,1
400030011,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有1个3级宝石,183,1,3,0,6,91000002,20,91000001,10000,60000213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030012,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有3个3级宝石,183,3,3,0,6,91000002,20,91000001,10000,60000213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030013,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有5个3级宝石,183,5,3,0,6,91000002,20,91000001,20000,60000213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030014,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有10个3级宝石,183,10,3,0,6,91000002,20,91000001,20000,60000213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030015,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有1个4级宝石,183,1,4,0,7,91000002,30,91000001,30000,60000214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030016,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有3个4级宝石,183,3,4,0,7,91000002,30,91000001,30000,60000214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030017,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有5个4级宝石,183,5,4,0,7,91000002,30,91000001,40000,60000214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030018,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有10个4级宝石,183,10,4,0,7,91000002,30,91000001,40000,60000214,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400030019,4,3,宝石大师,bg_huodong_qr1,开服狂欢,拥有1个5级宝石,183,1,5,0,7,91000002,50,91000001,50000,60000215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,345600,0,86400,86400,0,0,1,1,0,1
400040001,4,4,半价抢购,bg_huodong_qr1,开服狂欢,热门商品 限时半价,1,1,0,0,0,10101006,4,0,0,0,0,0,0,91000002,4860,0,0,0,0,0,0,4860,2430,0,0,4,345600,0,86400,86400,0,0,1,0,0,1
400050001,4,5,商会返利,bg_huodong_qr1,开服狂欢,商会会员 限时免费,1,1,0,0,0,60000214,4,0,0,0,0,0,0,91000002,540,0,0,0,0,0,0,540,270,0,1,4,345600,0,86400,86400,0,0,1,0,0,1
500010001,5,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 12000元宝,60,12000,0,0,0,91000031,10000,60000224,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500010002,5,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 15000元宝,60,15000,0,0,0,91000031,20000,60000224,30,60000216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500010003,5,1,每日福利,bg_huodong_qr1,开服狂欢,登录游戏,129,1,0,0,0,91000002,250,79000008,10,91000032,1000,91000033,1000,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500010004,5,1,每日福利,bg_huodong_qr1,开服狂欢,领主等级到达 47,1,47,0,0,0,91000002,250,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500010005,5,1,每日福利,bg_huodong_qr1,开服狂欢,战斗力达到 400000,14,400000,0,0,0,91000002,250,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500020001,5,2,军团战士,bg_huodong_qr1,开服狂欢,参与军团副本 3次,137,3,0,0,0,91000025,100,79000008,3,91000031,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500020002,5,2,军团战士,bg_huodong_qr1,开服狂欢,参与军团副本 6次,137,6,0,0,0,91000025,200,79000008,3,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500020003,5,2,军团战士,bg_huodong_qr1,开服狂欢,参与军团副本 9次,137,9,0,0,0,91000025,300,79000008,3,91000031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500020004,5,2,军团战士,bg_huodong_qr1,开服狂欢,领取军团副本宝箱 1次,138,1,0,0,0,91000025,100,79000008,3,91000031,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500020005,5,2,军团战士,bg_huodong_qr1,开服狂欢,领取军团副本宝箱 2次,138,2,0,0,0,91000025,200,79000008,3,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500020006,5,2,军团战士,bg_huodong_qr1,开服狂欢,领取军团副本宝箱 4次,138,4,0,0,0,91000025,300,79000008,3,91000031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030001,5,3,装备附魔,bg_huodong_qr1,开服狂欢,1个装备附魔达到 白色3星,184,1,4,0,0,91000002,20,31000101,3,91000031,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030002,5,3,装备附魔,bg_huodong_qr1,开服狂欢,5个装备附魔达到 白色3星,184,5,4,0,0,91000002,20,31000101,6,91000031,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030003,5,3,装备附魔,bg_huodong_qr1,开服狂欢,1个装备附魔达到 绿色1星,184,1,5,0,0,91000002,20,31000102,3,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030004,5,3,装备附魔,bg_huodong_qr1,开服狂欢,5个装备附魔达到 绿色1星,184,5,5,0,0,91000002,20,31000102,6,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030005,5,3,装备附魔,bg_huodong_qr1,开服狂欢,1个装备附魔达到 绿色3星,184,1,7,0,0,91000002,20,31000102,6,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030006,5,3,装备附魔,bg_huodong_qr1,开服狂欢,5个装备附魔达到 绿色3星,184,5,7,0,0,91000002,20,31000102,9,91000031,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030007,5,3,装备附魔,bg_huodong_qr1,开服狂欢,1个装备附魔达到 蓝色1星,184,1,8,0,0,91000002,20,31000103,3,91000031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030008,5,3,装备附魔,bg_huodong_qr1,开服狂欢,5个装备附魔达到 蓝色1星,184,5,8,0,0,91000002,20,31000103,6,91000031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030009,5,3,装备附魔,bg_huodong_qr1,开服狂欢,1个装备附魔达到 蓝色3星,184,1,10,0,0,91000002,20,31000103,6,91000031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030010,5,3,装备附魔,bg_huodong_qr1,开服狂欢,5个装备附魔达到 蓝色3星,184,5,10,0,0,91000002,20,31000103,9,91000031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030011,5,3,装备附魔,bg_huodong_qr1,开服狂欢,1个装备附魔达到 紫色1星,184,1,11,0,0,91000002,20,31000104,3,91000031,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030012,5,3,装备附魔,bg_huodong_qr1,开服狂欢,5个装备附魔达到 紫色1星,184,5,11,0,0,91000002,20,31000104,6,91000031,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500030013,5,3,装备附魔,bg_huodong_qr1,开服狂欢,1个装备附魔达到 紫色3星,184,1,13,0,0,91000002,20,31000104,6,91000031,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,259200,0,86400,86400,0,0,1,1,0,1
500040001,5,4,半价抢购,bg_huodong_qr1,开服狂欢,热门商品 限时半价,1,1,0,0,0,91000031,200000,0,0,0,0,0,0,91000002,4000,0,0,0,0,0,0,4000,2000,0,0,5,259200,0,86400,86400,0,0,1,0,0,1
500050001,5,5,商会返利,bg_huodong_qr1,开服狂欢,商会会员 限时免费,1,1,0,0,0,91000031,20000,0,0,0,0,0,0,91000002,400,0,0,0,0,0,0,400,200,0,1,5,259200,0,86400,86400,0,0,1,0,0,1
600010001,6,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 20000元宝,60,20000,0,0,0,15100101,10,91000001,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600010002,6,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 30000元宝,60,30000,0,0,0,15100101,15,91000001,2000000,60000216,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600010003,6,1,每日福利,bg_huodong_qr1,开服狂欢,登录游戏,129,1,0,0,0,91000002,300,15100101,5,79000008,10,91000033,1000,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600010004,6,1,每日福利,bg_huodong_qr1,开服狂欢,领主等级到达 49,1,49,0,0,0,91000002,300,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600010005,6,1,每日福利,bg_huodong_qr1,开服狂欢,战斗力达到 480000,14,480000,0,0,0,91000002,300,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600020001,6,2,寻宝冒险,bg_huodong_qr1,开服狂欢,通关任意宝石副本 1次,189,1,0,0,0,91000002,20,60000213,3,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600020002,6,2,寻宝冒险,bg_huodong_qr1,开服狂欢,通关任意宝石副本 2次,189,2,0,0,0,91000002,20,60000213,6,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600020003,6,2,寻宝冒险,bg_huodong_qr1,开服狂欢,通关任意宝石副本 3次,189,3,0,0,0,91000002,20,60000213,9,15100101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030001,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,圣物宝物最高等级达到+ 2,140,1,0,2,0,91000002,20,60000200,1,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030002,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,圣物宝物最高等级达到+ 3,140,1,0,3,0,91000002,20,60000200,2,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030003,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,圣物宝物最高等级达到+ 4,140,1,0,4,0,91000002,20,60000200,3,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030004,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,圣物宝物最高等级达到+ 5,140,1,0,5,0,91000002,20,60000200,5,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030005,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,圣物宝物最高等级达到+ 6,140,1,0,6,0,91000002,20,60000200,8,15100101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030006,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,圣物宝物最高等级达到+ 7,140,1,0,7,0,91000002,20,60000200,10,15100101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030007,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,拥有任意圣物 1个,140,1,1,0,0,91000002,20,80000011,5,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030008,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,拥有任意圣物 2个,140,2,1,0,0,91000002,20,80000011,10,15100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030009,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,拥有任意圣物 3个,140,3,1,0,0,91000002,20,80000011,15,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030010,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,拥有任意圣物 5个,140,5,1,0,0,91000002,20,80000011,20,15100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600030011,6,3,圣物收藏,bg_huodong_qr1,开服狂欢,拥有任意圣物 7个,140,7,1,0,0,91000002,20,80000011,30,15100101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172800,0,86400,86400,0,0,1,1,0,1
600040001,6,4,半价抢购,bg_huodong_qr1,开服狂欢,热门商品 限时半价,1,1,0,0,0,15100101,50,0,0,0,0,0,0,91000002,2500,0,0,0,0,0,0,2500,1250,0,0,6,172800,0,86400,86400,0,0,1,0,0,1
600050001,6,5,商会返利,bg_huodong_qr1,开服狂欢,商会会员 限时免费,1,1,0,0,0,15100101,12,0,0,0,0,0,0,91000002,600,0,0,0,0,0,0,600,400,0,1,6,172800,0,86400,86400,0,0,1,0,0,1
700010001,7,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 40000元宝,60,40000,0,0,0,15100101,10,91000027,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700010002,7,1,每日福利,bg_huodong_qr1,开服狂欢,累计充值 50000元宝,60,50000,0,0,0,15100101,15,91000027,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700010003,7,1,每日福利,bg_huodong_qr1,开服狂欢,登录游戏,129,1,0,0,0,12200101,60,79000008,10,91000002,350,91000033,1000,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
700010004,7,1,每日福利,bg_huodong_qr1,开服狂欢,领主等级到达 51,1,51,0,0,0,91000002,350,91000027,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,86400,0,86400,86400,0,0,1,1,0,1
