id,nextid,dec,toucheffect,record,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12
1008,0,10-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111007,0,0,0,0,0,0,0,0,0
1009,0,10-7完成,8,1,1009,0,0,0,0,0,0,0,0,0,0,0
1010,0,10-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111008,0,0,0,0,0,0,0,0,0
1011,0,10-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111009,0,0,0,0,0,0,0,0,0
1012,0,10-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111010,0,0,0,0,0,0,0,0,0
1013,0,第一关宝物,15,0,1001,0,0,0,0,0,0,0,0,0,0,0
1014,0,第三关宝物,15,0,1003,0,0,0,0,0,0,0,0,0,0,0
1015,0,第四关宝物,15,0,1004,0,0,0,0,0,0,0,0,0,0,0
1016,0,第五关宝物,15,0,1005,0,0,0,0,0,0,0,0,0,0,0
1017,0,第六关BOSS宝物,15,0,1006,0,0,0,0,0,0,0,0,0,0,0
1018,0,第八关宝物,15,0,1008,0,0,0,0,0,0,0,0,0,0,0
1019,0,第九关宝物,15,0,1009,0,0,0,0,0,0,0,0,0,0,0
1020,1021,走进传送门,2,0,38,19,0,0,0,0,0,0,0,0,0,0
1021,0,章节完成,16,0,1,levelMapUI,0,第十章完成,0,0,0,0,0,0,0,0
1101,0,11-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111101,0,0,0,0,0,0,0,0,0
1102,0,11-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111102,0,0,0,0,0,0,0,0,0
1103,0,11-2完成,8,1,1103,0,0,0,0,0,0,0,0,0,0,0
1104,0,11-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111103,0,0,0,0,0,0,0,0,0
1105,0,11-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111104,0,0,0,0,0,0,0,0,0
1106,0,11-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111105,0,0,0,0,0,0,0,0,0
1107,0,11-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111106,0,0,0,0,0,0,0,0,0
1108,0,11-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111107,0,0,0,0,0,0,0,0,0
1109,0,11-7完成,8,1,1109,0,0,0,0,0,0,0,0,0,0,0
1110,0,11-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111108,0,0,0,0,0,0,0,0,0
1111,0,11-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111109,0,0,0,0,0,0,0,0,0
1112,0,11-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111110,0,0,0,0,0,0,0,0,0
1113,0,第一关宝物,15,0,1101,0,0,0,0,0,0,0,0,0,0,0
1114,0,第三关宝物,15,0,1103,0,0,0,0,0,0,0,0,0,0,0
1115,0,第四关宝物,15,0,1104,0,0,0,0,0,0,0,0,0,0,0
1116,0,第五关宝物,15,0,1105,0,0,0,0,0,0,0,0,0,0,0
1117,0,第六关BOSS宝物,15,0,1106,0,0,0,0,0,0,0,0,0,0,0
1118,0,第八关宝物,15,0,1108,0,0,0,0,0,0,0,0,0,0,0
1119,0,第九关宝物,15,0,1109,0,0,0,0,0,0,0,0,0,0,0
1120,1121,走进传送门,2,0,59,36,0,0,0,0,0,0,0,0,0,0
1121,0,章节完成,16,0,1,levelMapUI,0,第十一章完成,0,0,0,0,0,0,0,0
1201,0,12-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111201,0,0,0,0,0,0,0,0,0
1202,0,12-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111202,0,0,0,0,0,0,0,0,0
1203,0,12-2完成,8,1,1203,0,0,0,0,0,0,0,0,0,0,0
1204,0,12-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111203,0,0,0,0,0,0,0,0,0
1205,0,12-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111204,0,0,0,0,0,0,0,0,0
1206,0,12-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111205,0,0,0,0,0,0,0,0,0
1207,0,12-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111206,0,0,0,0,0,0,0,0,0
1208,0,12-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111207,0,0,0,0,0,0,0,0,0
1209,0,12-7完成,8,1,1209,0,0,0,0,0,0,0,0,0,0,0
1210,0,12-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111208,0,0,0,0,0,0,0,0,0
1211,0,12-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111209,0,0,0,0,0,0,0,0,0
1212,0,12-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111210,0,0,0,0,0,0,0,0,0
1213,0,第一关宝物,15,0,1201,0,0,0,0,0,0,0,0,0,0,0
1214,0,第三关宝物,15,0,1203,0,0,0,0,0,0,0,0,0,0,0
1215,0,第四关宝物,15,0,1204,0,0,0,0,0,0,0,0,0,0,0
1216,0,第五关宝物,15,0,1205,0,0,0,0,0,0,0,0,0,0,0
1217,0,第六关BOSS宝物,15,0,1206,0,0,0,0,0,0,0,0,0,0,0
1218,0,第八关宝物,15,0,1208,0,0,0,0,0,0,0,0,0,0,0
1219,0,第九关宝物,15,0,1209,0,0,0,0,0,0,0,0,0,0,0
1220,1221,走进传送门,2,0,64,16,0,0,0,0,0,0,0,0,0,0
1221,0,章节完成,16,0,1,levelMapUI,0,第十二章完成,0,0,0,0,0,0,0,0
1301,0,13-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111301,0,0,0,0,0,0,0,0,0
1302,0,13-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111302,0,0,0,0,0,0,0,0,0
1303,0,13-2完成,8,1,1303,0,0,0,0,0,0,0,0,0,0,0
1304,0,13-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111303,0,0,0,0,0,0,0,0,0
1305,0,13-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111304,0,0,0,0,0,0,0,0,0
1306,0,13-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111305,0,0,0,0,0,0,0,0,0
1307,0,13-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111306,0,0,0,0,0,0,0,0,0
1308,0,13-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111307,0,0,0,0,0,0,0,0,0
1309,0,13-7完成,8,1,1309,0,0,0,0,0,0,0,0,0,0,0
1310,0,13-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111308,0,0,0,0,0,0,0,0,0
1311,0,13-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111309,0,0,0,0,0,0,0,0,0
1312,0,13-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111310,0,0,0,0,0,0,0,0,0
1313,0,第一关宝物,15,0,1301,0,0,0,0,0,0,0,0,0,0,0
1314,0,第三关宝物,15,0,1303,0,0,0,0,0,0,0,0,0,0,0
1315,0,第四关宝物,15,0,1304,0,0,0,0,0,0,0,0,0,0,0
1316,0,第五关宝物,15,0,1305,0,0,0,0,0,0,0,0,0,0,0
1317,0,第六关BOSS宝物,15,0,1306,0,0,0,0,0,0,0,0,0,0,0
1318,0,第八关宝物,15,0,1308,0,0,0,0,0,0,0,0,0,0,0
1319,0,第九关宝物,15,0,1309,0,0,0,0,0,0,0,0,0,0,0
1320,1321,走进传送门,2,0,62,8,0,0,0,0,0,0,0,0,0,0
1321,0,章节完成,16,0,1,levelMapUI,0,第十三章完成,0,0,0,0,0,0,0,0
1401,0,14-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111401,0,0,0,0,0,0,0,0,0
1402,0,14-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111402,0,0,0,0,0,0,0,0,0
1403,0,14-2完成,8,1,1403,0,0,0,0,0,0,0,0,0,0,0
1404,0,14-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111403,0,0,0,0,0,0,0,0,0
1405,0,14-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111404,0,0,0,0,0,0,0,0,0
1406,0,14-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111405,0,0,0,0,0,0,0,0,0
1407,0,14-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111406,0,0,0,0,0,0,0,0,0
1408,0,14-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111407,0,0,0,0,0,0,0,0,0
1409,0,14-7完成,8,1,1409,0,0,0,0,0,0,0,0,0,0,0
1410,0,14-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111408,0,0,0,0,0,0,0,0,0
1411,0,14-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111409,0,0,0,0,0,0,0,0,0
1412,0,14-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111410,0,0,0,0,0,0,0,0,0
1413,0,第一关宝物,15,0,1401,0,0,0,0,0,0,0,0,0,0,0
1414,0,第三关宝物,15,0,1403,0,0,0,0,0,0,0,0,0,0,0
1415,0,第四关宝物,15,0,1404,0,0,0,0,0,0,0,0,0,0,0
1416,0,第五关宝物,15,0,1405,0,0,0,0,0,0,0,0,0,0,0
1417,0,第六关BOSS宝物,15,0,1406,0,0,0,0,0,0,0,0,0,0,0
1418,0,第八关宝物,15,0,1408,0,0,0,0,0,0,0,0,0,0,0
1419,0,第九关宝物,15,0,1409,0,0,0,0,0,0,0,0,0,0,0
1420,1421,走进传送门,2,0,63,26,0,0,0,0,0,0,0,0,0,0
1421,0,章节完成,16,0,1,levelMapUI,0,第十四章完成,0,0,0,0,0,0,0,0
1501,0,15-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111501,0,0,0,0,0,0,0,0,0
1502,0,15-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111502,0,0,0,0,0,0,0,0,0
1503,0,14-2完成,8,1,1503,0,0,0,0,0,0,0,0,0,0,0
1504,0,15-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111503,0,0,0,0,0,0,0,0,0
1505,0,15-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111504,0,0,0,0,0,0,0,0,0
1506,0,15-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111505,0,0,0,0,0,0,0,0,0
1507,0,15-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111506,0,0,0,0,0,0,0,0,0
1508,0,15-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111507,0,0,0,0,0,0,0,0,0
1509,0,15-7完成,8,1,1509,0,0,0,0,0,0,0,0,0,0,0
1510,0,15-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111508,0,0,0,0,0,0,0,0,0
1511,0,15-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111509,0,0,0,0,0,0,0,0,0
1512,0,15-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111510,0,0,0,0,0,0,0,0,0
1513,0,第一关宝物,15,0,1501,0,0,0,0,0,0,0,0,0,0,0
1514,0,第三关宝物,15,0,1503,0,0,0,0,0,0,0,0,0,0,0
1515,0,第四关宝物,15,0,1504,0,0,0,0,0,0,0,0,0,0,0
1516,0,第五关宝物,15,0,1505,0,0,0,0,0,0,0,0,0,0,0
1517,0,第六关BOSS宝物,15,0,1506,0,0,0,0,0,0,0,0,0,0,0
1518,0,第八关宝物,15,0,1508,0,0,0,0,0,0,0,0,0,0,0
1519,0,第九关宝物,15,0,1509,0,0,0,0,0,0,0,0,0,0,0
1520,1521,走进传送门,2,0,25,6,0,0,0,0,0,0,0,0,0,0
1521,0,章节完成,16,0,1,levelMapUI,0,第十五章完成,0,0,0,0,0,0,0,0
1601,0,16-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111601,0,0,0,0,0,0,0,0,0
1602,0,16-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111602,0,0,0,0,0,0,0,0,0
1603,0,16-2完成,8,1,1603,0,0,0,0,0,0,0,0,0,0,0
1604,0,16-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111603,0,0,0,0,0,0,0,0,0
1605,0,16-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111604,0,0,0,0,0,0,0,0,0
1606,0,16-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111605,0,0,0,0,0,0,0,0,0
1607,0,16-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111606,0,0,0,0,0,0,0,0,0
1608,0,16-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111607,0,0,0,0,0,0,0,0,0
1609,0,16-7完成,8,1,1609,0,0,0,0,0,0,0,0,0,0,0
1610,0,16-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111608,0,0,0,0,0,0,0,0,0
1611,0,16-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111609,0,0,0,0,0,0,0,0,0
1612,0,16-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111610,0,0,0,0,0,0,0,0,0
1613,0,第一关宝物,15,0,1601,0,0,0,0,0,0,0,0,0,0,0
1614,0,第三关宝物,15,0,1603,0,0,0,0,0,0,0,0,0,0,0
1615,0,第四关宝物,15,0,1604,0,0,0,0,0,0,0,0,0,0,0
1616,0,第五关宝物,15,0,1605,0,0,0,0,0,0,0,0,0,0,0
1617,0,第六关BOSS宝物,15,0,1606,0,0,0,0,0,0,0,0,0,0,0
1618,0,第八关宝物,15,0,1608,0,0,0,0,0,0,0,0,0,0,0
1619,0,第九关宝物,15,0,1609,0,0,0,0,0,0,0,0,0,0,0
1620,1621,走进传送门,2,0,63,9,0,0,0,0,0,0,0,0,0,0
1621,0,章节完成,16,0,1,levelMapUI,0,第十六章完成,0,0,0,0,0,0,0,0
1701,0,17-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111701,0,0,0,0,0,0,0,0,0
1702,0,17-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111702,0,0,0,0,0,0,0,0,0
1703,0,17-2完成,8,1,1703,0,0,0,0,0,0,0,0,0,0,0
1704,0,17-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111703,0,0,0,0,0,0,0,0,0
1705,0,17-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111704,0,0,0,0,0,0,0,0,0
1706,0,17-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111705,0,0,0,0,0,0,0,0,0
1707,0,17-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111706,0,0,0,0,0,0,0,0,0
1708,0,17-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111707,0,0,0,0,0,0,0,0,0
1709,0,17-7完成,8,1,1709,0,0,0,0,0,0,0,0,0,0,0
1710,0,17-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111708,0,0,0,0,0,0,0,0,0
1711,0,17-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111709,0,0,0,0,0,0,0,0,0
1712,0,17-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111710,0,0,0,0,0,0,0,0,0
1713,0,第一关宝物,15,0,1701,0,0,0,0,0,0,0,0,0,0,0
1714,0,第三关宝物,15,0,1703,0,0,0,0,0,0,0,0,0,0,0
1715,0,第四关宝物,15,0,1704,0,0,0,0,0,0,0,0,0,0,0
1716,0,第五关宝物,15,0,1705,0,0,0,0,0,0,0,0,0,0,0
1717,0,第六关BOSS宝物,15,0,1706,0,0,0,0,0,0,0,0,0,0,0
1718,0,第八关宝物,15,0,1708,0,0,0,0,0,0,0,0,0,0,0
1719,0,第九关宝物,15,0,1709,0,0,0,0,0,0,0,0,0,0,0
1720,1721,走进传送门,2,0,64,10,0,0,0,0,0,0,0,0,0,0
1721,0,章节完成,16,0,1,levelMapUI,0,第十七章完成,0,0,0,0,0,0,0,0
1801,0,18-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111801,0,0,0,0,0,0,0,0,0
1802,0,18-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111802,0,0,0,0,0,0,0,0,0
1803,0,18-2完成,8,1,1803,0,0,0,0,0,0,0,0,0,0,0
1804,0,18-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111803,0,0,0,0,0,0,0,0,0
1805,0,18-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111804,0,0,0,0,0,0,0,0,0
1806,0,18-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111805,0,0,0,0,0,0,0,0,0
1807,0,18-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111806,0,0,0,0,0,0,0,0,0
1808,0,18-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111807,0,0,0,0,0,0,0,0,0
1809,0,18-7完成,8,1,1809,0,0,0,0,0,0,0,0,0,0,0
1810,0,18-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111808,0,0,0,0,0,0,0,0,0
1811,0,18-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111809,0,0,0,0,0,0,0,0,0
1812,0,18-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111810,0,0,0,0,0,0,0,0,0
1813,0,第一关宝物,15,0,1801,0,0,0,0,0,0,0,0,0,0,0
1814,0,第三关宝物,15,0,1803,0,0,0,0,0,0,0,0,0,0,0
1815,0,第四关宝物,15,0,1804,0,0,0,0,0,0,0,0,0,0,0
1816,0,第五关宝物,15,0,1805,0,0,0,0,0,0,0,0,0,0,0
1817,0,第六关BOSS宝物,15,0,1806,0,0,0,0,0,0,0,0,0,0,0
1818,0,第八关宝物,15,0,1808,0,0,0,0,0,0,0,0,0,0,0
1819,0,第九关宝物,15,0,1809,0,0,0,0,0,0,0,0,0,0,0
1820,1821,走进传送门,2,0,30,5,0,0,0,0,0,0,0,0,0,0
1821,0,章节完成,16,0,1,levelMapUI,0,第十八章完成,0,0,0,0,0,0,0,0
1901,0,19-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111901,0,0,0,0,0,0,0,0,0
1902,0,19-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111902,0,0,0,0,0,0,0,0,0
1903,0,19-2完成,8,1,1903,0,0,0,0,0,0,0,0,0,0,0
1904,0,19-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111903,0,0,0,0,0,0,0,0,0
1905,0,19-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111904,0,0,0,0,0,0,0,0,0
1906,0,19-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111905,0,0,0,0,0,0,0,0,0
1907,0,19-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111906,0,0,0,0,0,0,0,0,0
1908,0,19-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111907,0,0,0,0,0,0,0,0,0
1909,0,19-7完成,8,1,1909,0,0,0,0,0,0,0,0,0,0,0
1910,0,19-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111908,0,0,0,0,0,0,0,0,0
1911,0,19-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111909,0,0,0,0,0,0,0,0,0
1912,0,19-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",111910,0,0,0,0,0,0,0,0,0
1913,0,第一关宝物,15,0,1901,0,0,0,0,0,0,0,0,0,0,0
1914,0,第三关宝物,15,0,1903,0,0,0,0,0,0,0,0,0,0,0
1915,0,第四关宝物,15,0,1904,0,0,0,0,0,0,0,0,0,0,0
1916,0,第五关宝物,15,0,1905,0,0,0,0,0,0,0,0,0,0,0
1917,0,第六关BOSS宝物,15,0,1906,0,0,0,0,0,0,0,0,0,0,0
1918,0,第八关宝物,15,0,1908,0,0,0,0,0,0,0,0,0,0,0
1919,0,第九关宝物,15,0,1909,0,0,0,0,0,0,0,0,0,0,0
1920,1921,走进传送门,2,0,62,28,0,0,0,0,0,0,0,0,0,0
1921,0,章节完成,16,0,1,levelMapUI,0,第十九章完成,0,0,0,0,0,0,0,0
2001,0,20-1,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112001,0,0,0,0,0,0,0,0,0
2002,0,20-2,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112002,0,0,0,0,0,0,0,0,0
2003,0,20-2完成,8,1,2003,0,0,0,0,0,0,0,0,0,0,0
2004,0,20-3,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112003,0,0,0,0,0,0,0,0,0
2005,0,20-4,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112004,0,0,0,0,0,0,0,0,0
2006,0,20-5,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112005,0,0,0,0,0,0,0,0,0
2007,0,20-6,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112006,0,0,0,0,0,0,0,0,0
2008,0,20-7,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112007,0,0,0,0,0,0,0,0,0
2009,0,20-7完成,8,1,2009,0,0,0,0,0,0,0,0,0,0,0
2010,0,20-8,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112008,0,0,0,0,0,0,0,0,0
2011,0,20-9,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112009,0,0,0,0,0,0,0,0,0
2012,0,20-10,9,1,2," ui_mgr.openUI( ""hero_systemUI"",enOpenUIType.EUIT_ListType,{_viewFlag = 5} )",112010,0,0,0,0,0,0,0,0,0
2013,0,第一关宝物,15,0,2001,0,0,0,0,0,0,0,0,0,0,0
2014,0,第三关宝物,15,0,2003,0,0,0,0,0,0,0,0,0,0,0
2015,0,第四关宝物,15,0,2004,0,0,0,0,0,0,0,0,0,0,0
2016,0,第五关宝物,15,0,2005,0,0,0,0,0,0,0,0,0,0,0
