id,hero_star,star_quality,star_num,qualification1_id1,qualification1_num1,qualification1_id2,qualification1_num2,qualification2_id1,qualification2_num1,qualification2_id2,qualification2_num2,qualification3_id1,qualification3_num1,qualification3_id2,qualification3_num2,qualification4_id1,qualification4_num1,qualification4_id2,qualification4_num2,qualification5_id1,qualification5_num1,qualification5_id2,qualification5_num2,qualification6_id1,qualification6_num1,qualification6_id2,qualification6_num2,starlv_id1,starid_num1,starlv_id2,starid_num2,starlv_id3,starid_num3,starlv_id4,starid_num4,qualification1_type1,qualification1_value1,qualification1_type2,qualification1_value2,qualification1_type3,qualification1_value3,qualification2_type1,qualification2_value1,qualification2_type2,qualification2_value2,qualification2_type3,qualification2_value3,qualification3_type1,qualification3_value1,qualification3_type2,qualification3_value2,qualification3_type3,qualification3_value3,qualification4_type1,qualification4_value1,qualification4_type2,qualification4_value2,qualification4_type3,qualification4_value3,qualification5_type1,qualification5_value1,qualification5_type2,qualification5_value2,qualification5_type3,qualification5_value3,qualification6_type1,qualification6_value1,qualification6_type2,qualification6_value2,qualification6_type3,qualification6_value3,starlv_type1,starlv_value1,starlv_type2,starlv_value2,starlv_type3,starlv_value3,skillid1,skillid2,skillid3,skillid4,skillid5,skillid6,skillid7,skillid0,skillopen,qualification1,qualification2,qualification3,qualification4,qualification5,qualification6,starlv,qualification_icon1,qualification_icon2,qualification_icon3,qualification_icon4,qualification_icon5,qualification_icon6,starlv_icon
1008,4,3,1,91000001,10000,30101003,10,91000001,10000,30102003,10,91000001,10000,30103003,10,91000001,10000,30104003,10,91000001,10000,30105003,10,91000001,10000,30106003,10,91000001,19000,30101000,100,12100801,0,0,0,29,710,8,90,99,76896,10,200,7,610,99,76896,29,710,8,90,99,76896,10,200,7,610,99,76896,29,710,8,90,99,76896,10,200,7,610,99,76896,6,13830,30,360,99,307584,100800,100801,0,0,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,5,3,2,91000001,32000,30101004,10,91000001,32000,30102004,10,91000001,32000,30103004,10,91000001,32000,30104004,10,91000001,32000,30105004,10,91000001,32000,30106004,10,91000001,64000,30101000,200,12100801,30,0,0,29,1270,8,170,99,136704,10,350,7,1090,99,136704,29,1270,8,170,99,136704,10,350,7,1090,99,136704,29,1270,8,170,99,136704,10,350,7,1090,99,136704,6,24580,30,640,99,546816,100800,100801,0,0,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,6,3,3,91000001,78000,30101005,15,91000001,78000,30102005,15,91000001,78000,30103005,15,91000001,78000,30104005,15,91000001,78000,30105005,15,91000001,78000,30106005,15,91000001,155000,30101000,500,12100801,30,0,0,29,2030,8,270,99,218726,10,560,7,1740,99,218726,29,2030,8,270,99,218726,10,560,7,1740,99,218726,29,2030,8,270,99,218726,10,560,7,1740,99,218726,6,39330,30,1030,99,874905,100800,100801,0,0,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,7,4,1,91000001,155000,30101006,20,91000001,155000,30102006,20,91000001,155000,30103006,20,91000001,155000,30104006,20,91000001,155000,30105006,20,91000001,155000,30106006,20,91000001,311000,30101000,1000,12100801,60,0,0,29,3170,8,420,99,341760,10,870,7,2730,99,341760,29,3170,8,420,99,341760,10,870,7,2730,99,341760,29,3170,8,420,99,341760,10,870,7,2730,99,341760,6,61450,30,1610,99,1367040,100800,100801,100802,0,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,8,4,2,91000001,277000,30101007,40,91000001,277000,30102007,40,91000001,277000,30103007,40,91000001,277000,30104007,40,91000001,277000,30105007,40,91000001,277000,30106007,40,91000001,553000,30101000,3000,12100801,90,0,0,29,5070,8,680,99,546816,10,1390,7,4360,99,546816,29,5070,8,680,99,546816,10,1390,7,4360,99,546816,29,5070,8,680,99,546816,10,1390,7,4360,99,546816,6,98320,30,2580,99,2187264,100800,100801,100802,0,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,9,4,3,91000001,453000,30101008,60,91000001,453000,30102008,60,91000001,453000,30103008,60,91000001,453000,30104008,60,91000001,453000,30105008,60,91000001,453000,30106008,60,91000001,906000,30101000,5000,12100801,120,0,0,29,7600,8,1010,99,820224,10,2090,7,6540,99,820224,29,7600,8,1010,99,820224,10,2090,7,6540,99,820224,29,7600,8,1010,99,820224,10,2090,7,6540,99,820224,6,147480,30,3870,99,3280896,100800,100801,100802,0,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,10,5,1,91000001,699000,30101009,100,91000001,699000,30102009,100,91000001,699000,30103009,100,91000001,699000,30104009,100,91000001,699000,30105009,100,91000001,699000,30106009,100,91000001,1397000,30101000,8000,12100801,150,0,0,29,10920,8,1460,99,1179072,10,3000,7,9410,99,1179072,29,10920,8,1460,99,1179072,10,3000,7,9410,99,1179072,29,10920,8,1460,99,1179072,10,3000,7,9410,99,1179072,6,212010,30,5560,99,4716288,100800,100801,100802,100803,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,11,5,2,91000001,1029000,30101010,180,91000001,1029000,30102010,180,91000001,1029000,30103010,180,91000001,1029000,30104010,180,91000001,1029000,30105010,180,91000001,1029000,30106010,180,91000001,2057000,30101000,12000,12100801,180,0,0,29,14560,8,1940,99,1572096,10,4000,7,12540,99,1572096,29,14560,8,1940,99,1572096,10,4000,7,12540,99,1572096,29,14560,8,1940,99,1572096,10,4000,7,12540,99,1572096,6,282680,30,7410,99,6288384,100800,100801,100802,100803,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,12,5,3,91000001,1461000,30101011,240,91000001,1461000,30102011,240,91000001,1461000,30103011,240,91000001,1461000,30104011,240,91000001,1461000,30105011,240,91000001,1461000,30106011,240,91000001,2922000,30101000,16000,12100801,210,0,0,29,18360,8,2450,99,1982208,10,5040,7,15810,99,1982208,29,18360,8,2450,99,1982208,10,5040,7,15810,99,1982208,29,18360,8,2450,99,1982208,10,5040,7,15810,99,1982208,6,356420,30,9340,99,7928832,100800,100801,100802,100803,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,13,6,1,91000001,2015000,30101012,320,91000001,2015000,30102012,320,91000001,2015000,30103012,320,91000001,2015000,30104012,320,91000001,2015000,30105012,320,91000001,2015000,30106012,320,91000001,4030000,30101000,22000,12100801,240,0,0,29,22480,8,3000,99,2426496,10,6170,7,19360,99,2426496,29,22480,8,3000,99,2426496,10,6170,7,19360,99,2426496,29,22480,8,3000,99,2426496,10,6170,7,19360,99,2426496,6,436310,30,11440,99,9705984,100800,100801,100802,100803,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,14,6,2,91000001,2712000,30101013,400,91000001,2712000,30102013,400,91000001,2712000,30103013,400,91000001,2712000,30104013,400,91000001,2712000,30105013,400,91000001,2712000,30106013,400,91000001,5425000,30101000,28000,12100801,270,0,0,29,26910,8,3590,99,2904960,10,7390,7,23180,99,2904960,29,26910,8,3590,99,2904960,10,7390,7,23180,99,2904960,29,26910,8,3590,99,2904960,10,7390,7,23180,99,2904960,6,522340,30,13700,99,11619840,100800,100801,100802,100803,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1008,15,6,3,91000001,3578000,30101014,500,91000001,3578000,30102014,500,91000001,3578000,30103014,500,91000001,3578000,30104014,500,91000001,3578000,30105014,500,91000001,3578000,30106014,500,91000001,7157000,30101000,36000,12100801,300,0,0,29,31660,8,4220,99,3417600,10,8690,7,27270,99,3417600,29,31660,8,4220,99,3417600,10,8690,7,27270,99,3417600,29,31660,8,4220,99,3417600,10,8690,7,27270,99,3417600,6,614520,30,16110,99,13670400,100800,100801,100802,100803,0,0,0,2001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,1,2,1,91000001,0,0,0,91000001,0,0,0,91000001,0,0,0,91000001,0,0,0,91000001,0,0,0,91000001,0,0,0,91000001,0,30101000,0,12100901,0,0,0,29,0,8,0,99,0,10,0,7,0,99,0,29,0,8,0,99,0,10,0,7,0,99,0,29,0,8,0,99,0,10,0,7,0,99,0,6,0,30,0,99,0,100900,0,0,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,2,2,2,91000001,500,30101001,5,91000001,500,30102001,5,91000001,500,30103001,5,91000001,500,30104001,5,91000001,500,30105001,5,91000001,500,30106001,5,91000001,1000,30101000,20,12100901,0,0,0,29,200,8,20,99,20505,10,40,7,170,99,20505,29,200,8,20,99,20505,10,40,7,170,99,20505,29,200,8,20,99,20505,10,40,7,170,99,20505,6,3590,30,80,99,82022,100900,0,0,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,3,2,3,91000001,2000,30101002,5,91000001,2000,30102002,5,91000001,2000,30103002,5,91000001,2000,30104002,5,91000001,2000,30105002,5,91000001,2000,30106002,5,91000001,3000,30101000,50,12100901,0,0,0,29,550,8,60,99,56390,10,120,7,460,99,56390,29,550,8,60,99,56390,10,120,7,460,99,56390,29,550,8,60,99,56390,10,120,7,460,99,56390,6,9860,30,230,99,225561,100900,0,0,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,4,3,1,91000001,10000,30101003,10,91000001,10000,30102003,10,91000001,10000,30103003,10,91000001,10000,30104003,10,91000001,10000,30105003,10,91000001,10000,30106003,10,91000001,19000,30101000,100,12100901,0,0,0,29,1120,8,120,99,115344,10,250,7,950,99,115344,29,1120,8,120,99,115344,10,250,7,950,99,115344,29,1120,8,120,99,115344,10,250,7,950,99,115344,6,20170,30,470,99,461376,100900,100901,0,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,5,3,2,91000001,32000,30101004,10,91000001,32000,30102004,10,91000001,32000,30103004,10,91000001,32000,30104004,10,91000001,32000,30105004,10,91000001,32000,30106004,10,91000001,64000,30101000,200,12100901,50,0,0,29,1990,8,210,99,205056,10,440,7,1680,99,205056,29,1990,8,210,99,205056,10,440,7,1680,99,205056,29,1990,8,210,99,205056,10,440,7,1680,99,205056,6,35860,30,830,99,820224,100900,100901,0,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,6,3,3,91000001,78000,30101005,15,91000001,78000,30102005,15,91000001,78000,30103005,15,91000001,78000,30104005,15,91000001,78000,30105005,15,91000001,78000,30106005,15,91000001,155000,30101000,500,12100901,50,0,0,29,3180,8,340,99,328089,10,700,7,2690,99,328089,29,3180,8,340,99,328089,10,700,7,2690,99,328089,29,3180,8,340,99,328089,10,700,7,2690,99,328089,6,57370,30,1330,99,1312358,100900,100901,0,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,7,4,1,91000001,155000,30101006,20,91000001,155000,30102006,20,91000001,155000,30103006,20,91000001,155000,30104006,20,91000001,155000,30105006,20,91000001,155000,30106006,20,91000001,311000,30101000,1000,12100901,100,0,0,29,4970,8,540,99,512640,10,1100,7,4200,99,512640,29,4970,8,540,99,512640,10,1100,7,4200,99,512640,29,4970,8,540,99,512640,10,1100,7,4200,99,512640,6,89650,30,2080,99,2050560,100900,100901,100902,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,8,4,2,91000001,277000,30101007,40,91000001,277000,30102007,40,91000001,277000,30103007,40,91000001,277000,30104007,40,91000001,277000,30105007,40,91000001,277000,30106007,40,91000001,553000,30101000,3000,12100901,150,0,0,29,7940,8,860,99,820224,10,1760,7,6720,99,820224,29,7940,8,860,99,820224,10,1760,7,6720,99,820224,29,7940,8,860,99,820224,10,1760,7,6720,99,820224,6,143440,30,3330,99,3280896,100900,100901,100902,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,9,4,3,91000001,453000,30101008,60,91000001,453000,30102008,60,91000001,453000,30103008,60,91000001,453000,30104008,60,91000001,453000,30105008,60,91000001,453000,30106008,60,91000001,906000,30101000,5000,12100901,200,0,0,29,11920,8,1290,99,1230336,10,2640,7,10080,99,1230336,29,11920,8,1290,99,1230336,10,2640,7,10080,99,1230336,29,11920,8,1290,99,1230336,10,2640,7,10080,99,1230336,6,215160,30,4990,99,4921344,100900,100901,100902,0,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,10,5,1,91000001,699000,30101009,100,91000001,699000,30102009,100,91000001,699000,30103009,100,91000001,699000,30104009,100,91000001,699000,30105009,100,91000001,699000,30106009,100,91000001,1397000,30101000,8000,12100901,250,0,0,29,17130,8,1850,99,1768608,10,3800,7,14490,99,1768608,29,17130,8,1850,99,1768608,10,3800,7,14490,99,1768608,29,17130,8,1850,99,1768608,10,3800,7,14490,99,1768608,6,309290,30,7170,99,7074432,100900,100901,100902,100903,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,11,5,2,91000001,1029000,30101010,180,91000001,1029000,30102010,180,91000001,1029000,30103010,180,91000001,1029000,30104010,180,91000001,1029000,30105010,180,91000001,1029000,30106010,180,91000001,2057000,30101000,12000,12100901,300,0,0,29,22840,8,2460,99,2358144,10,5060,7,19320,99,2358144,29,22840,8,2460,99,2358144,10,5060,7,19320,99,2358144,29,22840,8,2460,99,2358144,10,5060,7,19320,99,2358144,6,412380,30,9560,99,9432576,100900,100901,100902,100903,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,12,5,3,91000001,1461000,30101011,240,91000001,1461000,30102011,240,91000001,1461000,30103011,240,91000001,1461000,30104011,240,91000001,1461000,30105011,240,91000001,1461000,30106011,240,91000001,2922000,30101000,16000,12100901,350,0,0,29,28800,8,3110,99,2973312,10,6380,7,24370,99,2973312,29,28800,8,3110,99,2973312,10,6380,7,24370,99,2973312,29,28800,8,3110,99,2973312,10,6380,7,24370,99,2973312,6,519960,30,12060,99,11893248,100900,100901,100902,100903,0,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,13,6,1,91000001,2015000,30101012,320,91000001,2015000,30102012,320,91000001,2015000,30103012,320,91000001,2015000,30104012,320,91000001,2015000,30105012,320,91000001,2015000,30106012,320,91000001,4030000,30101000,22000,12100901,400,0,0,29,35250,8,3800,99,3639744,10,7810,7,29830,99,3639744,29,35250,8,3800,99,3639744,10,7810,7,29830,99,3639744,29,35250,8,3800,99,3639744,10,7810,7,29830,99,3639744,6,636500,30,14760,99,14558976,100900,100901,100902,100903,100905,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,14,6,2,91000001,2712000,30101013,400,91000001,2712000,30102013,400,91000001,2712000,30103013,400,91000001,2712000,30104013,400,91000001,2712000,30105013,400,91000001,2712000,30106013,400,91000001,5425000,30101000,28000,12100901,450,0,0,29,42210,8,4550,99,4357440,10,9360,7,35710,99,4357440,29,42210,8,4550,99,4357440,10,9360,7,35710,99,4357440,29,42210,8,4550,99,4357440,10,9360,7,35710,99,4357440,6,762010,30,17670,99,17429760,100900,100901,100902,100903,100905,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1009,15,6,3,91000001,3578000,30101014,500,91000001,3578000,30102014,500,91000001,3578000,30103014,500,91000001,3578000,30104014,500,91000001,3578000,30105014,500,91000001,3578000,30106014,500,91000001,7157000,30101000,36000,12100901,500,0,0,29,49650,8,5360,99,5126400,10,11010,7,42010,99,5126400,29,49650,8,5360,99,5126400,10,11010,7,42010,99,5126400,29,49650,8,5360,99,5126400,10,11010,7,42010,99,5126400,6,896480,30,20790,99,20505600,100900,100901,100902,100903,100905,0,0,3001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,1,2,1,91000001,0,0,0,91000001,0,0,0,91000001,0,0,0,91000001,0,0,0,91000001,0,0,0,91000001,0,0,0,91000001,0,30101000,0,12101001,0,0,0,7,0,10,0,99,0,30,0,7,0,99,0,10,0,30,0,99,0,7,0,10,0,99,0,30,0,7,0,99,0,10,0,30,0,99,0,6,0,8,0,99,0,101000,0,0,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,2,2,2,91000001,500,30101001,5,91000001,500,30102001,5,91000001,500,30103001,5,91000001,500,30104001,5,91000001,500,30105001,5,91000001,500,30106001,5,91000001,1000,30101000,20,12101001,0,0,0,7,20,10,20,99,6075,30,10,7,20,99,6075,10,20,30,10,99,6075,7,20,10,20,99,6075,30,10,7,20,99,6075,10,20,30,10,99,6075,6,1770,8,60,99,24302,101000,0,0,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,3,2,3,91000001,2000,30101002,5,91000001,2000,30102002,5,91000001,2000,30103002,5,91000001,2000,30104002,5,91000001,2000,30105002,5,91000001,2000,30106002,5,91000001,3000,30101000,50,12101001,0,0,0,7,60,10,50,99,16708,30,30,7,60,99,16708,10,50,30,30,99,16708,7,60,10,50,99,16708,30,30,7,60,99,16708,10,50,30,30,99,16708,6,4860,8,150,99,66833,101000,0,0,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,4,3,1,91000001,10000,30101003,10,91000001,10000,30102003,10,91000001,10000,30103003,10,91000001,10000,30104003,10,91000001,10000,30105003,10,91000001,10000,30106003,10,91000001,19000,30101000,100,12101001,0,0,0,7,110,10,90,99,34175,30,50,7,110,99,34175,10,90,30,50,99,34175,7,110,10,90,99,34175,30,50,7,110,99,34175,10,90,30,50,99,34175,6,9940,8,320,99,136704,101000,101001,0,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,5,3,2,91000001,32000,30101004,10,91000001,32000,30102004,10,91000001,32000,30103004,10,91000001,32000,30104004,10,91000001,32000,30105004,10,91000001,32000,30106004,10,91000001,64000,30101000,200,12101001,20,0,0,7,200,10,170,99,60757,30,100,7,200,99,60757,10,170,30,100,99,60757,7,200,10,170,99,60757,30,100,7,200,99,60757,10,170,30,100,99,60757,6,17670,8,560,99,243029,101000,101001,0,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,6,3,3,91000001,78000,30101005,15,91000001,78000,30102005,15,91000001,78000,30103005,15,91000001,78000,30104005,15,91000001,78000,30105005,15,91000001,78000,30106005,15,91000001,155000,30101000,500,12101001,20,0,0,7,320,10,270,99,97211,30,150,7,320,99,97211,10,270,30,150,99,97211,7,320,10,270,99,97211,30,150,7,320,99,97211,10,270,30,150,99,97211,6,28260,8,900,99,388846,101000,101001,0,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,7,4,1,91000001,155000,30101006,20,91000001,155000,30102006,20,91000001,155000,30103006,20,91000001,155000,30104006,20,91000001,155000,30105006,20,91000001,155000,30106006,20,91000001,311000,30101000,1000,12101001,40,0,0,7,510,10,420,99,151893,30,240,7,510,99,151893,10,420,30,240,99,151893,7,510,10,420,99,151893,30,240,7,510,99,151893,10,420,30,240,99,151893,6,44160,8,1400,99,607573,101000,101001,101002,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,8,4,2,91000001,277000,30101007,40,91000001,277000,30102007,40,91000001,277000,30103007,40,91000001,277000,30104007,40,91000001,277000,30105007,40,91000001,277000,30106007,40,91000001,553000,30101000,3000,12101001,60,0,0,7,810,10,670,99,243029,30,380,7,810,99,243029,10,670,30,380,99,243029,7,810,10,670,99,243029,30,380,7,810,99,243029,10,670,30,380,99,243029,6,70660,8,2250,99,972117,101000,101001,101002,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,9,4,3,91000001,453000,30101008,60,91000001,453000,30102008,60,91000001,453000,30103008,60,91000001,453000,30104008,60,91000001,453000,30105008,60,91000001,453000,30106008,60,91000001,906000,30101000,5000,12101001,80,0,0,7,1210,10,1010,99,364543,30,570,7,1210,99,364543,10,1010,30,570,99,364543,7,1210,10,1010,99,364543,30,570,7,1210,99,364543,10,1010,30,570,99,364543,6,105990,8,3370,99,1458176,101000,101001,101002,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,10,5,1,91000001,699000,30101009,100,91000001,699000,30102009,100,91000001,699000,30103009,100,91000001,699000,30104009,100,91000001,699000,30105009,100,91000001,699000,30106009,100,91000001,1397000,30101000,8000,12101001,100,0,0,7,1740,10,1450,99,524031,30,830,7,1740,99,524031,10,1450,30,830,99,524031,7,1740,10,1450,99,524031,30,830,7,1740,99,524031,10,1450,30,830,99,524031,6,152370,8,4840,99,2096128,101000,101001,101002,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,11,5,2,91000001,1029000,30101010,180,91000001,1029000,30102010,180,91000001,1029000,30103010,180,91000001,1029000,30104010,180,91000001,1029000,30105010,180,91000001,1029000,30106010,180,91000001,2057000,30101000,12000,12101001,120,0,0,7,2330,10,1930,99,698709,30,1100,7,2330,99,698709,10,1930,30,1100,99,698709,7,2330,10,1930,99,698709,30,1100,7,2330,99,698709,10,1930,30,1100,99,698709,6,203150,8,6460,99,2794837,101000,101001,101002,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,12,5,3,91000001,1461000,30101011,240,91000001,1461000,30102011,240,91000001,1461000,30103011,240,91000001,1461000,30104011,240,91000001,1461000,30105011,240,91000001,1461000,30106011,240,91000001,2922000,30101000,16000,12101001,140,0,0,7,2930,10,2440,99,880981,30,1390,7,2930,99,880981,10,2440,30,1390,99,880981,7,2930,10,2440,99,880981,30,1390,7,2930,99,880981,10,2440,30,1390,99,880981,6,256150,8,8140,99,3523925,101000,101001,101002,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
1010,13,6,1,91000001,2015000,30101012,320,91000001,2015000,30102012,320,91000001,2015000,30103012,320,91000001,2015000,30104012,320,91000001,2015000,30105012,320,91000001,2015000,30106012,320,91000001,4030000,30101000,22000,12101001,160,0,0,7,3590,10,2980,99,1078442,30,1700,7,3590,99,1078442,10,2980,30,1700,99,1078442,7,3590,10,2980,99,1078442,30,1700,7,3590,99,1078442,10,2980,30,1700,99,1078442,6,313560,8,9970,99,4313770,101000,101001,101002,0,0,0,0,1001,0,资质：力量,资质：敏捷,资质：智力,资质：精神,资质：体力,资质：幸运,升星,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png,yxwd.png
