levelid,firstitem1,num1,firstitem2,num2,firstitem3,num3,firstitem4,num4,firstitem5,num5,firstitem6,num6,teamexp,heroexp,icon1,icon2,icon3,icon4,icon5,icon6,item1,item2,item3,item4,item5,item6,bossicon1,icon7
113009,91000002,10,91000001,500,30106010,5,30101000,10,0,0,0,0,30,10650,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113010,91000002,10,91000001,500,30106010,5,30101000,10,12301201,1,0,0,30,10680,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113101,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,10710,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113102,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,10740,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113103,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,10770,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113104,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,10800,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113105,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,10830,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113106,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,10860,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113107,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,10890,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113108,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,10920,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113109,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,10950,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113110,91000002,10,91000001,500,30103011,5,30101000,10,12400101,1,0,0,30,10980,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113201,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,11010,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113202,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,11040,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113203,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,11070,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113204,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,11100,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113205,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,11130,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113206,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,11160,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113207,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,11190,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113208,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,11220,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113209,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,11250,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113210,91000002,10,91000001,500,30106011,5,30101000,10,12300901,1,0,0,30,11280,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113301,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,11310,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113302,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,11340,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113303,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,11370,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113304,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,11400,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113305,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,11430,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113306,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,11460,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113307,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,11490,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113308,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,11520,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113309,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,11550,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113310,91000002,10,91000001,500,30103011,5,30101000,10,12300101,1,0,0,30,11580,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113401,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,11610,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113402,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,11640,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113403,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,11670,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113404,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,11700,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113405,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,11730,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113406,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,11760,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113407,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,11790,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113408,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,11820,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113409,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,11850,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113410,91000002,10,91000001,500,30106011,5,30101000,10,12101001,1,0,0,30,11880,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113501,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,11910,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113502,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,11940,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113503,91000002,10,91000001,500,30101011,5,30101000,10,0,0,0,0,30,11970,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113504,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,12000,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113505,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,12030,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113506,91000002,10,91000001,500,30102011,5,30101000,10,0,0,0,0,30,12060,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113507,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,12090,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113508,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,12120,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113509,91000002,10,91000001,500,30103011,5,30101000,10,0,0,0,0,30,12150,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113510,91000002,10,91000001,500,30103011,5,30101000,10,12400901,1,0,0,30,12180,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113601,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,12210,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113602,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,12240,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113603,91000002,10,91000001,500,30104011,5,30101000,10,0,0,0,0,30,12270,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113604,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,12300,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113605,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,12330,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113606,91000002,10,91000001,500,30105011,5,30101000,10,0,0,0,0,30,12360,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113607,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,12390,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113608,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,12420,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113609,91000002,10,91000001,500,30106011,5,30101000,10,0,0,0,0,30,12450,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113610,91000002,10,91000001,500,30106011,5,30101000,10,12100501,1,0,0,30,12480,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113701,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,12510,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113702,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,12540,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113703,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,12570,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113704,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,12600,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113705,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,12630,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113706,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,12660,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113707,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,12690,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113708,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,12720,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113709,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,12750,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113710,91000002,10,91000001,500,30103012,5,30101000,10,12301101,1,0,0,30,12780,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113801,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,12810,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113802,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,12840,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113803,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,12870,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113804,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,12900,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113805,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,12930,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113806,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,12960,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113807,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,12990,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113808,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,13020,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113809,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,13050,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113810,91000002,10,91000001,500,30106012,5,30101000,10,12300601,1,0,0,30,13080,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113901,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,13110,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113902,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,13140,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113903,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,13170,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113904,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,13200,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113905,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,13230,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113906,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,13260,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113907,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,13290,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113908,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,13320,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113909,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,13350,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
113910,91000002,10,91000001,500,30103012,5,30101000,10,12300801,1,0,0,30,13380,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114001,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,13410,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114002,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,13440,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114003,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,13470,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114004,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,13500,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114005,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,13530,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114006,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,13560,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114007,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,13590,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114008,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,13620,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114009,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,13650,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114010,91000002,10,91000001,500,30106012,5,30101000,10,12100101,1,0,0,30,13680,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114101,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,13710,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114102,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,13740,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114103,91000002,10,91000001,500,30101012,5,30101000,10,0,0,0,0,30,13770,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114104,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,13800,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114105,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,13830,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114106,91000002,10,91000001,500,30102012,5,30101000,10,0,0,0,0,30,13860,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114107,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,13890,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114108,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,13920,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114109,91000002,10,91000001,500,30103012,5,30101000,10,0,0,0,0,30,13950,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114110,91000002,10,91000001,500,30103012,5,30101000,10,12400201,1,0,0,30,13980,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114201,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,14010,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114202,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,14040,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114203,91000002,10,91000001,500,30104012,5,30101000,10,0,0,0,0,30,14070,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114204,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,14100,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114205,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,14130,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114206,91000002,10,91000001,500,30105012,5,30101000,10,0,0,0,0,30,14160,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114207,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,14190,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114208,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,14220,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114209,91000002,10,91000001,500,30106012,5,30101000,10,0,0,0,0,30,14250,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114210,91000002,10,91000001,500,30106012,5,30101000,10,12100701,1,0,0,30,14280,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114301,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,14310,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114302,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,14340,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114303,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,14370,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114304,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,14400,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114305,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,14430,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114306,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,14460,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114307,91000002,10,91000001,500,30103013,5,30101000,10,0,0,0,0,30,14490,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114308,91000002,10,91000001,500,30103013,5,30101000,10,0,0,0,0,30,14520,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114309,91000002,10,91000001,500,30103013,5,30101000,10,0,0,0,0,30,14550,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114310,91000002,10,91000001,500,30103013,5,30101000,10,12400801,1,0,0,30,14580,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114401,91000002,10,91000001,500,30104013,5,30101000,10,0,0,0,0,30,14610,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114402,91000002,10,91000001,500,30104013,5,30101000,10,0,0,0,0,30,14640,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114403,91000002,10,91000001,500,30104013,5,30101000,10,0,0,0,0,30,14670,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114404,91000002,10,91000001,500,30105013,5,30101000,10,0,0,0,0,30,14700,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114405,91000002,10,91000001,500,30105013,5,30101000,10,0,0,0,0,30,14730,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114406,91000002,10,91000001,500,30105013,5,30101000,10,0,0,0,0,30,14760,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114407,91000002,10,91000001,500,30106013,5,30101000,10,0,0,0,0,30,14790,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114408,91000002,10,91000001,500,30106013,5,30101000,10,0,0,0,0,30,14820,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114409,91000002,10,91000001,500,30106013,5,30101000,10,0,0,0,0,30,14850,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114410,91000002,10,91000001,500,30106013,5,30101000,10,12300201,1,0,0,30,14880,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114501,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,14910,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114502,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,14940,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114503,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,14970,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114504,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,15000,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114505,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,15030,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114506,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,15060,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114507,91000002,10,91000001,500,30103013,5,30101000,10,0,0,0,0,30,15090,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114508,91000002,10,91000001,500,30103013,5,30101000,10,0,0,0,0,30,15120,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114509,91000002,10,91000001,500,30103013,5,30101000,10,0,0,0,0,30,15150,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114510,91000002,10,91000001,500,30103013,5,30101000,10,12100801,1,0,0,30,15180,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114601,91000002,10,91000001,500,30104013,5,30101000,10,0,0,0,0,30,15210,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114602,91000002,10,91000001,500,30104013,5,30101000,10,0,0,0,0,30,15240,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114603,91000002,10,91000001,500,30104013,5,30101000,10,0,0,0,0,30,15270,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114604,91000002,10,91000001,500,30105013,5,30101000,10,0,0,0,0,30,15300,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114605,91000002,10,91000001,500,30105013,5,30101000,10,0,0,0,0,30,15330,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114606,91000002,10,91000001,500,30105013,5,30101000,10,0,0,0,0,30,15360,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114607,91000002,10,91000001,500,30106013,5,30101000,10,0,0,0,0,30,15390,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114608,91000002,10,91000001,500,30106013,5,30101000,10,0,0,0,0,30,15420,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114609,91000002,10,91000001,500,30106013,5,30101000,10,0,0,0,0,30,15450,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114610,91000002,10,91000001,500,30106013,5,30101000,10,12201001,1,0,0,30,15480,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114701,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,15510,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114702,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,15540,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114703,91000002,10,91000001,500,30101013,5,30101000,10,0,0,0,0,30,15570,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114704,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,15600,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114705,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,15630,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
114706,91000002,10,91000001,500,30102013,5,30101000,10,0,0,0,0,30,15660,100001,100001,100001,100001,100001,100001,91000002,81400601,23000012,23000011,0,0,0,0
